	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
33	antigen 071	XAGE3av2	2	2	6	1022.92	6033.37	617.48	658.28	705.16	350.65	377.81	5495.43	322.81	930.00	1006.00	522.00	607.00	509.00	284.00	284.89	468.06	227.33	930.00	819.33	2557.92	1022.92	509.00	466.67	571.36	658.28	284.89	326.76	2065.35	377.81	3016.64	260.29	192.57	165.61	2970.67	125.71	31.77	117.93	35.49	33.70	38.47	143.83	2091.26	189.00	133.00	50.00	124.00	69.94	13.70	9.64	3.62	8.99	5.07	86.30	90.36	96.38	91.01	193332.00	802438.00	30874.00	342214.67	967.03	13706.59	269.72	73.84	53.32	59.84	62.34	212.43	1195.09	759.94	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
34	antigen 075	CDK4	2	2	7	937.71	1012.80	1228.91	611.66	593.81	254.92	342.05	439.54	976.79	885.00	850.00	652.00	574.00	579.00	222.00	289.34	276.74	399.88	850.00	795.67	1059.81	1012.80	574.00	458.33	486.80	593.81	289.34	321.99	586.13	439.54	151.18	125.64	201.01	204.69	341.82	67.75	15.79	14.27	44.66	41.29	21.04	58.32	601.47	127.00	250.00	11.00	129.33	119.52	9.20	18.12	0.80	9.37	8.66	90.80	81.88	99.20	90.63	119089.00	253201.00	13518.00	128602.67	279.52	806.82	1623.71	155.41	136.20	6.62	99.41	191.56	234.84	56.06	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
35	Cy5-biotin-BSA low 2nd grid	Cy5 BSA 5ng/ul	2	3	1	1659.23	1339.14	0.00	1186.54	872.06	0.00	489.76	488.81	0.00	1573.00	1210.00	0.00	1104.00	859.00	0.00	403.54	359.67	0.00	1573.00	1391.50	1499.18	1659.23	1104.00	981.50	1029.30	1186.54	403.54	381.60	489.28	489.76	226.34	256.68	222.37	173.24	0.68	31.02	18.45	15.10	17.65	21.60	8.13	0.14	517.68	369.00	514.00	0.00	441.50	102.53	26.74	37.25	0.00	31.99	7.43	73.26	62.75	100.00	78.67	612255.00	688316.00	0.00	650285.50	307.53	889.81	0.00	587.66	282.36	<NO DATA>	290.01	396.72	488.95	0.00	0	0	0	0	0	2	0	0	2	0	0	2	0	0	0	0
36	Cy5-biotin-BSA med 2nd grid	Cy5 BSA 10ng/ul	2	3	2	1156.70	862.58	0.00	808.92	631.98	0.00	356.00	238.08	0.00	1126.00	831.00	0.00	795.00	604.00	0.00	325.29	206.50	0.00	1126.00	978.50	1009.64	1156.70	795.00	699.50	720.45	808.92	325.29	265.90	297.04	356.00	207.98	208.60	125.11	135.06	83.38	84.00	21.32	20.60	19.31	17.37	31.59	28.07	310.14	498.00	33.00	0.00	265.50	328.80	36.09	2.39	0.00	19.24	23.83	63.91	97.61	100.00	87.17	576039.00	28465.00	0.00	302252.00	273.20	80.87	0.00	648.92	97.15	<NO DATA>	248.69	160.04	163.79	0.00	0	0	0	0	2	2	0	0	2	0	0	2	0	0	2	2
37	Cy5-biotin-BSA high 2nd grid	Cy5 BSA 15ng/ul	2	3	3	5614.99	6080.43	0.00	4971.68	5549.27	0.00	620.80	538.95	0.00	5480.00	6012.00	0.00	5382.00	5600.00	0.00	485.81	470.52	0.00	6012.00	5746.00	5847.71	6080.43	5600.00	5491.00	5260.48	5549.27	485.81	478.17	579.88	620.80	329.12	376.18	408.42	154.15	57.88	10.81	6.55	5.63	2.81	7.76	2.26	9.98	356.71	357.00	109.00	0.00	233.00	175.36	25.87	7.90	0.00	16.88	12.71	74.13	92.10	100.00	88.74	2004552.00	662767.00	0.00	1333659.50	499.67	350.75	0.00	443.55	167.49	<NO DATA>	203.68	2012.55	1216.02	0.00	2	2	0	0	2	2	0	0	2	0	0	2	0	0	2	2
38	antigen 002	BAGE3	2	6	7	575.58	648.65	600.46	320.52	268.60	277.71	280.86	388.57	330.34	529.00	500.00	504.00	291.00	259.00	274.00	234.28	239.91	233.88	504.00	511.00	608.23	600.46	274.00	274.67	288.94	277.71	234.28	236.02	333.25	330.34	37.15	15.72	27.73	16.01	53.91	3.38	3.08	6.11	5.83	9.60	1.43	16.18	333.56	121.00	49.00	76.00	82.00	36.37	8.77	3.55	5.51	5.94	2.64	91.23	96.45	94.49	94.06	69645.00	31784.00	45635.00	49021.33	242.14	327.53	252.84	140.35	58.13	99.29	99.26	187.17	93.16	92.10	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
39	antigen 095	p53 S392A	2	7	1	678.00	658.00	867.40	243.56	252.40	250.03	437.67	406.00	617.87	587.00	658.00	685.00	219.00	224.00	224.00	346.67	406.00	435.47	658.00	643.33	734.47	678.00	224.00	222.33	248.67	250.03	406.00	396.04	487.18	437.67	115.56	50.62	4.58	2.89	114.28	45.23	7.87	15.73	1.30	1.84	11.42	23.46	512.13	4.00	1.00	5.00	3.33	2.08	0.29	0.07	0.36	0.24	0.15	99.71	99.93	99.64	99.76	2712.00	658.00	4337.00	2569.00	226.17	0.00	612.36	7.74	<NO DATA>	5.04	4.26	55.12	49.01	45.74	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
40	antigen 103	SOX2	2	8	1	628.71	754.14	931.74	254.43	244.61	267.44	378.68	515.16	669.44	594.00	615.00	653.00	221.00	213.00	290.00	343.97	376.03	390.71	615.00	620.67	771.53	754.14	221.00	241.33	255.49	254.43	376.03	370.23	521.10	515.16	152.26	29.91	11.45	42.34	145.47	23.90	4.82	19.73	17.54	4.48	6.46	27.92	530.20	7.00	22.00	19.00	16.00	7.94	0.51	1.59	1.38	1.16	0.58	99.49	98.41	98.62	98.84	4401.00	16591.00	17703.00	12898.33	135.81	477.46	712.74	19.52	23.74	17.85	20.37	58.43	66.64	77.29	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
41	antigen 107	MAP9	2	8	2	577.00	768.95	557.15	262.06	278.48	264.15	321.54	493.14	298.41	486.00	613.00	492.00	262.00	289.00	277.00	230.54	337.19	233.26	492.00	530.33	634.37	577.00	277.00	276.00	268.23	264.15	233.26	267.00	371.03	321.54	116.98	71.65	8.94	13.53	106.38	60.80	13.51	18.44	4.90	3.33	22.77	28.67	358.37	31.00	21.00	40.00	30.67	9.50	2.25	1.52	2.90	2.22	0.69	97.75	98.48	97.10	97.78	17887.00	16148.00	22286.00	18773.67	186.73	350.23	287.67	53.38	29.57	41.49	41.48	72.91	64.92	65.72	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
42	Cy5-biotin-BSA low 3rd grid	Cy5 BSA 5ng/ul	3	1	1	1325.20	1789.19	1330.63	945.38	1236.05	857.29	406.00	575.58	511.45	1243.00	1754.00	1244.00	949.00	1203.00	796.00	323.80	540.39	424.82	1244.00	1413.67	1481.67	1330.63	949.00	982.67	1012.91	945.38	424.82	429.67	497.68	511.45	266.33	294.74	198.20	205.58	85.63	108.38	20.85	17.98	20.92	19.57	25.22	17.21	499.01	498.00	739.00	566.00	601.00	124.25	36.09	53.55	41.01	43.55	9.00	63.91	46.45	58.99	56.45	659948.00	1322214.00	753138.00	911766.67	195.95	262.26	291.82	1031.85	1621.92	991.99	1215.25	471.28	500.55	454.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	Cy5-biotin-BSA med 3rd grid	Cy5 BSA 10ng/ul	3	1	2	1177.79	1627.79	1120.24	960.54	1161.00	789.09	318.37	477.40	337.06	1132.00	1595.00	1097.00	860.00	1167.00	781.00	272.58	444.61	313.82	1132.00	1274.67	1308.61	1177.79	860.00	936.00	970.21	960.54	313.82	343.67	377.61	337.06	277.92	277.97	186.14	203.91	86.92	89.81	21.81	21.24	21.79	19.19	26.13	23.02	372.61	334.00	691.00	574.00	533.00	182.00	24.20	50.07	41.59	38.62	13.19	75.80	49.93	58.41	61.38	393382.00	1124803.00	643015.00	720400.00	101.46	224.84	115.12	1048.02	1467.17	1680.54	1398.58	874.11	371.31	292.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	Cy5-biotin-BSA high 3rd grid	Cy5 BSA 15ng/ul	3	1	3	4962.63	5290.24	5031.58	2973.76	4114.97	3485.94	2156.40	1198.02	1645.23	4785.00	5149.00	4819.00	3737.00	4961.00	4235.00	1978.77	1056.78	1432.65	4819.00	4917.67	5094.82	5031.58	4235.00	4311.00	3524.89	3485.94	1432.65	1489.40	1666.55	1645.23	172.72	201.06	571.60	615.53	479.55	463.61	4.09	3.39	14.28	16.22	31.13	28.77	783.82	1241.00	1079.00	1340.00	1220.00	131.76	89.93	78.19	97.10	88.41	9.55	10.07	21.81	2.90	11.59	6158623.00	5708169.00	6742321.00	6203037.67	1097.75	709.18	982.49	2437.79	1822.76	2243.90	2168.15	2511.52	2268.59	2409.14	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
45	antigen 005	CCDC33	3	1	4	804.98	1348.66	915.96	499.04	922.14	562.56	322.40	449.01	367.58	709.00	1290.00	805.00	466.00	811.00	516.00	226.42	390.35	256.63	805.00	934.67	1023.20	915.96	516.00	597.67	661.25	562.56	256.63	291.13	379.66	367.58	287.26	311.45	228.16	186.44	64.16	87.24	33.32	28.08	31.19	34.51	29.97	16.90	425.53	154.00	174.00	73.00	133.67	53.48	11.16	12.61	5.29	9.69	3.88	88.84	87.39	94.71	90.31	123967.00	234666.00	66865.00	141832.67	417.70	351.27	270.94	118.87	222.41	99.04	146.77	153.28	314.12	199.75	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
46	antigen 009	CSAG2	3	1	5	795.40	1193.31	943.79	611.91	828.63	726.24	316.64	375.24	346.91	725.00	1138.00	857.00	476.00	797.00	587.00	246.23	319.94	260.13	857.00	906.67	977.50	943.79	587.00	620.00	722.26	726.24	260.13	275.43	346.26	346.91	201.08	210.93	108.41	163.02	29.31	39.16	23.26	20.57	26.29	15.01	14.22	8.46	357.50	384.00	343.00	123.00	283.33	140.36	27.83	24.86	8.91	20.53	10.17	72.17	75.14	91.09	79.47	305434.00	409304.00	116086.00	276941.33	282.41	201.59	471.64	430.53	638.48	90.47	386.49	1878.16	196.74	2086.10	3	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0
47	antigen 013	CXorf48.1	3	1	6	851.00	1192.62	954.27	529.58	855.88	587.84	332.57	344.47	375.33	803.00	1152.00	869.00	490.00	836.00	591.00	284.57	303.86	290.05	869.00	941.33	999.29	954.27	591.00	639.00	657.76	587.84	290.05	292.83	350.79	344.47	175.20	185.40	174.03	177.92	22.07	9.94	19.70	17.53	27.84	26.46	3.39	6.29	360.29	230.00	182.00	96.00	169.33	67.89	16.67	13.19	6.96	12.27	4.92	83.33	86.81	93.04	87.73	195729.00	217056.00	91610.00	168131.67	355.90	213.84	229.32	214.92	293.18	157.12	221.74	147.11	190.68	161.69	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
48	antigen 030	MAGEA11	3	1	7	934.72	1093.20	869.04	502.13	775.56	581.14	440.75	325.65	297.46	717.00	1035.00	804.00	490.00	769.00	579.00	223.03	267.45	232.43	804.00	852.00	965.65	934.72	579.00	612.67	619.61	581.14	232.43	240.97	354.62	325.65	115.24	164.34	140.72	142.51	75.91	23.41	19.29	11.93	23.26	22.71	9.71	21.41	352.98	124.00	234.00	55.00	137.67	90.28	8.99	16.96	3.99	9.98	6.54	91.01	83.04	96.01	90.02	115905.00	255809.00	47797.00	139837.00	1067.36	301.74	162.70	51.20	252.54	100.55	134.77	104.11	151.07	148.61	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
49	antigen 110	SPATS1 (isoform a)	3	1	8	846.74	1176.89	844.59	495.43	781.02	584.10	357.86	403.69	271.28	740.00	1055.00	819.00	496.00	771.00	569.00	251.12	281.80	245.69	819.00	871.33	956.07	846.74	569.00	612.00	620.18	584.10	251.12	259.54	344.28	357.86	191.23	163.89	146.17	142.45	67.24	19.47	18.81	20.00	23.28	23.57	7.50	19.53	344.07	93.00	221.00	135.00	149.67	65.25	6.74	16.01	9.78	10.85	4.73	93.26	83.99	90.22	89.15	78747.00	260092.00	114020.00	150953.00	480.23	963.68	99.86	69.30	92.58	366.74	176.21	95.65	163.48	152.13	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
50	antigen 034	MAGEA4v3	3	2	1	998.94	1092.83	657.29	712.77	768.01	372.63	298.03	341.28	320.00	982.00	1041.00	580.00	677.00	710.00	304.00	281.09	289.45	242.71	982.00	867.67	916.36	998.94	677.00	563.67	617.80	712.77	281.09	271.08	319.77	320.00	229.22	250.87	214.12	225.48	21.63	24.92	28.91	25.01	40.00	34.66	9.19	6.76	352.69	205.00	327.00	93.00	208.33	117.04	14.86	23.70	6.74	15.10	8.48	85.14	76.30	93.26	84.90	204783.00	357357.00	61128.00	207756.00	136.11	128.89	445.43	448.89	865.81	66.81	460.50	208.16	207.98	386.12	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
51	antigen 038	MAGEB5	3	2	2	1361.31	1444.67	947.22	810.18	934.98	487.24	576.46	544.04	484.87	1241.00	1397.00	918.00	684.00	836.00	311.00	456.14	496.37	455.66	1241.00	1185.33	1251.07	1361.31	684.00	610.33	744.13	810.18	456.14	469.39	535.12	544.04	266.42	244.30	231.06	270.14	46.44	23.36	20.61	21.30	44.26	31.05	4.98	8.68	640.73	508.00	680.00	844.00	677.33	168.02	36.81	49.28	61.16	49.08	12.18	63.19	50.72	38.84	50.92	691546.00	982375.00	799452.00	824457.67	1101.84	367.52	217.57	265.77	1006.60	1880.89	1051.09	332.37	407.16	317.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	antigen 042	NLRP4	3	2	3	2475.29	1014.45	752.50	644.73	717.01	445.67	1846.16	315.54	402.49	896.00	942.00	762.00	606.00	706.00	313.00	266.86	243.09	411.99	896.00	866.67	1414.08	1014.45	606.00	541.67	602.47	644.73	266.86	307.32	854.73	402.49	928.32	93.52	140.52	204.25	859.70	91.43	10.79	65.65	37.71	23.32	29.75	100.58	872.42	34.00	104.00	10.00	49.33	48.84	2.46	7.54	0.72	3.57	3.54	97.54	92.46	99.28	96.43	84160.00	105503.00	7525.00	65729.33	6004.81	212.93	145.58	10.45	154.12	27.65	64.07	183.20	287.00	970.77	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
53	antigen 062	SYCE1	3	2	4	1066.64	1209.04	652.04	623.68	748.06	371.28	449.86	475.97	287.17	913.00	1019.00	621.00	590.00	689.00	310.00	296.22	285.93	256.13	913.00	851.00	975.91	1066.64	590.00	529.67	581.01	623.68	285.93	279.43	404.34	449.86	289.37	206.12	191.98	196.57	102.30	20.82	24.22	29.65	37.11	33.04	7.45	25.30	446.24	190.00	241.00	186.00	205.67	30.66	13.77	17.46	13.48	14.90	2.22	86.23	82.54	86.52	85.10	202662.00	291378.00	121280.00	205106.67	944.16	1878.31	119.96	90.53	61.07	445.25	198.95	134.68	183.49	125.70	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
54	antigen 066	TSGA10	3	2	5	1013.43	1283.92	691.87	651.94	877.73	349.90	368.83	425.77	345.45	946.00	1135.00	606.00	602.00	822.00	310.00	301.40	276.85	259.58	946.00	895.67	996.41	1013.43	602.00	578.00	626.52	651.94	276.85	279.28	380.02	368.83	296.40	268.07	264.83	256.84	41.31	21.02	29.93	29.75	44.44	42.27	7.53	10.87	418.41	98.00	106.00	67.00	90.33	20.60	7.10	7.68	4.86	6.55	1.49	92.90	92.32	95.14	93.45	99316.00	136096.00	46355.00	93922.33	279.58	946.33	186.72	129.29	47.69	123.96	100.31	171.93	248.76	93.01	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
55	antigen 070	XAGE3av1	3	2	6	968.59	1374.39	641.72	705.06	1019.08	354.59	301.97	367.80	293.66	934.00	1345.00	598.00	666.00	1014.00	314.00	267.38	338.41	249.95	934.00	959.00	994.90	968.59	666.00	664.67	692.91	705.06	267.38	285.25	321.14	301.97	367.04	374.13	332.41	350.00	40.62	46.86	39.01	36.89	52.66	47.97	16.43	12.65	330.23	263.00	222.00	82.00	189.00	94.91	19.06	16.09	5.94	13.70	6.88	80.94	83.91	94.06	86.30	254738.00	305114.00	52621.00	204157.67	133.41	123.85	140.70	595.31	659.29	171.14	475.25	377.09	250.84	93.78	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
56	antigen 074	CDK2	3	2	7	919.38	1321.37	572.21	624.09	1023.23	299.35	306.93	405.88	274.94	857.00	1242.00	520.00	602.00	901.00	294.00	244.55	326.51	222.73	857.00	873.00	937.65	919.38	602.00	599.00	648.89	624.09	244.55	264.60	329.25	306.93	374.92	361.27	362.58	303.51	68.26	54.72	41.38	39.98	50.67	55.88	20.68	20.73	338.65	227.00	438.00	29.00	231.33	204.53	16.45	31.74	2.10	16.76	14.82	83.55	68.26	97.90	83.24	208700.00	578760.00	16594.00	268018.00	294.09	432.88	99.45	236.91	410.68	80.17	242.59	156.65	1397.47	65.83	0	3	0	3	0	3	0	0	0	0	0	0	0	0	3	3
57	antigen 001	BAGE2	3	6	7	774.45	624.68	563.89	367.68	335.50	313.02	408.60	295.92	255.42	590.00	598.00	531.00	392.00	293.00	299.00	224.14	269.24	222.53	590.00	573.00	654.34	624.68	299.00	328.00	338.73	335.50	224.14	238.64	319.98	295.92	108.37	36.59	27.47	55.51	79.37	26.51	6.39	16.56	16.92	8.11	11.11	24.81	326.34	31.00	76.00	99.00	68.67	34.59	2.25	5.51	7.17	4.98	2.51	97.75	94.49	92.83	95.02	24008.00	47476.00	55825.00	42436.33	533.03	116.45	229.80	23.76	193.14	110.04	108.98	82.56	100.02	88.53	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
58	antigen 094	p53 K382R	3	7	1	739.33	642.13	654.50	235.12	319.40	285.83	506.59	323.29	370.93	742.00	631.00	699.00	218.00	298.00	287.00	509.26	312.16	415.43	699.00	690.67	678.65	654.50	287.00	267.67	280.12	285.83	415.43	412.29	400.27	370.93	52.91	55.97	42.43	43.36	95.11	98.58	8.10	7.80	16.20	15.15	23.91	23.76	410.99	3.00	8.00	2.00	4.33	3.21	0.22	0.58	0.14	0.31	0.23	99.78	99.42	99.86	99.69	2218.00	5137.00	1309.00	2888.00	140.02	56.46	62.93	10.85	45.81	11.79	22.82	45.05	64.21	56.79	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
59	antigen 102	XAGE1B	3	8	1	565.38	640.53	645.00	253.57	318.54	282.32	316.41	325.44	366.05	537.00	610.00	667.00	222.00	288.00	280.00	288.03	294.91	388.05	610.00	604.67	616.97	640.53	280.00	263.33	284.81	282.32	294.91	323.66	335.97	325.44	44.73	65.16	32.56	36.02	26.44	55.87	10.78	7.25	13.68	11.43	17.26	7.87	353.64	13.00	15.00	3.00	10.33	6.43	0.94	1.09	0.22	0.75	0.47	99.06	98.91	99.78	99.25	7350.00	9608.00	1935.00	6297.67	82.74	142.79	81.26	49.71	34.19	13.51	32.47	58.99	70.93	68.26	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
60	antigen 106	ITGB1	3	8	2	920.88	638.15	852.90	302.13	347.85	306.49	629.13	298.69	548.45	771.00	619.00	807.00	296.00	300.00	293.00	479.25	279.55	502.55	771.00	732.33	803.97	852.90	296.00	296.33	318.83	306.49	479.25	420.45	492.09	548.45	147.58	99.79	25.23	3.51	172.28	122.58	13.63	18.36	1.19	7.91	29.15	35.01	507.64	8.00	62.00	10.00	26.67	30.62	0.58	4.49	0.72	1.93	2.22	99.42	95.51	99.28	98.07	7367.00	39565.00	8529.00	18487.00	572.52	94.80	340.69	8.79	195.34	16.10	73.41	112.39	112.85	66.95	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
61	Cy5-biotin-BSA low 4th grid	Cy5 BSA 5ng/ul	4	1	1	1467.47	2443.10	1605.83	1021.33	2681.45	1214.09	478.99	750.56	421.22	1429.00	2037.00	1538.00	1054.00	1784.00	1221.00	440.51	344.46	353.39	1538.00	1668.00	1838.80	1605.83	1221.00	1353.00	1638.96	1214.09	353.39	379.45	550.25	478.99	527.89	324.18	907.95	382.48	175.85	53.07	19.44	28.71	28.27	55.40	13.99	31.96	485.80	740.00	142.00	567.00	483.00	307.72	53.62	10.29	41.09	35.00	22.30	46.38	89.71	58.91	65.00	1085931.00	346920.00	910507.00	781119.33	237.10	2168.44	227.29	1494.96	49.15	1050.80	864.97	551.60	7542.83	588.05	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0
62	Cy5-biotin-BSA med 4th grid	Cy5 BSA 10ng/ul	4	1	2	1330.45	3369.17	1602.76	966.74	3001.00	1221.46	387.31	2002.86	418.29	1293.00	1762.00	1539.00	1057.00	1358.00	1174.00	349.87	395.69	354.54	1539.00	1531.33	2100.79	1602.76	1174.00	1196.33	1729.73	1221.46	354.54	366.70	936.16	418.29	1106.85	234.59	1108.29	151.74	923.92	25.22	15.32	52.69	12.68	64.07	6.88	98.69	904.46	782.00	650.00	622.00	684.67	85.45	56.67	47.10	45.07	49.61	6.19	43.33	52.90	54.93	50.39	1040408.00	2189960.00	996914.00	1409094.00	520.48	9276.97	352.34	581.92	140.33	738.43	486.89	455.33	9415.01	471.80	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	Cy5-biotin-BSA high 4th grid	Cy5 BSA 15ng/ul	4	1	3	2507.84	2550.78	2570.61	2137.95	2078.58	2087.79	400.08	494.87	532.31	2439.00	2468.00	2467.00	2048.00	2130.00	2023.00	331.24	412.10	428.70	2467.00	2458.00	2543.08	2550.78	2048.00	2067.00	2101.44	2087.79	412.10	390.68	475.76	494.87	32.09	16.46	31.95	55.97	68.16	52.14	0.67	1.26	2.71	1.52	13.35	14.33	476.08	162.00	604.00	641.00	469.00	266.51	11.74	43.77	46.45	33.99	19.31	88.26	56.23	53.55	66.01	406270.00	1540669.00	1647762.00	1198233.67	251.73	269.74	321.72	257.47	1108.11	1060.59	808.72	792.00	827.34	891.90	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
64	antigen 004	BAGE5	4	1	4	819.86	1045.51	1070.11	499.93	743.07	704.38	336.00	306.34	376.83	722.00	1021.00	937.00	488.00	703.00	688.00	238.14	281.83	243.72	937.00	893.33	978.49	1045.51	688.00	626.33	649.13	704.38	243.72	254.57	339.73	336.00	137.93	154.21	130.65	120.03	35.39	23.78	17.26	14.10	19.16	20.13	9.34	10.42	352.16	157.00	130.00	46.00	111.00	57.89	11.38	9.42	3.33	8.04	4.19	88.62	90.58	96.67	91.96	128718.00	135916.00	49225.00	104619.67	551.65	227.33	367.28	95.63	175.19	47.20	106.00	127.75	116.20	141.99	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
65	antigen 008	COX6B2	4	1	5	821.19	1120.43	1048.18	512.88	783.26	745.21	326.99	344.83	329.14	725.00	1057.00	973.00	487.00	771.00	714.00	230.80	281.40	253.96	973.00	918.33	996.60	1048.18	714.00	657.33	680.45	745.21	253.96	255.39	333.65	329.14	156.14	172.62	146.36	150.24	9.74	25.33	18.80	15.67	22.86	21.51	9.92	2.92	339.27	467.00	423.00	295.00	395.00	89.35	33.84	30.65	21.38	28.62	6.47	66.16	69.35	78.62	71.38	383498.00	473941.00	309213.00	388884.00	336.02	509.19	365.04	454.45	286.46	265.99	335.63	157.48	161.49	355.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	antigen 012	CTAG2	4	1	6	1758.67	1094.11	994.11	612.74	739.76	687.83	1206.34	364.70	311.57	1163.00	1016.00	944.00	501.00	698.00	689.00	610.67	286.59	261.46	1016.00	1041.00	1282.30	1094.11	689.00	629.33	680.11	687.83	286.59	386.24	627.54	364.70	415.57	111.62	63.86	111.23	501.96	194.77	10.72	32.41	17.67	9.39	50.43	79.99	652.96	308.00	237.00	134.00	226.33	87.49	22.32	17.17	9.71	16.40	6.34	77.68	82.83	90.29	83.60	541670.00	259303.00	133211.00	311394.67	3225.59	401.27	160.58	115.19	215.40	260.01	196.86	408.92	144.65	116.61	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
67	antigen 029	MAGEA10	4	1	7	1168.54	1103.61	1076.07	647.22	774.56	783.06	561.12	338.39	298.44	904.00	1030.00	1039.00	593.00	755.00	783.00	296.59	264.78	261.37	1030.00	991.00	1116.07	1103.61	755.00	710.33	734.95	774.56	264.78	274.24	399.32	338.39	47.48	75.48	76.09	102.57	141.55	19.42	7.62	4.25	14.44	10.35	7.08	35.45	405.74	264.00	554.00	483.00	433.67	151.16	19.13	40.14	35.00	31.43	10.95	80.87	59.86	65.00	68.57	308494.00	611401.00	519741.00	479878.67	2603.91	249.70	98.21	56.89	750.77	1467.72	758.46	341.22	154.96	146.07	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
