	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
32	antigen 043	NXF2	2	2	3	640.81	680.94	691.41	269.82	232.75	530.76	432.77	467.82	445.32	597.00	518.00	598.00	112.00	123.00	111.00	388.96	304.88	351.90	597.00	571.00	671.05	680.94	112.00	115.33	344.44	269.82	351.90	348.58	448.63	445.32	26.71	45.90	162.41	6.66	17.76	42.14	8.04	3.98	5.77	47.15	12.09	3.96	555.72	591.00	482.00	624.00	565.67	74.31	42.83	34.93	45.22	40.99	5.38	57.17	65.07	54.78	59.01	378717.00	328212.00	431442.00	379457.00	585.56	1694.87	1691.74	436.79	133.04	164.26	244.70	778.64	184.04	3210.48	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
33	antigen 063	SYCP1	2	2	4	1087.91	793.64	647.98	180.83	188.20	160.58	926.59	618.19	501.22	603.00	519.00	510.00	121.00	168.00	114.00	441.68	343.55	363.23	519.00	544.00	843.18	793.64	121.00	134.33	176.53	180.83	363.23	382.82	682.00	618.19	224.11	51.29	14.30	29.37	219.75	51.92	9.43	26.58	21.86	8.10	13.56	32.22	708.84	531.00	371.00	299.00	400.33	118.75	38.48	26.88	21.67	29.01	8.61	61.52	73.12	78.33	70.99	577678.00	294440.00	193747.00	355288.33	3579.73	1854.04	616.22	137.45	123.70	243.20	168.12	136.71	108.40	110.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	antigen 067	TSSK6	2	2	5	1050.61	841.48	828.53	279.32	338.87	331.91	799.21	567.95	520.07	746.00	776.00	774.00	125.00	120.00	197.00	494.59	502.47	465.54	774.00	765.33	906.87	841.48	125.00	147.33	316.70	331.91	494.59	487.54	629.08	567.95	124.65	16.77	32.56	43.09	149.27	19.45	2.19	13.74	29.24	10.28	3.99	23.73	759.54	718.00	682.00	647.00	682.33	35.50	52.03	49.42	46.88	49.44	2.57	47.97	50.58	53.12	50.56	754339.00	573890.00	536057.00	621428.67	2392.04	327.67	372.45	239.89	1182.13	903.44	775.15	250.78	658.06	260.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	antigen 071	XAGE3av2	2	2	6	734.81	823.12	674.41	295.62	304.31	281.00	462.79	543.34	411.26	664.00	717.00	629.00	195.00	168.00	179.00	391.97	437.21	365.84	664.00	670.00	744.12	734.81	179.00	180.67	293.64	295.62	391.97	398.34	472.46	462.79	74.79	44.31	11.78	13.58	66.57	36.11	6.61	10.05	7.51	4.01	9.06	14.09	563.45	775.00	634.00	678.00	695.67	72.14	56.16	45.94	49.13	50.41	5.23	43.84	54.06	50.87	49.59	569481.00	521861.00	457253.00	516198.33	425.64	317.05	284.53	842.64	1086.51	979.96	969.71	235.33	256.05	213.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	antigen 075	CDK4	2	2	7	906.23	859.61	969.74	278.18	303.14	303.78	642.46	582.79	687.90	760.00	751.00	831.00	190.00	167.00	132.00	496.23	474.18	549.16	760.00	780.67	911.86	906.23	167.00	163.00	295.04	303.14	496.23	506.52	637.72	642.46	55.28	43.82	14.60	29.21	52.71	38.54	5.61	6.06	17.92	4.95	7.61	8.27	748.86	815.00	776.00	803.00	798.00	19.97	59.06	56.23	58.19	57.83	1.45	40.94	43.77	41.81	42.17	738580.00	667058.00	778700.00	728112.67	1819.70	609.56	2214.15	287.74	741.92	249.48	426.38	189.45	258.25	258.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	CT100 Control Buffer only 2nd grid	Buffer	2	2	8	3797.75	2120.78	3065.42	165.15	218.52	156.54	3661.14	1964.40	2915.08	788.00	789.00	1110.00	119.00	130.00	125.00	651.39	632.61	959.67	789.00	895.67	2994.65	3065.42	125.00	124.67	180.07	165.15	651.39	747.89	2846.87	2915.08	840.72	185.62	33.58	5.51	850.43	183.64	20.72	28.07	4.42	18.65	24.56	29.87	2869.98	12.00	23.00	12.00	15.67	6.35	0.87	1.67	0.87	1.14	0.46	99.13	98.33	99.13	98.86	45573.00	48778.00	36785.00	43712.00	5309.89	3713.29	4448.96	8.27	12.17	7.86	9.43	286.62	512.76	61.47	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
38	antigen 002	BAGE3	2	6	7	701.94	576.17	582.15	240.93	217.31	229.39	494.71	373.20	371.83	514.00	517.00	518.00	123.00	116.00	166.00	306.77	314.02	307.68	517.00	516.33	620.09	582.15	123.00	135.00	229.21	229.39	307.68	309.49	413.25	373.20	70.95	2.08	11.81	27.07	70.55	3.95	0.40	11.44	20.05	5.15	1.28	17.07	485.09	455.00	525.00	430.00	470.00	49.24	32.97	38.04	31.16	34.06	3.57	67.03	61.96	68.84	65.94	319384.00	302491.00	250323.00	290732.67	1817.62	120.33	226.44	123.84	1628.28	706.10	819.41	385.56	161.10	190.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	antigen 095	p53 S392A	2	7	1	870.50	1628.50	365.00	111.61	111.35	120.21	761.47	1519.16	247.02	1137.00	2854.00	353.00	109.00	110.00	114.00	1027.97	2744.66	235.02	1137.00	1448.00	954.67	870.50	110.00	111.00	114.39	111.61	1027.97	1335.89	842.55	761.47	635.94	1279.18	5.04	2.65	639.93	1282.84	88.34	66.61	2.38	4.41	96.03	75.95	843.67	2.00	2.00	22.00	8.67	11.55	0.14	0.14	1.59	0.63	0.84	99.86	99.86	98.41	99.37	1741.00	3257.00	8030.00	4342.67	376.89	1733.12	28.44	4.04	1.75	191.12	65.64	22.34	16.91	22.24	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
40	antigen 103	SOX2	2	8	1	446.68	458.03	703.36	179.87	152.61	192.39	274.79	311.83	521.50	408.00	421.00	422.00	126.00	117.00	174.00	236.11	274.80	240.14	421.00	417.00	536.02	458.03	126.00	139.00	174.96	179.87	240.14	250.35	369.37	311.83	145.03	7.81	20.34	30.64	133.04	21.27	1.87	27.06	22.05	11.62	8.50	36.02	397.02	353.00	309.00	315.00	325.67	23.86	25.58	22.39	22.83	23.60	1.73	74.42	77.61	77.17	76.40	157677.00	141532.00	221557.00	173588.67	110.21	88.02	3690.27	880.18	1094.70	44.51	673.13	91.03	62.39	107.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41	antigen 107	MAP9	2	8	2	509.09	483.77	484.63	177.81	194.71	204.92	343.62	303.29	290.39	429.00	423.00	415.00	119.00	115.00	132.00	263.54	242.53	220.76	423.00	422.33	492.49	484.63	119.00	122.00	192.48	194.71	242.53	242.27	312.43	303.29	14.38	7.02	13.69	8.89	27.77	21.39	1.66	2.92	7.29	7.11	8.83	8.89	370.49	419.00	424.00	409.00	417.33	7.64	30.36	30.72	29.64	30.24	0.55	69.64	69.28	70.36	69.76	213307.00	205117.00	198214.00	205546.00	617.24	386.38	244.91	233.26	332.83	484.94	350.34	112.02	138.19	120.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	Cy5-biotin-BSA low 3rd grid	Cy5 BSA 5ng/ul	3	1	1	5140.31	4100.13	4091.61	1926.49	1397.20	1356.00	3795.81	2835.67	2860.11	4194.00	4100.00	4097.00	135.00	171.00	125.00	2849.50	2835.54	2865.50	4100.00	4130.33	4444.02	4100.13	135.00	143.67	1559.90	1397.20	2849.50	2850.18	3163.86	2860.11	603.02	55.16	318.14	24.19	547.42	14.99	1.34	13.57	16.84	20.40	0.53	17.30	4300.35	906.00	815.00	754.00	825.00	76.49	65.65	59.06	54.64	59.78	5.54	34.35	40.94	45.36	40.22	4657121.00	3341610.00	3085074.00	3694601.67	4200.90	733.25	646.36	818.64	3151.82	3336.38	2435.61	3632.41	1935.33	1866.56	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
43	Cy5-biotin-BSA med 3rd grid	Cy5 BSA 10ng/ul	3	1	2	4818.26	5076.61	5219.43	1467.46	1026.55	883.38	3535.22	4275.81	4588.79	4865.00	5194.00	5381.00	168.00	123.00	127.00	3581.96	4393.20	4750.36	5194.00	5146.67	5038.10	5076.61	127.00	139.33	1125.80	1026.55	4393.20	4241.84	4133.27	4275.81	203.34	261.24	304.42	24.91	541.05	598.72	5.08	4.04	17.88	27.04	14.11	13.09	4898.77	859.00	977.00	1031.00	955.67	87.96	62.25	70.80	74.71	69.25	6.37	37.75	29.20	25.29	30.75	4138887.00	4959849.00	5381234.00	4826656.67	874.42	1071.76	1222.11	3472.87	3897.75	3871.21	3747.28	2247.64	1939.08	1693.65	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
44	Cy5-biotin-BSA high 3rd grid	Cy5 BSA 15ng/ul	3	1	3	6029.73	5923.44	5255.85	4079.82	3479.47	2120.56	2233.36	2772.55	3271.96	5320.00	5440.00	5268.00	4576.00	163.00	158.00	1523.62	2289.11	3284.11	5320.00	5342.67	5736.34	5923.44	163.00	1632.33	3226.62	3479.47	2289.11	2365.61	2759.29	2772.55	419.50	88.21	1003.80	2549.29	519.43	882.73	1.65	7.31	156.17	31.11	37.32	18.82	4104.01	1033.00	1092.00	1047.00	1057.33	30.83	74.86	79.13	75.87	76.62	2.23	25.14	20.87	24.13	23.38	6228716.00	6468397.00	5502875.00	6066662.67	2204.06	2067.24	699.73	1046.73	1464.57	4895.80	2469.04	4068.17	3951.45	2606.36	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
45	antigen 005	CCDC33	3	1	4	667.76	795.15	839.35	223.67	216.77	467.09	464.45	591.60	616.98	500.00	519.00	531.00	118.00	125.00	136.00	296.69	315.46	308.63	519.00	516.67	767.42	795.15	125.00	126.33	302.51	223.67	308.63	306.92	557.68	591.60	89.09	15.63	142.57	9.07	81.73	9.50	3.03	11.61	7.18	47.13	3.09	14.66	641.09	734.00	325.00	290.00	449.67	246.86	53.19	23.55	21.01	32.58	17.89	46.81	76.45	78.99	67.42	490134.00	258423.00	243412.00	330656.33	1672.97	2405.83	2952.68	203.77	79.92	60.60	114.76	190.58	152.08	3167.61	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
46	antigen 009	CSAG2	3	1	5	842.12	580.14	568.97	193.15	280.17	221.84	674.31	348.89	360.61	579.00	512.00	508.00	114.00	135.00	133.00	411.19	280.75	299.64	512.00	533.00	663.75	580.14	133.00	127.33	231.72	221.84	299.64	330.52	461.27	360.61	154.58	39.89	44.34	11.59	184.59	70.49	7.48	23.29	9.10	19.14	21.33	40.02	536.41	992.00	469.00	509.00	656.67	291.10	71.88	33.99	36.88	47.58	21.09	28.12	66.01	63.12	52.42	835386.00	272087.00	289607.00	465693.33	2683.99	244.54	177.95	249.22	669.14	1031.47	649.95	213.84	573.60	147.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	antigen 013	CXorf48.1	3	1	6	670.35	562.03	528.34	203.60	237.58	206.50	487.19	337.05	337.19	500.00	520.00	512.00	117.00	166.00	120.00	316.84	295.02	320.84	512.00	510.67	586.91	562.03	120.00	134.33	215.89	206.50	316.84	310.90	387.14	337.19	74.20	10.07	18.84	27.47	86.65	13.90	1.97	12.64	20.45	8.73	4.47	22.38	452.57	816.00	382.00	418.00	538.67	240.85	59.13	27.68	30.29	39.03	17.45	40.87	72.32	69.71	60.97	547009.00	214694.00	220848.00	327517.00	2086.63	131.63	112.00	190.52	978.18	1258.44	809.05	178.57	159.25	143.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	antigen 030	MAGEA11	3	1	7	896.82	746.10	617.77	541.65	318.87	227.65	689.19	512.73	402.94	523.00	514.00	531.00	115.00	146.00	133.00	315.37	280.63	316.17	523.00	522.67	753.56	746.10	133.00	131.33	362.72	318.87	315.37	304.06	534.95	512.73	139.68	8.50	161.53	15.57	144.41	20.29	1.63	18.54	11.85	44.53	6.67	27.00	622.23	464.00	338.00	308.00	370.00	82.78	33.62	24.49	22.32	26.81	6.00	66.38	75.51	77.68	73.19	416125.00	252182.00	190273.00	286193.33	3341.18	1633.06	553.52	95.71	106.12	224.21	142.01	2997.62	1076.26	156.64	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	antigen 110	SPATS1 (isoform a)	3	1	8	805.52	456.74	861.20	159.35	221.11	180.07	651.53	273.78	689.71	420.00	428.00	427.00	123.00	172.00	120.00	266.00	245.04	255.51	427.00	425.00	707.82	805.52	123.00	138.33	186.84	180.07	255.51	255.52	538.34	651.53	219.22	4.36	31.43	29.19	229.91	10.48	1.03	30.97	21.10	16.82	4.10	42.71	569.49	105.00	180.00	134.00	139.67	37.82	7.61	13.04	9.71	10.12	2.74	92.39	86.96	90.29	89.88	84580.00	82213.00	115401.00	94064.67	1945.17	116.69	3998.79	35.17	422.34	23.11	160.21	66.68	521.34	93.69	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
50	antigen 034	MAGEA4v3	3	2	1	586.76	471.41	653.33	218.11	221.45	234.75	378.52	261.93	440.75	511.00	433.00	508.00	161.00	183.00	129.00	302.76	223.52	295.43	508.00	484.00	570.50	586.76	161.00	157.67	224.77	221.45	295.43	273.90	360.40	378.52	92.05	44.19	8.80	27.15	90.78	43.79	9.13	16.13	17.22	3.92	15.99	25.19	412.83	287.00	266.00	353.00	302.00	45.40	20.80	19.28	25.58	21.88	3.29	79.20	80.72	74.42	78.12	168401.00	125394.00	230625.00	174806.67	533.74	143.73	1135.67	203.54	484.76	137.00	275.10	135.27	133.45	247.20	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
51	antigen 038	MAGEB5	3	2	2	1138.36	1211.88	1193.49	408.67	460.22	440.01	768.26	792.34	797.55	1008.00	1083.00	1080.00	141.00	136.00	126.00	637.90	663.45	684.07	1080.00	1057.00	1181.24	1193.49	136.00	134.33	436.30	440.01	663.45	661.81	786.05	792.34	38.26	42.46	25.97	7.64	15.63	23.13	4.02	3.24	5.69	5.95	3.49	1.99	1046.91	742.00	780.00	1022.00	848.00	151.88	53.77	56.52	74.06	61.45	11.01	46.23	43.48	25.94	38.55	844663.00	945269.00	1219744.00	1003225.33	1023.94	1846.79	876.21	556.72	334.65	930.25	607.21	428.94	490.27	470.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	antigen 042	NLRP4	3	2	3	673.51	926.86	721.60	244.85	1160.83	443.57	446.31	407.26	390.42	610.00	832.00	699.00	125.00	173.00	174.00	382.79	312.40	367.82	699.00	713.67	773.99	721.60	173.00	157.33	616.42	443.57	367.82	354.34	414.66	407.26	134.55	111.72	481.84	28.01	28.67	37.08	15.65	17.38	17.80	78.17	10.46	6.91	616.65	480.00	63.00	294.00	279.00	208.90	34.78	4.57	21.30	20.22	15.14	65.22	95.43	78.70	79.78	323286.00	58392.00	212149.00	197942.33	831.84	274.57	273.56	257.53	93.45	419.59	256.86	197.30	3477.14	683.12	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0
53	antigen 062	SYCE1	3	2	4	707.68	630.99	667.85	296.26	293.55	297.35	432.35	363.37	389.45	611.00	617.00	615.00	140.00	129.00	192.00	335.68	349.38	336.60	615.00	614.33	668.84	667.85	140.00	153.67	295.72	296.26	336.60	340.55	395.06	389.45	38.35	3.06	1.96	33.65	34.83	7.66	0.50	5.73	21.90	0.66	2.25	8.82	515.17	581.00	559.00	576.00	572.00	11.53	42.10	40.51	41.74	41.45	0.84	57.90	59.49	58.26	58.55	411161.00	352722.00	384682.00	382855.00	558.83	163.45	161.01	449.51	1242.72	1393.27	1028.50	248.40	267.66	240.50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	antigen 066	TSGA10	3	2	5	796.72	546.24	612.62	223.77	228.57	244.98	585.97	337.43	388.77	523.00	509.00	518.00	117.00	118.00	131.00	312.25	300.19	294.16	518.00	516.67	651.86	612.62	118.00	122.00	232.44	228.57	300.19	302.20	437.39	388.77	129.77	7.09	11.12	7.81	131.21	9.21	1.37	19.91	6.40	4.78	3.05	30.00	529.86	367.00	385.00	386.00	379.33	10.69	26.59	27.90	27.97	27.49	0.77	73.41	72.10	72.03	72.51	292396.00	210304.00	236470.00	246390.00	2223.16	83.79	806.30	96.73	1550.40	186.12	611.08	165.51	188.94	214.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	antigen 070	XAGE3av1	3	2	6	609.28	614.26	592.71	233.30	253.96	259.98	387.66	377.86	348.13	575.00	602.00	601.00	121.00	125.00	124.00	353.39	365.60	356.41	601.00	592.67	605.42	609.28	124.00	123.33	249.08	253.96	356.41	358.47	371.22	377.86	11.28	15.31	13.99	2.08	20.59	6.36	2.58	1.86	1.69	5.62	1.77	5.55	482.08	519.00	596.00	597.00	570.67	44.75	37.61	43.19	43.26	41.35	3.24	62.39	56.81	56.74	58.65	316215.00	366099.00	353849.00	345387.67	382.20	408.25	178.97	526.42	551.64	1161.25	746.44	163.33	199.84	202.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	antigen 074	CDK2	3	2	7	706.63	766.10	817.76	288.73	319.36	315.70	440.35	471.17	531.68	632.00	692.00	693.00	128.00	178.00	179.00	365.71	397.07	406.93	692.00	672.33	763.49	766.10	178.00	161.67	307.93	315.70	397.07	389.90	481.07	471.17	55.61	34.93	16.73	29.16	46.47	21.52	5.20	7.28	18.04	5.43	5.52	9.66	601.83	604.00	584.00	599.00	595.67	10.41	43.77	42.32	43.41	43.16	0.75	56.23	57.68	56.59	56.84	426805.00	447400.00	489837.00	454680.67	397.43	1062.13	1088.25	669.23	259.07	292.65	406.98	249.66	271.55	282.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	CT100 Control Buffer only 3rd grid	Buffer	3	2	8	391.00	672.00	5553.00	115.26	127.86	128.69	278.50	545.93	5435.78	391.00	672.00	520.00	112.00	117.00	110.00	278.50	545.93	402.78	520.00	527.67	2205.33	672.00	112.00	113.00	123.93	127.86	402.78	409.07	2086.74	545.93	2902.57	140.66	7.53	3.61	2903.44	133.82	26.66	131.62	3.19	6.07	32.71	139.14	2092.33	1.00	1.00	5.00	2.33	2.31	0.07	0.07	0.36	0.17	0.17	99.93	99.93	99.64	99.83	391.00	672.00	27765.00	9609.33	0.00	0.00	10852.04	<NO DATA>	<NO DATA>	2.50	0.83	18.75	29.83	70.29	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
58	antigen 001	BAGE2	3	6	7	574.94	723.22	573.03	205.85	311.15	227.15	391.98	505.34	360.52	504.00	525.00	513.00	108.00	174.00	123.00	321.04	307.13	300.48	513.00	514.00	623.73	574.94	123.00	135.00	248.05	227.15	307.13	309.55	419.28	391.98	86.16	10.54	55.67	34.60	76.17	10.49	2.05	13.81	25.63	22.44	3.39	18.17	488.73	433.00	469.00	400.00	434.00	34.51	31.38	33.99	28.99	31.45	2.50	68.62	66.01	71.01	68.55	248949.00	339189.00	229214.00	272450.67	643.25	1387.21	169.05	263.86	170.85	853.06	429.26	187.40	1211.58	179.80	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	antigen 094	p53 K382R	3	7	1	738.50	1514.50	9913.67	136.37	144.17	140.24	604.63	1384.43	9774.75	952.00	1604.00	14545.00	116.00	119.00	125.00	818.13	1473.93	14406.08	1604.00	5700.33	4055.56	1514.50	119.00	120.00	140.26	140.24	1473.93	5566.05	3921.27	1384.43	5088.09	7666.64	3.90	4.58	5084.24	7662.72	134.49	125.46	3.82	2.78	137.67	129.66	3935.56	2.00	8.00	3.00	4.33	3.21	0.14	0.58	0.22	0.31	0.23	99.86	99.42	99.78	99.69	1477.00	12116.00	29741.00	14444.67	301.93	1186.63	8084.14	4.01	9.33	3.63	5.66	38.47	154.74	35.12	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
60	antigen 102	XAGE1B	3	8	1	676.77	729.71	470.74	223.89	179.09	199.96	497.89	560.26	297.59	423.00	424.00	426.00	178.00	174.00	133.00	244.13	254.55	252.85	424.00	424.33	625.74	676.77	174.00	161.67	200.98	199.96	252.85	250.51	451.92	497.89	136.82	1.53	22.42	24.91	137.24	5.59	0.36	21.86	15.41	11.16	2.23	30.37	464.07	163.00	139.00	192.00	164.67	26.54	11.81	10.07	13.91	11.93	1.92	88.19	89.93	86.09	88.07	110313.00	101430.00	90383.00	100708.67	1584.13	2120.18	138.32	51.23	36.73	413.08	167.01	537.81	75.83	319.10	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
61	antigen 106	ITGB1	3	8	2	471.07	489.91	444.53	192.29	219.03	190.60	300.60	283.26	264.97	427.00	430.00	417.00	147.00	182.00	120.00	256.53	223.36	237.44	427.00	424.67	468.50	471.07	147.00	149.67	200.64	192.29	237.44	239.11	282.94	283.26	22.80	6.81	15.95	31.09	17.82	16.65	1.60	4.87	20.77	7.95	6.96	6.30	318.84	328.00	180.00	330.00	279.33	86.03	23.77	13.04	23.91	20.24	6.23	76.23	86.96	76.09	79.76	154512.00	88183.00	146694.00	129796.33	157.08	266.30	70.78	627.69	191.46	1235.35	684.84	176.66	131.37	125.04	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
62	Cy5-biotin-BSA low 4th grid	Cy5 BSA 5ng/ul	4	1	1	4042.15	4144.94	4168.95	115.83	166.37	1202.40	3932.04	4029.50	3292.98	4092.00	4257.00	4126.00	110.00	109.00	111.00	3981.89	4141.56	3250.03	4126.00	4158.33	4118.68	4144.94	110.00	110.00	494.87	166.37	3981.89	3791.16	3751.51	3932.04	67.36	87.12	613.26	1.00	400.07	475.38	2.10	1.64	0.91	123.92	12.54	10.66	4008.68	871.00	915.00	945.00	910.33	37.22	63.12	66.30	68.48	65.97	2.70	36.88	33.70	31.52	34.03	3520713.00	3792620.00	3939658.00	3750997.00	883.84	988.46	723.38	3874.92	3730.06	4301.84	3968.94	43.90	344.91	3302.90	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
63	Cy5-biotin-BSA med 4th grid	Cy5 BSA 10ng/ul	4	1	2	4494.18	4663.66	4682.55	1455.09	1269.85	1405.97	3201.09	3593.04	3458.82	4610.00	4799.00	4833.00	113.00	106.00	114.00	3316.91	3728.38	3609.27	4799.00	4747.33	4613.46	4663.66	113.00	111.00	1376.97	1405.97	3609.27	3551.52	3417.65	3458.82	103.73	120.14	95.96	4.36	199.19	211.72	2.53	2.25	3.93	6.97	5.96	5.83	4502.46	888.00	938.00	955.00	927.00	34.83	64.35	67.97	69.20	67.17	2.52	35.65	32.03	30.80	32.83	3990832.00	4374514.00	4471834.00	4279060.00	890.06	972.86	971.06	3193.70	3464.28	3401.63	3353.20	2183.88	2116.82	2194.40	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
64	Cy5-biotin-BSA high 4th grid	Cy5 BSA 15ng/ul	4	1	3	7798.09	7118.10	6663.53	4652.15	3378.34	4511.58	4125.25	4213.74	3331.66	5545.00	5318.00	5559.00	1901.00	590.00	123.00	1872.16	2413.64	2227.13	5545.00	5474.00	7193.24	7118.10	590.00	871.33	4180.69	4511.58	2227.13	2170.98	3890.22	4125.25	571.00	135.28	698.40	921.78	485.74	275.07	2.47	7.94	105.79	16.71	12.67	12.49	6321.91	867.00	1112.00	765.00	914.67	178.34	62.83	80.58	55.43	66.28	12.92	37.17	19.42	44.57	33.72	6760941.00	7915327.00	5097600.00	6591289.33	6027.55	4348.03	3948.04	593.37	1077.65	645.57	772.20	6752.63	4368.72	7701.59	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
65	antigen 004	BAGE5	4	1	4	525.63	483.00	511.84	140.96	156.27	221.77	396.08	335.69	342.69	490.00	411.00	398.00	113.00	102.00	112.00	360.45	263.69	228.85	411.00	433.00	506.82	511.84	112.00	109.00	173.00	156.27	263.69	284.33	358.16	342.69	21.75	49.79	42.92	6.08	33.03	68.19	11.50	4.29	5.58	24.81	23.98	9.22	397.82	961.00	752.00	726.00	813.00	128.83	69.64	54.49	52.61	58.91	9.34	30.36	45.51	47.39	41.09	505128.00	363215.00	371598.00	413313.67	363.80	370.94	914.39	1046.28	680.54	272.09	666.30	78.79	96.69	694.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	antigen 008	COX6B2	4	1	5	672.62	684.65	729.55	239.14	224.84	198.34	449.09	473.66	548.17	551.00	590.00	509.00	197.00	176.00	114.00	327.47	379.01	327.63	551.00	550.00	695.60	684.65	176.00	162.33	220.78	224.84	327.63	344.70	490.31	473.66	30.00	40.51	20.70	43.15	51.60	29.71	7.37	4.31	26.58	9.38	8.62	10.52	533.27	889.00	912.00	861.00	887.33	25.54	64.42	66.09	62.39	64.30	1.85	35.58	33.91	37.61	35.70	597956.00	624397.00	628139.00	616830.67	1925.07	1320.73	2409.29	207.39	327.07	195.90	243.45	133.13	156.74	165.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
