	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
33	antigen 063	SYCP1	2	2	4	652.96	615.80	1069.43	147.21	171.94	112.75	533.50	475.09	972.29	482.00	518.00	419.00	82.00	84.00	71.00	362.54	377.29	321.86	482.00	473.00	779.40	652.96	82.00	79.00	143.97	147.21	362.54	353.89	660.29	533.50	251.86	50.11	29.73	7.00	271.77	28.71	10.59	32.31	8.86	20.65	8.11	41.16	700.40	197.00	189.00	153.00	179.67	23.44	14.28	13.70	11.09	13.02	1.70	85.72	86.30	88.91	86.98	128634.00	116387.00	163623.00	136214.67	1053.17	377.03	4948.01	99.79	238.16	30.06	122.67	203.73	223.51	109.27	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
34	antigen 067	TSSK6	2	2	5	786.25	730.14	399.93	73.98	75.40	86.76	715.61	658.48	316.29	554.00	297.00	313.00	73.00	75.00	77.00	483.36	225.34	229.36	313.00	388.00	638.77	730.14	75.00	75.00	78.71	75.40	229.36	312.69	563.46	658.48	208.74	143.98	7.00	2.00	215.95	147.82	37.11	32.68	2.67	8.90	47.27	38.33	563.77	20.00	123.00	107.00	83.33	55.43	1.45	8.91	7.75	6.04	4.02	98.55	91.09	92.25	93.96	15725.00	89807.00	42792.00	49441.33	645.04	3242.34	319.13	22.19	24.98	106.05	51.07	47.39	34.74	31.86	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
35	antigen 071	XAGE3av2	2	2	6	403.95	396.78	412.36	112.98	117.19	107.62	310.95	289.63	309.50	321.00	321.00	324.00	80.00	87.00	97.00	228.00	213.85	221.14	321.00	322.00	404.36	403.95	87.00	88.00	112.59	112.98	221.14	221.00	303.36	309.50	7.80	1.73	4.80	8.54	11.91	7.08	0.54	1.93	9.71	4.26	3.20	3.93	316.36	184.00	121.00	328.00	211.00	106.11	13.33	8.77	23.77	15.29	7.69	86.67	91.23	76.23	84.71	74326.00	48010.00	135254.00	85863.33	493.70	351.32	1111.17	115.89	99.75	91.36	102.33	135.69	80.06	43.97	0	0	0	3	3	0	0	0	0	0	0	0	0	0	3	3
36	antigen 075	CDK4	2	2	7	629.29	463.77	364.71	104.31	102.57	86.75	529.32	365.25	280.80	421.00	419.00	316.00	89.00	91.00	74.00	321.04	320.48	232.09	419.00	385.33	485.92	463.77	89.00	84.67	97.88	102.57	320.48	291.20	391.79	365.25	133.67	60.05	9.68	9.29	126.37	51.19	15.58	27.51	10.97	9.89	17.58	32.25	401.26	254.00	250.00	346.00	283.33	54.31	18.41	18.12	25.07	20.53	3.94	81.59	81.88	74.93	79.47	159839.00	115943.00	126189.00	133990.33	1538.22	303.80	168.00	87.40	300.57	578.31	322.09	44.02	40.73	47.47	0	0	0	3	3	0	0	0	0	0	0	0	0	0	3	3
37	CT100 Control Buffer only 2nd grid	Buffer	2	2	8	393.00	3381.33	1103.00	95.26	76.34	76.60	301.34	3305.25	1026.39	393.00	1604.00	1876.00	89.00	76.00	76.00	301.34	1527.91	1799.39	1604.00	1291.00	1625.78	1103.00	76.00	80.33	82.73	76.60	1527.91	1209.55	1544.33	1026.39	1561.25	789.49	10.85	7.51	1567.50	798.16	61.15	96.03	9.34	13.11	65.99	101.50	1545.44	1.00	3.00	2.00	2.00	1.00	0.07	0.22	0.14	0.14	0.07	99.93	99.78	99.86	99.86	393.00	10144.00	2206.00	4247.67	0.00	4257.01	1093.19	<NO DATA>	2.33	1.88	1.40	34.66	13.94	6.25	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
38	antigen 002	BAGE3	2	6	7	416.15	662.40	383.38	175.49	98.01	118.79	303.21	572.94	272.22	364.00	303.00	344.00	90.00	70.00	94.00	251.06	213.55	232.84	344.00	337.00	487.31	416.15	90.00	84.67	130.76	118.79	232.84	232.48	382.79	303.21	152.51	31.10	40.10	12.86	165.40	18.76	9.23	31.30	15.19	30.67	8.07	43.21	402.64	140.00	53.00	87.00	93.33	43.84	10.14	3.84	6.30	6.76	3.18	89.86	96.16	93.70	93.24	58261.00	35107.00	33354.00	42240.67	255.39	2316.51	113.97	166.22	13.11	207.81	129.04	860.58	78.48	59.11	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
39	antigen 095	p53 S392A	2	7	1	680.00	317.50	460.67	59.72	57.04	67.78	620.61	260.16	393.55	680.00	359.00	413.00	65.00	63.00	68.00	620.61	301.66	345.89	413.00	484.00	486.06	460.67	65.00	65.33	61.51	59.72	345.89	422.72	424.77	393.55	182.58	171.87	5.59	2.52	182.24	172.80	35.51	37.56	3.85	9.09	40.88	42.90	420.72	1.00	2.00	3.00	2.00	1.00	0.07	0.14	0.22	0.14	0.07	99.93	99.86	99.78	99.86	680.00	635.00	1382.00	899.00	0.00	58.69	102.21	<NO DATA>	8.87	11.55	6.81	19.57	16.37	26.08	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
40	antigen 103	SOX2	2	8	1	2138.78	2302.73	1759.55	84.89	114.55	97.38	2062.92	2228.29	1665.59	446.00	312.00	524.00	74.00	73.00	77.00	370.14	237.57	430.05	446.00	427.33	2067.02	2138.78	74.00	74.67	98.94	97.38	370.14	345.92	1985.60	2062.92	278.61	107.23	14.89	2.08	289.21	98.50	25.09	13.48	2.79	15.05	28.47	14.57	1992.35	9.00	33.00	11.00	17.67	13.32	0.65	2.39	0.80	1.28	0.96	99.35	97.61	99.20	98.72	19249.00	75990.00	19355.00	38198.00	3249.50	8519.03	2322.29	5.71	8.63	7.89	7.41	85.93	423.43	47.95	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
41	antigen 107	MAP9	2	8	2	760.37	817.89	591.23	108.18	105.24	128.78	664.36	719.22	471.45	546.00	389.00	406.00	77.00	76.00	97.00	449.99	290.33	286.21	406.00	447.00	723.16	760.37	77.00	83.33	114.07	108.18	290.33	342.18	618.34	664.36	117.82	86.16	12.83	11.85	130.14	93.39	19.27	16.29	14.22	11.25	27.29	21.05	639.83	19.00	56.00	82.00	52.33	31.66	1.38	4.06	5.94	3.79	2.29	98.62	95.94	94.06	96.21	14447.00	45802.00	48481.00	36243.33	566.50	2581.07	461.94	22.28	15.60	83.69	40.52	114.92	72.02	76.61	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
42	Cy5-biotin-BSA low 3rd grid	Cy5 BSA 5ng/ul	3	1	1	470.20	472.23	493.23	190.76	209.51	208.95	297.17	289.69	320.19	433.00	428.00	477.00	83.00	90.00	79.00	259.97	245.46	303.96	433.00	446.00	478.55	472.23	83.00	84.00	203.08	208.95	259.97	269.80	302.35	297.17	12.75	26.96	10.67	5.57	15.90	30.46	6.05	2.66	6.63	5.25	11.29	5.26	394.55	374.00	526.00	592.00	497.33	111.79	27.10	38.12	42.90	36.04	8.10	72.90	61.88	57.10	63.96	175854.00	248394.00	291991.00	238746.33	93.83	86.80	198.33	1184.52	1755.55	955.75	1298.60	195.05	234.99	312.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	Cy5-biotin-BSA med 3rd grid	Cy5 BSA 10ng/ul	3	1	2	481.42	472.51	464.97	148.45	159.41	152.47	349.85	326.83	327.84	409.00	410.00	495.00	79.00	79.00	80.00	277.43	264.31	357.87	410.00	438.00	472.97	472.51	79.00	79.33	153.44	152.47	277.43	299.87	334.84	327.84	8.23	49.37	5.54	0.58	13.01	50.65	11.27	1.74	0.73	3.61	16.89	3.89	393.64	602.00	733.00	775.00	703.33	90.23	43.62	53.12	56.16	50.97	6.54	56.38	46.88	43.84	49.03	289815.00	346352.00	360354.00	332173.67	635.32	119.27	94.01	331.50	2008.58	2702.75	1680.95	143.23	158.21	156.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	Cy5-biotin-BSA high 3rd grid	Cy5 BSA 15ng/ul	3	1	3	452.01	472.83	451.84	155.15	198.46	114.89	310.28	296.55	346.70	410.00	424.00	399.00	80.00	75.00	84.00	268.27	247.72	293.86	410.00	411.00	458.89	452.01	80.00	79.67	156.16	155.15	268.27	269.95	317.85	310.28	12.07	12.53	41.79	4.51	25.92	23.12	3.05	2.63	5.66	26.76	8.56	8.15	379.23	521.00	533.00	768.00	607.33	139.27	37.75	38.62	55.65	44.01	10.09	62.25	61.38	44.35	55.99	235499.00	252019.00	347012.00	278176.67	69.93	142.12	91.72	2311.77	1112.18	2903.14	2109.03	129.75	204.50	78.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	antigen 005	CCDC33	3	1	4	1514.46	566.55	367.49	104.68	118.00	113.50	1414.67	469.44	267.74	494.00	318.00	318.00	81.00	76.00	83.00	394.21	220.88	218.25	318.00	376.67	816.17	566.55	81.00	80.00	112.06	113.50	220.88	277.78	717.28	469.44	612.88	101.61	6.77	3.61	612.32	100.84	26.98	75.09	4.51	6.04	36.30	85.37	736.17	78.00	56.00	156.00	96.67	52.55	5.65	4.06	11.30	7.00	3.81	94.35	95.94	88.70	93.00	118128.00	31727.00	57328.00	69061.00	1915.18	987.47	227.35	57.62	26.62	183.71	89.32	65.13	275.97	141.05	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
46	antigen 009	CSAG2	3	1	5	548.88	384.69	333.36	113.99	100.87	109.58	440.68	288.63	231.68	325.00	321.00	319.00	82.00	82.00	86.00	216.80	224.94	217.31	321.00	321.67	422.31	384.69	82.00	83.33	108.15	109.58	217.31	219.68	320.33	288.63	112.58	3.06	6.67	2.31	108.05	4.56	0.95	26.66	2.77	6.17	2.08	33.73	338.98	156.00	194.00	384.00	244.67	122.15	11.30	14.06	27.83	17.73	8.85	88.70	85.94	72.17	82.27	85626.00	74630.00	128012.00	96089.33	961.64	490.62	74.57	71.49	114.13	1193.05	459.56	65.13	48.11	66.88	0	0	0	3	3	0	0	0	0	0	0	0	0	0	3	3
47	antigen 013	CXorf48.1	3	1	6	1084.62	451.97	341.31	246.82	136.58	116.17	982.10	354.99	243.02	321.00	311.00	311.00	79.00	79.00	78.00	218.48	214.02	212.71	311.00	314.33	625.96	451.97	79.00	78.67	166.52	136.58	214.02	215.07	526.70	354.99	401.04	5.77	70.28	0.58	398.34	3.02	1.84	64.07	0.73	42.21	1.41	75.63	547.30	55.00	86.00	148.00	96.33	47.35	3.99	6.23	10.72	6.98	3.43	96.01	93.77	89.28	93.02	59654.00	38869.00	50514.00	49679.00	2545.69	852.68	91.64	21.22	35.80	392.50	149.84	1652.32	410.23	219.81	3	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
48	antigen 030	MAGEA11	3	1	7	1324.28	504.33	388.15	126.21	108.40	120.24	1217.82	404.90	279.54	460.00	436.00	315.00	83.00	84.00	86.00	353.54	336.57	206.39	436.00	403.67	738.92	504.33	84.00	84.33	118.28	120.24	336.57	298.83	634.09	404.90	510.25	77.72	9.07	1.53	509.40	80.50	19.25	69.05	1.81	7.67	26.94	80.34	654.59	25.00	15.00	34.00	24.67	9.50	1.81	1.09	2.46	1.79	0.69	98.19	98.91	97.54	98.21	33107.00	7565.00	13197.00	17956.33	1964.14	255.81	126.03	15.50	23.74	75.41	38.22	260.55	87.27	107.46	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
49	antigen 110	SPATS1 (isoform a)	3	1	8	929.09	986.50	5430.45	84.39	89.50	93.63	844.72	898.57	5339.80	292.00	316.00	517.00	81.00	87.00	82.00	207.63	228.07	426.35	316.00	375.00	2448.68	986.50	82.00	83.33	89.17	89.50	228.07	287.35	2361.03	898.57	2582.45	123.56	4.63	3.21	2579.83	120.81	32.95	105.46	3.86	5.19	42.04	109.27	2365.35	22.00	34.00	22.00	26.00	6.93	1.59	2.46	1.59	1.88	0.50	98.41	97.54	98.41	98.12	20440.00	33541.00	119470.00	57817.00	2367.71	3099.97	15175.08	7.85	9.86	7.74	8.48	20.62	16.57	33.24	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
50	antigen 034	MAGEA4v3	3	2	1	652.88	846.83	722.77	89.12	104.65	113.66	568.28	746.58	611.98	678.00	534.00	525.00	89.00	90.00	92.00	593.40	433.74	414.21	534.00	579.00	740.83	722.77	90.00	90.33	102.48	104.65	433.74	480.45	642.28	611.98	98.23	85.85	12.41	1.53	92.93	98.30	14.83	13.26	1.69	12.11	20.46	14.47	650.49	8.00	6.00	13.00	9.00	3.61	0.58	0.43	0.94	0.65	0.26	99.42	99.57	99.06	99.35	5223.00	5081.00	9396.00	6566.67	183.45	764.99	546.45	24.78	5.86	14.56	15.07	43.09	47.71	48.02	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
51	antigen 038	MAGEB5	3	2	2	696.99	811.74	753.72	246.24	220.68	272.41	520.15	611.27	504.87	596.00	686.00	703.00	85.00	84.00	114.00	419.16	485.54	454.14	686.00	661.67	754.15	753.72	85.00	94.33	246.44	246.24	454.14	452.95	545.43	520.15	57.38	57.50	25.87	17.04	57.53	33.20	8.69	7.61	18.06	10.50	7.33	10.55	659.81	972.00	988.00	938.00	966.00	25.53	70.43	71.59	67.97	70.00	1.85	29.57	28.41	32.03	30.00	677470.00	801995.00	706992.00	728819.00	1093.04	1666.35	262.13	462.55	362.43	1806.63	877.20	860.50	220.38	261.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	antigen 042	NLRP4	3	2	3	2196.09	497.00	657.50	88.95	109.43	113.88	2109.66	393.79	552.93	1791.00	480.00	859.00	87.00	92.00	85.00	1704.57	376.79	754.43	859.00	1043.33	1116.86	657.50	87.00	88.00	104.09	109.43	754.43	945.27	1018.80	552.93	938.08	674.66	13.29	3.61	948.06	684.15	64.66	83.99	4.10	12.77	72.38	93.06	1028.86	11.00	8.00	2.00	7.00	4.58	0.80	0.58	0.14	0.51	0.33	99.20	99.42	99.86	99.49	24157.00	3976.00	1315.00	9816.00	2264.91	140.61	284.96	10.25	22.40	3.88	12.18	21.40	61.00	73.03	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
53	antigen 062	SYCE1	3	2	4	466.26	693.15	430.31	104.32	114.17	112.76	364.14	583.14	321.92	350.00	407.00	324.00	79.00	80.00	91.00	247.88	296.99	215.61	350.00	360.33	529.91	466.26	80.00	83.33	110.42	112.76	247.88	253.49	423.07	364.14	142.51	42.45	5.33	6.66	140.23	40.98	11.78	26.89	7.99	4.83	16.17	33.15	446.58	156.00	183.00	216.00	185.00	30.05	11.30	13.26	15.65	13.41	2.18	88.70	86.74	84.35	86.59	72737.00	126847.00	92947.00	97510.33	849.76	2865.49	848.80	66.85	37.24	81.92	62.00	53.26	68.71	55.04	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
54	antigen 066	TSGA10	3	2	5	918.81	1049.72	379.25	94.41	117.85	118.33	827.36	945.84	269.83	317.00	367.00	327.00	79.00	81.00	87.00	225.55	263.11	217.58	327.00	337.00	782.59	918.81	81.00	82.33	110.20	117.85	225.55	235.41	681.01	827.36	355.39	26.46	13.67	4.16	360.99	24.32	7.85	45.41	5.06	12.41	10.33	53.01	700.26	69.00	203.00	125.00	132.33	67.30	5.00	14.71	9.06	9.59	4.88	95.00	85.29	90.94	90.41	63398.00	213094.00	47406.00	107966.00	3084.83	4393.61	214.65	18.51	43.70	157.13	73.11	35.77	163.74	115.45	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
55	antigen 070	XAGE3av1	3	2	6	844.81	577.11	473.60	118.52	132.83	114.96	740.91	465.99	362.34	418.00	402.00	437.00	76.00	84.00	84.00	314.11	290.88	325.74	418.00	419.00	631.84	577.11	84.00	81.33	122.10	118.52	314.11	310.24	523.08	465.99	191.56	17.52	9.46	4.62	195.64	17.75	4.18	30.32	5.68	7.74	5.72	37.40	550.51	21.00	44.00	15.00	26.67	15.31	1.52	3.19	1.09	1.93	1.11	98.48	96.81	98.91	98.07	17741.00	25393.00	7104.00	16746.00	1853.99	482.12	247.42	8.39	42.53	21.97	24.30	221.07	157.40	55.25	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
56	antigen 074	CDK2	3	2	7	504.67	345.34	396.71	100.44	104.10	120.91	406.52	243.04	279.91	315.00	314.00	343.00	87.00	80.00	92.00	216.85	211.70	226.20	315.00	324.00	415.57	396.71	87.00	86.33	108.49	104.10	216.85	218.25	309.82	279.91	81.32	16.46	10.92	6.03	85.75	7.35	5.08	19.57	6.98	10.06	3.37	27.68	329.24	163.00	73.00	95.00	110.33	46.92	11.81	5.29	6.88	8.00	3.40	88.19	94.71	93.12	92.00	82262.00	25210.00	37687.00	48386.33	1185.03	168.43	206.51	55.92	105.34	128.77	96.67	44.38	52.00	58.16	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
57	CT100 Control Buffer only 3rd grid	Buffer	3	2	8	0.00	992.00	9149.75	72.04	66.57	99.36	0.00	926.20	9070.30	0.00	874.00	522.00	72.00	68.00	79.00	0.00	808.20	442.55	522.00	465.33	3380.58	992.00	72.00	73.00	79.32	72.04	442.55	416.92	3332.17	926.20	5020.80	439.75	17.57	5.57	4990.90	404.71	94.50	148.52	7.63	22.15	97.07	149.78	3307.58	0.00	4.00	4.00	2.67	2.31	0.00	0.29	0.29	0.19	0.17	100.00	99.71	99.71	99.81	0.00	3968.00	36599.00	13522.33	0.00	983.68	17386.91	<NO DATA>	3.77	2.09	1.95	17.81	22.31	178.82	0	0	0	3	3	3	1	0	0	3	0	0	0	0	3	3
58	antigen 001	BAGE2	3	6	7	381.37	324.02	376.00	104.60	97.16	115.82	283.26	231.77	265.83	315.00	309.00	319.00	81.00	84.00	90.00	216.89	216.75	208.83	315.00	314.33	360.46	376.00	84.00	85.00	105.86	104.60	216.75	214.16	260.29	265.83	31.67	5.03	9.39	4.58	26.19	4.62	1.60	8.79	5.39	8.87	2.16	10.06	275.46	134.00	156.00	42.00	110.67	60.48	9.71	11.30	3.04	8.02	4.38	90.29	88.70	96.96	91.98	51103.00	50547.00	15792.00	39147.33	545.06	56.70	164.86	69.64	637.73	67.72	258.36	57.10	41.02	59.17	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
59	antigen 094	p53 K382R	3	7	1	439.00	458.00	664.67	81.35	108.79	75.50	357.96	383.30	588.61	470.00	458.00	683.00	79.00	75.00	76.00	388.96	383.30	606.94	470.00	537.00	520.56	458.00	76.00	76.67	88.55	81.35	388.96	459.74	443.29	383.30	125.16	126.58	17.77	2.08	126.48	127.52	23.57	24.04	2.72	20.07	27.74	28.53	443.89	2.00	1.00	3.00	2.00	1.00	0.14	0.07	0.22	0.14	0.07	99.86	99.93	99.78	99.86	878.00	458.00	1994.00	1110.00	43.84	0.00	268.97	16.33	<NO DATA>	6.57	7.63	9.42	421.08	8.60	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
60	antigen 102	XAGE1B	3	8	1	512.67	1564.18	440.38	106.48	99.68	110.20	410.16	1468.06	335.58	550.00	427.00	411.00	91.00	89.00	84.00	447.49	330.88	306.21	427.00	462.67	839.07	512.67	89.00	88.00	105.45	106.48	330.88	361.53	737.93	410.16	629.00	76.05	5.34	3.61	633.41	75.46	16.44	74.96	4.10	5.06	20.87	85.84	751.07	3.00	17.00	16.00	12.00	7.81	0.22	1.23	1.16	0.87	0.57	99.78	98.77	98.84	99.13	1538.00	26591.00	7046.00	11725.00	151.49	3986.71	144.22	8.12	6.26	37.23	17.20	39.88	33.85	54.22	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
61	antigen 106	ITGB1	3	8	2	1007.58	3755.05	483.19	110.06	110.81	109.94	901.72	3650.63	377.61	437.00	586.00	440.00	90.00	92.00	87.00	331.14	481.57	334.43	440.00	487.67	1748.61	1007.58	90.00	89.67	110.27	110.06	334.43	382.38	1643.32	901.72	1757.30	85.17	0.47	2.52	1758.02	85.92	17.47	100.50	2.81	0.43	22.47	106.98	1658.94	24.00	19.00	16.00	19.67	4.04	1.74	1.38	1.16	1.43	0.29	98.26	98.62	98.84	98.57	24182.00	71346.00	7731.00	34419.67	1392.45	9097.40	162.97	15.54	7.62	37.07	20.08	51.03	67.83	55.01	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
62	Cy5-biotin-BSA low 4th grid	Cy5 BSA 5ng/ul	4	1	1	453.67	573.62	507.19	187.09	248.85	119.91	280.29	350.13	417.08	423.00	515.00	497.00	83.00	88.00	76.00	249.62	291.52	406.88	497.00	478.33	511.49	507.19	83.00	82.33	185.28	187.09	291.52	316.01	349.17	350.13	60.09	48.76	64.49	6.03	68.40	81.44	10.19	11.75	7.32	34.80	25.77	19.59	429.16	318.00	425.00	1007.00	583.33	370.79	23.04	30.80	72.97	42.27	26.87	76.96	69.20	27.03	57.73	144267.00	243787.00	510744.00	299599.33	81.91	144.73	162.17	1088.11	1028.15	2589.85	1568.70	168.72	270.54	157.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	Cy5-biotin-BSA med 4th grid	Cy5 BSA 10ng/ul	4	1	2	646.88	627.89	688.91	291.27	215.28	149.83	437.87	488.59	596.96	530.00	596.00	592.00	79.00	78.00	90.00	320.99	456.71	500.05	592.00	572.67	654.56	646.88	79.00	82.33	218.79	215.28	456.71	425.92	507.81	488.59	31.23	37.00	70.78	6.66	81.27	93.42	6.46	4.77	8.09	32.35	21.93	16.00	572.22	436.00	1011.00	1111.00	852.67	364.29	31.59	73.26	80.51	61.79	26.40	68.41	26.74	19.49	38.21	282039.00	634794.00	765376.00	560736.33	314.92	245.46	366.65	606.22	2012.40	1808.89	1475.84	546.64	433.56	374.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	Cy5-biotin-BSA high 4th grid	Cy5 BSA 15ng/ul	4	1	3	423.92	421.10	437.04	104.22	81.78	82.78	328.37	338.69	356.59	397.00	385.00	393.00	76.00	82.00	79.00	301.45	302.59	312.55	393.00	391.67	427.35	423.92	79.00	79.00	89.59	82.78	302.59	305.53	341.22	338.69	8.51	6.11	12.68	3.00	14.28	6.11	1.56	1.99	3.80	14.15	2.00	4.18	348.35	825.00	931.00	941.00	899.00	64.28	59.78	67.46	68.19	65.14	4.66	40.22	32.54	31.81	34.86	349738.00	392040.00	411257.00	384345.00	85.55	89.65	94.93	3166.53	3517.24	3534.75	3406.17	69.57	11.38	19.40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	antigen 004	BAGE5	4	1	4	531.22	333.33	311.01	142.97	95.40	74.48	416.26	246.27	236.20	330.00	308.00	300.00	87.00	86.00	75.00	215.03	220.93	225.18	308.00	312.67	391.86	333.33	86.00	82.67	104.28	95.40	220.93	220.38	299.57	246.27	121.21	15.53	35.10	6.66	101.18	5.10	4.97	30.93	8.05	33.66	2.31	33.77	309.19	178.00	430.00	156.00	254.67	152.24	12.90	31.16	11.30	18.45	11.03	87.10	68.84	88.70	81.55	94558.00	143333.00	48518.00	95469.67	1013.90	147.57	52.02	73.08	717.61	708.34	499.68	209.28	117.52	8.51	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
66	antigen 008	COX6B2	4	1	5	776.94	441.51	391.38	136.79	85.30	77.46	660.73	359.94	314.37	382.00	308.00	308.00	91.00	83.00	78.00	265.79	226.43	230.99	308.00	332.67	536.61	441.51	83.00	84.00	99.85	85.30	230.99	241.07	445.01	359.94	209.64	42.72	32.23	6.56	188.20	21.53	12.84	39.07	7.81	32.28	8.93	42.29	452.61	150.00	405.00	555.00	370.00	204.76	10.87	29.35	40.22	26.81	14.84	89.13	70.65	59.78	73.19	116541.00	178810.00	217217.00	170856.00	2537.07	1554.26	981.13	39.06	93.79	177.83	103.56	191.63	30.37	15.85	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
67	antigen 012	CTAG2	4	1	6	522.39	575.15	375.95	148.40	89.45	90.55	388.06	489.90	287.73	402.00	307.00	308.00	94.00	82.00	86.00	267.68	221.74	219.79	308.00	339.00	491.16	522.39	86.00	87.33	109.47	90.55	221.74	236.40	388.56	388.06	103.21	54.56	33.72	6.11	101.08	27.10	16.09	21.01	7.00	30.80	11.46	26.01	403.83	311.00	274.00	411.00	332.00	70.87	22.54	19.86	29.78	24.06	5.14	77.46	80.14	70.22	75.94	162462.00	157592.00	154514.00	158189.33	678.41	2748.30	498.28	177.90	48.84	237.33	154.69	121.22	34.72	18.71	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
68	antigen 029	MAGEA10	4	1	7	845.25	456.32	454.79	155.90	115.90	98.99	697.49	345.03	360.54	714.00	407.00	304.00	98.00	107.00	89.00	566.24	295.71	209.75	407.00	475.00	585.45	456.32	98.00	98.00	123.59	115.90	295.71	357.23	467.69	360.54	224.99	213.29	29.23	9.00	199.17	186.04	44.90	38.43	9.18	23.65	52.08	42.59	487.45	20.00	554.00	430.00	334.67	279.47	1.45	40.14	31.16	24.25	20.25	98.55	59.86	68.84	75.75	16905.00	252804.00	195559.00	155089.33	457.04	402.76	1443.32	30.52	474.60	107.41	204.18	105.52	48.65	36.16	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
