	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
32	antigen 043	NXF2	2	2	3	1357.34	1239.16	883.57	239.05	299.53	359.14	1132.11	943.70	529.15	438.00	644.00	669.00	194.00	291.00	349.00	212.78	348.54	314.57	644.00	583.67	1160.02	1239.16	291.00	278.00	299.24	299.53	314.57	291.96	868.32	943.70	246.60	126.77	60.05	78.31	308.47	70.65	21.72	21.26	28.17	20.07	24.20	35.52	882.02	83.00	125.00	276.00	161.33	101.50	6.01	9.06	20.00	11.69	7.36	93.99	90.94	80.00	88.31	112659.00	154895.00	243866.00	170473.33	3131.64	3165.00	1291.59	30.01	37.27	113.07	60.12	185.14	86.52	120.61	0	0	0	3	3	0	0	0	0	0	0	0	0	0	3	3
33	antigen 063	SYCP1	2	2	4	941.77	924.96	661.09	292.33	401.08	286.79	683.85	664.92	392.15	620.00	600.00	598.00	186.00	203.00	200.00	362.08	339.96	329.06	600.00	606.00	842.61	924.96	200.00	196.33	326.73	292.33	339.96	343.70	580.31	664.92	157.42	12.17	64.45	9.07	163.22	16.82	2.01	18.68	4.62	19.72	4.90	28.13	646.27	466.00	457.00	423.00	448.67	22.68	33.77	33.12	30.65	32.51	1.64	66.23	66.88	69.35	67.49	438863.00	422708.00	279642.00	380404.33	1648.22	1984.95	225.92	193.34	153.09	734.26	360.23	319.52	1948.55	159.20	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	antigen 067	TSSK6	2	2	5	476.39	902.68	641.65	207.85	285.64	292.32	290.01	689.06	354.09	426.00	434.00	510.00	189.00	195.00	281.00	239.62	220.38	222.44	434.00	456.67	673.57	641.65	195.00	221.67	261.94	285.64	222.44	227.48	444.38	354.09	214.93	46.36	46.96	51.47	214.30	10.56	10.15	31.91	23.22	17.93	4.64	48.22	451.90	93.00	71.00	108.00	90.67	18.61	6.74	5.14	7.83	6.57	1.35	93.26	94.86	92.17	93.43	44304.00	64090.00	69298.00	59230.67	154.26	1666.95	561.88	174.84	29.35	68.06	90.75	143.87	1085.87	96.10	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
35	antigen 071	XAGE3av2	2	2	6	601.55	614.03	1490.24	294.22	252.32	228.99	316.92	374.20	1269.30	524.00	487.00	467.00	285.00	201.00	195.00	239.38	247.17	246.06	487.00	492.67	901.94	614.03	201.00	227.00	258.51	252.32	246.06	244.20	653.48	374.20	509.52	28.92	33.05	50.32	534.09	4.22	5.87	56.49	22.17	12.79	1.73	81.73	674.94	159.00	142.00	62.00	121.00	51.80	11.52	10.29	4.49	8.77	3.75	88.48	89.71	95.51	91.23	95646.00	87192.00	92395.00	91744.33	299.92	619.40	3962.84	168.01	85.79	19.86	91.22	119.78	106.63	71.65	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
36	antigen 075	CDK4	2	2	7	549.00	539.04	1106.19	310.61	239.73	580.32	298.79	304.74	551.82	503.00	505.00	987.00	202.00	208.00	507.00	252.79	270.70	432.63	505.00	665.00	731.41	549.00	208.00	305.67	376.89	310.61	270.70	318.70	385.12	304.74	324.61	278.86	179.71	174.39	144.40	99.07	41.93	44.38	57.05	47.68	31.08	37.50	425.74	83.00	118.00	602.00	267.67	290.07	6.01	8.55	43.62	19.40	21.02	93.99	91.45	56.38	80.60	45567.00	63607.00	665927.00	258367.00	168.63	239.64	635.20	147.06	150.06	522.98	273.37	704.94	82.78	300.82	0	0	0	3	3	0	0	0	0	0	0	0	0	0	3	3
37	CT100 Control Buffer only 2nd grid	Buffer	2	2	8	494.33	5683.00	410.00	199.16	145.78	193.17	298.60	5538.29	220.07	449.00	5683.00	410.00	192.00	127.00	193.00	253.27	5538.29	220.07	449.00	2180.67	2195.78	494.33	192.00	170.67	179.37	193.17	253.27	2003.88	2018.99	298.60	3020.32	3033.17	29.24	37.82	3048.06	3060.94	139.09	137.55	22.16	16.30	152.75	150.97	2025.11	12.00	1.00	1.00	4.67	6.35	0.87	0.07	0.07	0.34	0.46	99.13	99.93	99.93	99.66	5932.00	5683.00	410.00	4008.33	165.11	0.00	0.00	21.70	<NO DATA>	<NO DATA>	7.23	41.41	33.39	56.35	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
38	antigen 002	BAGE3	2	6	7	547.46	929.46	1095.68	209.50	211.16	225.75	343.25	722.93	889.67	428.00	431.00	437.00	195.00	196.00	193.00	223.79	224.47	230.98	431.00	432.00	857.53	929.46	195.00	194.67	215.47	211.16	224.47	226.42	651.95	722.93	281.10	4.58	8.94	1.53	280.04	3.97	1.06	32.78	0.78	4.15	1.75	42.95	662.87	142.00	106.00	41.00	96.33	51.19	10.29	7.68	2.97	6.98	3.71	89.71	92.32	97.03	93.02	77739.00	98523.00	44923.00	73728.33	762.52	2268.82	2309.26	63.92	33.78	15.80	37.83	59.87	47.42	150.48	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
39	antigen 095	p53 S392A	2	7	1	504.75	613.09	582.79	269.77	346.72	225.16	239.98	270.43	368.79	483.00	607.00	431.00	277.00	319.00	198.00	218.23	264.33	217.00	483.00	507.00	566.88	582.79	277.00	264.67	280.55	269.77	218.23	233.19	293.06	270.43	55.90	90.42	61.49	61.44	67.32	26.98	17.83	9.86	23.21	21.92	11.57	22.97	302.21	4.00	32.00	47.00	27.67	21.83	0.29	2.32	3.41	2.00	1.58	99.71	97.68	96.59	98.00	2019.00	19619.00	27391.00	16343.00	55.24	77.87	533.79	17.38	111.13	32.47	53.66	73.56	109.06	101.53	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
40	antigen 103	SOX2	2	8	1	4657.27	784.69	495.55	264.44	529.87	216.41	4395.18	447.93	283.07	878.00	638.00	480.00	291.00	304.00	198.00	615.91	301.24	267.52	638.00	665.33	1979.17	784.69	291.00	264.33	336.91	264.44	301.24	394.89	1708.73	447.93	2323.81	200.40	168.83	57.81	2328.00	192.15	30.12	117.41	21.87	50.11	48.66	136.24	1714.84	11.00	280.00	11.00	100.67	155.31	0.80	20.29	0.80	7.29	11.25	99.20	79.71	99.20	92.71	51230.00	219713.00	5451.00	92131.33	6889.64	1037.99	67.24	7.02	120.83	46.31	58.05	63.78	2008.41	50.09	0	3	0	3	0	3	0	0	0	0	0	0	0	0	3	3
41	antigen 107	MAP9	2	8	2	873.22	955.26	5268.72	517.27	202.29	221.95	375.58	757.75	5052.67	850.00	814.00	873.00	459.00	190.00	201.00	352.37	616.49	656.95	850.00	845.67	2365.73	955.26	201.00	283.33	313.84	221.95	616.49	541.93	2062.00	757.75	2514.40	29.74	176.45	152.23	2597.03	165.41	3.52	106.28	53.73	56.22	30.52	125.95	2082.40	351.00	107.00	29.00	162.33	167.98	25.43	7.75	2.10	11.76	12.17	74.57	92.25	97.90	88.24	306499.00	102213.00	152793.00	187168.33	269.95	945.64	12204.09	488.35	85.74	12.01	195.37	222.67	62.92	63.05	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
42	Cy5-biotin-BSA low 3rd grid	Cy5 BSA 5ng/ul	3	1	1	2120.11	2060.46	2088.61	196.11	164.25	166.32	1927.09	1896.03	1923.52	2148.00	2099.00	2106.00	191.00	182.00	181.00	1954.98	1934.57	1940.91	2106.00	2117.67	2089.73	2088.61	182.00	184.67	175.56	166.32	1940.91	1943.49	1915.55	1923.52	29.84	26.50	17.82	5.51	17.00	10.45	1.25	1.43	2.98	10.15	0.54	0.89	1905.06	696.00	678.00	668.00	680.67	14.19	50.43	49.13	48.41	49.32	1.03	49.57	50.87	51.59	50.68	1475599.00	1396995.00	1395191.00	1422595.00	557.03	497.56	553.42	2407.86	2583.65	2321.77	2437.76	50.06	33.29	41.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	Cy5-biotin-BSA med 3rd grid	Cy5 BSA 10ng/ul	3	1	2	1941.58	1890.12	2059.35	176.45	186.19	220.12	1765.27	1711.94	1861.70	2065.00	2073.00	2078.00	185.00	183.00	170.00	1888.69	1894.82	1880.34	2073.00	2072.00	1963.69	1941.58	183.00	179.33	194.25	186.19	1888.69	1887.95	1779.64	1765.27	86.75	6.56	22.92	8.14	75.91	7.26	0.32	4.42	4.54	11.80	0.38	4.27	1784.35	1034.00	1075.00	957.00	1022.00	59.91	74.93	77.90	69.35	74.06	4.34	25.07	22.10	30.65	25.94	2007592.00	2031884.00	1970802.00	2003426.00	690.36	723.28	1096.92	2643.97	2544.43	1624.22	2270.88	28.47	69.12	164.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	Cy5-biotin-BSA high 3rd grid	Cy5 BSA 15ng/ul	3	1	3	1910.08	1927.42	1966.34	215.12	451.68	484.09	1709.13	1538.27	1551.59	1979.00	1991.00	2020.00	194.00	202.00	188.00	1778.04	1601.86	1605.25	1991.00	1996.67	1934.61	1927.42	194.00	194.67	383.63	451.68	1605.25	1661.72	1599.66	1551.59	28.81	21.08	146.83	7.02	95.03	100.76	1.06	1.49	3.61	38.27	6.06	5.94	1739.95	1226.00	1069.00	1019.00	1104.67	108.01	88.84	77.46	73.84	80.05	7.83	11.16	22.54	26.16	19.95	2341761.00	2060411.00	2003701.00	2135291.00	597.93	502.33	507.31	3504.42	3273.58	3116.61	3298.20	94.90	501.50	582.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	antigen 005	CCDC33	3	1	4	1009.64	757.02	490.00	194.10	178.65	171.48	819.03	580.62	318.00	414.00	408.00	456.00	186.00	187.00	183.00	223.39	231.60	284.00	414.00	426.00	752.22	757.02	186.00	185.33	181.41	178.65	231.60	246.33	572.55	580.62	259.86	26.15	11.56	2.08	250.62	32.88	6.14	34.55	1.12	6.37	13.35	43.77	566.89	45.00	48.00	14.00	35.67	18.82	3.26	3.48	1.01	2.58	1.36	96.74	96.52	98.99	97.42	45434.00	36337.00	6860.00	29543.67	2085.53	2010.83	159.34	17.67	13.86	27.94	19.82	41.49	38.72	28.32	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
46	antigen 009	CSAG2	3	1	5	934.04	539.15	525.41	188.77	215.07	311.73	746.51	335.21	333.33	429.00	424.00	419.00	190.00	188.00	190.00	241.47	220.06	226.92	424.00	424.00	666.20	539.15	190.00	189.33	238.52	215.07	226.92	229.48	471.68	335.21	232.06	5.00	64.75	1.15	238.01	10.93	1.18	34.83	0.61	27.14	4.76	50.46	476.87	52.00	87.00	17.00	52.00	35.00	3.77	6.30	1.23	3.77	2.54	96.23	93.70	98.77	96.23	48570.00	46906.00	8932.00	34802.67	1813.95	378.98	258.25	21.40	76.95	21.94	40.10	24.34	104.39	1280.31	0	0	3	3	3	3	0	0	0	0	0	0	0	0	3	3
47	antigen 013	CXorf48.1	3	1	6	940.86	820.02	591.35	187.70	195.48	216.21	753.34	627.30	380.52	617.00	416.00	446.00	191.00	190.00	192.00	429.47	223.28	235.18	446.00	493.00	784.08	820.02	191.00	191.00	199.79	195.48	235.18	295.98	587.05	627.30	177.51	108.43	14.73	1.00	189.64	115.77	21.99	22.64	0.52	7.37	39.11	32.30	593.08	22.00	44.00	52.00	39.33	15.53	1.59	3.19	3.77	2.85	1.13	98.41	96.81	96.23	97.15	20699.00	36081.00	30750.00	29176.67	602.52	1765.75	397.35	27.51	15.63	49.80	30.98	19.66	40.29	63.52	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
48	antigen 030	MAGEA11	3	1	7	1027.21	767.27	6164.43	196.79	198.03	197.51	833.44	572.61	5968.71	414.00	433.00	1244.00	193.00	191.00	191.00	220.23	238.34	1048.28	433.00	697.00	2652.97	1027.21	191.00	191.67	197.44	197.51	238.34	502.28	2458.25	833.44	3043.79	473.81	0.62	1.15	3042.94	472.93	67.98	114.73	0.60	0.32	94.16	123.78	2461.30	19.00	11.00	7.00	12.33	6.11	1.38	0.80	0.51	0.89	0.44	98.62	99.20	99.49	99.11	19517.00	8440.00	43151.00	23702.67	1975.99	626.73	10953.30	8.01	10.05	3.81	7.29	30.72	40.36	47.72	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
49	antigen 110	SPATS1 (isoform a)	3	1	8	548.57	9875.00	612.36	194.35	193.81	201.59	358.06	9682.48	416.75	455.00	548.00	477.00	190.00	193.00	192.00	264.49	355.48	281.39	477.00	493.33	3678.64	612.36	192.00	191.67	196.58	194.35	281.39	300.45	3485.76	416.75	5366.30	48.60	4.34	1.53	5366.59	48.39	9.85	145.88	0.80	2.21	16.11	153.96	3486.98	7.00	10.00	14.00	10.33	3.51	0.51	0.72	1.01	0.75	0.25	99.49	99.28	98.99	99.25	3840.00	98750.00	8573.00	37054.33	236.00	20534.47	319.58	10.62	4.72	18.26	11.20	35.92	29.93	59.51	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
50	antigen 034	MAGEA4v3	3	2	1	1352.20	501.59	566.76	186.36	190.77	256.51	1169.72	314.56	318.35	480.00	397.00	500.00	188.00	192.00	215.00	297.52	209.96	251.59	480.00	459.00	806.85	566.76	192.00	198.33	211.21	190.77	251.59	253.02	600.87	318.35	473.41	54.62	39.29	14.57	492.64	43.79	11.90	58.67	7.35	18.60	17.31	81.99	608.52	15.00	22.00	54.00	30.33	20.79	1.09	1.59	3.91	2.20	1.51	98.91	98.41	96.09	97.80	20283.00	11035.00	30605.00	20641.00	2887.78	213.14	210.54	6.08	32.47	81.65	40.07	46.08	46.83	88.49	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
51	antigen 038	MAGEB5	3	2	2	505.78	541.19	694.43	240.87	337.32	232.05	272.26	330.64	465.02	501.00	484.00	521.00	196.00	187.00	204.00	267.48	273.45	291.59	501.00	502.00	580.47	541.19	196.00	195.67	270.08	240.87	273.45	277.50	355.97	330.64	100.27	18.52	58.40	8.50	98.85	12.56	3.69	17.27	4.35	21.62	4.53	27.77	384.80	218.00	396.00	637.00	417.00	210.29	15.80	28.70	46.16	30.22	15.24	84.20	71.30	53.84	69.78	110261.00	214312.00	442353.00	255642.00	65.64	933.11	1421.93	904.21	140.32	208.32	417.62	106.58	1943.62	69.02	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
52	antigen 042	NLRP4	3	2	3	1299.50	697.86	667.67	197.22	177.74	206.27	1111.44	520.62	468.17	639.00	501.00	437.00	189.00	187.00	191.00	450.94	323.77	237.50	501.00	525.67	888.34	697.86	189.00	189.00	193.74	197.22	323.77	337.40	700.08	520.62	356.39	103.23	14.58	2.00	357.21	107.37	19.64	40.12	1.06	7.53	31.82	51.03	699.34	8.00	7.00	57.00	24.00	28.58	0.58	0.51	4.13	1.74	2.07	99.42	99.49	95.87	98.26	10396.00	4885.00	38057.00	17779.33	1675.08	411.98	485.35	5.31	8.85	54.98	23.05	123.31	30.50	73.62	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
53	antigen 062	SYCE1	3	2	4	525.48	780.50	1214.65	209.54	281.93	213.84	322.04	591.87	1007.96	442.00	613.00	429.00	190.00	193.00	197.00	238.55	424.37	222.31	442.00	494.67	840.21	780.50	193.00	193.33	235.10	213.84	238.55	295.08	640.62	591.87	348.44	102.69	40.61	3.51	345.55	112.27	20.76	41.47	1.82	17.27	38.05	53.94	646.88	33.00	8.00	55.00	32.00	23.52	2.39	0.58	3.99	2.32	1.70	97.61	99.42	96.01	97.68	17341.00	6244.00	66806.00	30130.33	265.19	601.96	3324.77	40.07	7.87	16.67	21.54	52.72	894.23	89.17	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
54	antigen 066	TSGA10	3	2	5	451.54	3420.72	846.03	207.49	200.50	256.96	247.39	3222.94	617.36	424.00	593.00	478.00	194.00	193.00	197.00	219.85	395.22	249.33	478.00	498.33	1572.76	846.03	194.00	194.67	221.65	207.49	249.33	288.13	1362.56	617.36	1612.49	86.32	30.78	2.08	1621.72	93.90	17.32	102.53	1.07	13.89	32.59	119.02	1378.10	113.00	18.00	76.00	69.00	47.89	8.19	1.30	5.51	5.00	3.47	91.81	98.70	94.49	95.00	51024.00	61573.00	64298.00	58965.00	178.75	7858.04	1940.24	156.39	7.38	24.18	62.65	43.13	51.96	239.51	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
55	antigen 070	XAGE3av1	3	2	6	722.22	999.00	948.43	207.65	239.95	268.48	521.14	778.59	688.36	496.00	442.00	509.00	192.00	198.00	216.00	294.92	221.59	248.93	496.00	482.33	889.88	948.43	198.00	202.00	238.69	239.95	248.93	255.14	662.70	688.36	147.38	35.53	30.44	12.49	130.63	37.06	7.37	16.56	6.18	12.75	14.52	19.71	687.88	9.00	32.00	116.00	52.33	56.32	0.65	2.32	8.41	3.79	4.08	99.35	97.68	91.59	96.21	6500.00	31968.00	110018.00	49495.33	472.00	1655.45	2024.41	9.94	15.05	39.44	21.48	83.56	310.98	105.14	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
56	antigen 074	CDK2	3	2	7	617.33	477.78	837.88	192.17	199.77	197.20	427.79	280.87	644.07	543.00	461.00	510.00	191.00	192.00	192.00	353.45	264.09	316.20	510.00	504.67	644.33	617.33	192.00	191.67	196.38	197.20	316.20	311.25	450.91	427.79	181.56	41.26	3.87	0.58	182.70	44.89	8.18	28.18	0.30	1.97	14.42	40.52	452.66	12.00	9.00	16.00	12.33	3.51	0.87	0.65	1.16	0.89	0.25	99.13	99.35	98.84	99.11	7408.00	4300.00	13406.00	8371.33	319.28	85.63	888.55	16.08	29.52	11.60	19.06	33.10	51.31	53.92	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
57	CT100 Control Buffer only 3rd grid	Buffer	3	2	8	422.00	968.00	425.50	183.48	181.10	206.79	238.26	787.54	223.19	440.00	448.00	433.00	192.00	185.00	194.00	256.26	267.54	230.69	440.00	440.33	605.17	425.50	192.00	190.33	190.45	183.48	256.26	251.50	416.33	238.26	314.23	7.51	14.20	4.73	321.56	18.88	1.70	51.92	2.48	7.45	7.51	77.24	414.83	2.00	3.00	2.00	2.33	0.58	0.14	0.22	0.14	0.17	0.04	99.86	99.78	99.86	99.83	844.00	2904.00	851.00	1533.00	25.46	929.39	10.61	18.72	2.54	42.09	21.12	28.20	30.87	37.16	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
58	antigen 001	BAGE2	3	6	7	646.43	607.38	1653.63	241.75	175.11	216.63	409.67	435.51	1441.48	470.00	599.00	667.00	202.00	182.00	199.00	233.23	427.13	454.85	599.00	578.67	969.15	646.43	199.00	194.33	211.17	216.63	427.13	371.74	762.22	435.51	593.10	100.06	33.65	10.79	588.40	120.75	17.29	61.20	5.55	15.94	32.48	77.20	774.82	23.00	63.00	30.00	38.67	21.36	1.67	4.57	2.17	2.80	1.55	98.33	95.43	97.83	97.20	14868.00	38265.00	49609.00	34247.33	483.29	362.49	3924.31	19.50	75.69	11.02	35.40	64.95	42.02	55.87	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
59	antigen 094	p53 K382R	3	7	1	530.62	409.00	526.50	269.73	160.86	175.66	269.04	250.82	350.92	513.00	409.00	599.00	207.00	163.00	186.00	251.42	250.82	423.42	513.00	507.00	488.71	526.50	186.00	185.33	202.08	175.66	251.42	308.55	290.26	269.04	69.06	95.14	59.05	22.01	53.32	99.48	18.77	14.13	11.87	29.22	32.24	18.37	303.37	29.00	1.00	2.00	10.67	15.89	2.10	0.07	0.14	0.77	1.15	97.90	99.93	99.86	99.23	15388.00	409.00	1053.00	5616.67	69.72	0.00	102.53	111.90	<NO DATA>	6.85	39.58	118.80	50.09	30.22	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
60	antigen 102	XAGE1B	3	8	1	599.02	2393.25	1378.50	317.95	173.07	170.69	306.01	2220.48	1207.85	579.00	642.00	473.00	290.00	184.00	180.00	285.99	469.23	302.35	579.00	564.67	1456.92	1378.50	184.00	218.00	220.57	173.07	302.35	352.52	1244.78	1207.85	899.68	85.41	84.34	62.39	957.77	101.40	15.13	61.75	28.62	38.24	28.76	76.94	1238.92	179.00	8.00	6.00	64.33	99.31	12.97	0.58	0.43	4.66	7.20	87.03	99.42	99.57	95.34	107225.00	19146.00	8271.00	44880.67	117.30	4286.63	2225.50	466.98	4.14	3.26	158.13	180.49	30.07	29.17	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
61	antigen 106	ITGB1	3	8	2	839.73	716.73	518.32	247.33	175.98	198.59	601.13	539.23	323.26	497.00	687.00	423.00	201.00	193.00	193.00	258.40	509.50	227.94	497.00	535.67	691.59	716.73	193.00	195.67	207.30	198.59	258.40	331.95	487.87	539.23	162.17	136.18	36.47	4.62	145.88	154.52	25.42	23.45	2.36	17.59	46.55	29.90	495.92	59.00	22.00	57.00	46.00	20.81	4.28	1.59	4.13	3.33	1.51	95.72	98.41	95.87	96.67	49544.00	15768.00	29544.00	31618.67	1771.06	213.67	269.24	20.03	55.52	68.44	47.99	114.28	34.10	45.77	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
62	Cy5-biotin-BSA low 4th grid	Cy5 BSA 5ng/ul	4	1	1	2728.73	2626.50	2268.70	185.09	206.86	221.47	2544.42	2438.29	2050.80	2628.00	2452.00	2312.00	188.00	190.00	201.00	2443.69	2263.79	2094.11	2452.00	2464.00	2541.31	2626.50	190.00	193.00	204.47	206.86	2263.79	2267.20	2344.50	2438.29	241.56	158.34	18.31	7.00	259.83	174.82	6.43	9.51	3.63	8.95	7.71	11.08	2348.31	887.00	893.00	750.00	843.33	80.88	64.28	64.71	54.35	61.11	5.86	35.72	35.29	45.65	38.89	2420381.00	2345462.00	1701524.00	2155789.00	1460.30	1496.24	588.36	1545.50	1455.24	2614.20	1871.65	30.28	111.99	48.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	Cy5-biotin-BSA med 4th grid	Cy5 BSA 10ng/ul	4	1	2	3643.66	3813.17	2601.73	1428.57	1857.15	276.71	2326.73	2066.48	2363.21	3138.00	3054.00	2704.00	314.00	369.00	205.00	1821.06	1307.30	2465.48	3054.00	2965.33	3352.86	3643.66	314.00	296.00	1187.48	1428.57	1821.06	1864.62	2252.14	2326.73	655.99	230.19	817.34	83.47	161.82	580.31	7.76	19.57	28.20	68.83	31.12	7.19	3056.86	1251.00	1105.00	812.00	1056.00	223.56	90.65	80.07	58.84	76.52	16.20	9.35	19.93	41.16	23.48	4558224.00	4213558.00	2112605.00	3628129.00	1534.07	1969.03	684.30	1897.40	1159.69	2804.23	1953.77	1566.32	1822.29	306.44	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	Cy5-biotin-BSA high 4th grid	Cy5 BSA 15ng/ul	4	1	3	2245.48	2445.18	2225.74	588.79	1107.19	620.70	1826.63	1626.35	1672.41	2273.00	2311.00	2233.00	267.00	212.00	223.00	1854.14	1492.17	1679.67	2273.00	2272.33	2305.47	2245.48	223.00	234.00	772.23	620.70	1679.67	1675.33	1708.47	1672.41	121.40	39.00	290.52	29.10	104.89	181.03	1.72	5.27	12.44	37.62	10.81	6.14	2071.47	1241.00	1070.00	1072.00	1127.67	98.15	89.93	77.54	77.68	81.71	7.11	10.07	22.46	22.32	18.29	2786646.00	2616345.00	2385998.00	2596329.67	631.68	882.02	566.60	3588.59	1972.97	3164.19	2908.58	966.30	2989.50	654.34	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	antigen 004	BAGE5	4	1	4	514.69	1105.20	938.20	222.05	223.77	264.23	297.15	887.19	696.81	430.00	633.00	795.00	203.00	199.00	204.00	212.46	414.99	553.61	633.00	619.33	852.70	938.20	203.00	202.00	236.68	223.77	414.99	393.69	627.05	696.81	304.40	182.88	23.87	2.65	301.14	171.57	29.53	35.70	1.31	10.09	43.58	48.03	650.70	106.00	55.00	45.00	68.67	32.72	7.68	3.99	3.26	4.98	2.37	92.32	96.01	96.74	95.02	54557.00	60786.00	42219.00	52520.67	384.98	1516.48	614.50	81.82	32.18	51.03	55.01	44.61	53.65	142.98	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
66	antigen 008	COX6B2	4	1	5	689.36	685.31	1078.88	235.37	282.70	235.75	465.49	427.75	860.20	474.00	501.00	428.00	203.00	278.00	199.00	250.13	243.44	209.32	474.00	467.67	817.85	689.36	203.00	226.67	251.27	235.75	243.44	234.30	584.48	465.49	226.07	36.91	27.22	44.50	239.53	21.89	7.89	27.64	19.63	10.83	9.34	40.98	591.18	112.00	58.00	84.00	84.67	27.01	8.12	4.20	6.09	6.14	1.96	91.88	95.80	93.91	93.86	77208.00	39748.00	90626.00	69194.00	1035.01	709.83	3456.70	50.37	34.95	20.90	35.41	77.90	264.88	121.02	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
