	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
32	antigen 043	NXF2	2	2	3	2791.00	581.20	4044.22	133.28	124.66	133.31	2666.10	462.05	3915.58	1237.00	610.00	512.00	105.00	101.00	108.00	1112.10	490.85	383.36	610.00	786.33	2472.14	2791.00	105.00	104.67	130.42	133.28	490.85	662.10	2347.91	2666.10	1753.39	393.35	4.98	3.51	1748.61	393.40	50.02	70.93	3.36	3.82	59.42	74.48	2367.47	17.00	5.00	9.00	10.33	6.11	1.23	0.36	0.65	0.75	0.44	98.77	99.64	99.35	99.25	47447.00	2906.00	36398.00	28917.00	3563.55	197.80	6813.52	12.72	11.68	5.17	9.86	66.62	49.64	51.28	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
33	antigen 063	SYCP1	2	2	4	712.20	1075.71	559.67	179.23	188.25	133.45	575.46	940.23	435.28	498.00	497.00	440.00	101.00	103.00	104.00	361.26	361.52	315.61	497.00	478.33	782.53	712.20	103.00	102.67	166.98	179.23	361.26	346.13	650.32	575.46	265.11	33.20	29.38	1.53	260.67	26.43	6.94	33.88	1.49	17.60	7.64	40.08	679.86	274.00	287.00	198.00	253.00	48.07	19.86	20.80	14.35	18.33	3.48	80.14	79.20	85.65	81.67	195143.00	308730.00	110814.00	204895.67	1186.37	2948.31	686.07	132.91	91.53	125.62	116.68	429.19	663.16	69.13	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
34	antigen 067	TSSK6	2	2	5	1248.36	465.50	1269.85	124.04	120.19	118.37	1130.62	348.16	1155.10	331.00	333.00	390.00	103.00	102.00	103.00	213.26	215.66	275.25	333.00	351.33	994.57	1248.36	103.00	102.67	120.86	120.19	215.66	234.72	877.96	1130.62	458.31	33.50	2.89	0.58	458.99	35.12	9.54	46.08	0.56	2.39	14.96	52.28	891.90	114.00	134.00	47.00	98.33	45.57	8.26	9.71	3.41	7.13	3.30	91.74	90.29	96.59	92.87	142313.00	62377.00	59683.00	88124.33	4407.11	593.94	3349.20	29.25	78.55	16.21	41.33	52.85	42.55	38.66	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
35	antigen 071	XAGE3av2	2	2	6	619.44	630.55	598.43	138.16	136.39	131.15	487.34	496.32	475.46	569.00	576.00	585.00	107.00	118.00	107.00	436.90	441.78	462.03	576.00	576.67	616.14	619.44	107.00	110.67	135.23	136.39	441.78	446.90	486.37	487.34	16.31	8.02	3.64	6.35	10.47	13.32	1.39	2.65	5.74	2.69	2.98	2.15	505.47	72.00	84.00	98.00	84.67	13.01	5.22	6.09	7.10	6.14	0.94	94.78	93.91	92.90	93.86	44600.00	52966.00	58646.00	52070.67	556.27	367.02	195.38	63.08	113.59	238.48	138.38	61.79	42.85	69.90	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
36	antigen 075	CDK4	2	2	7	440.41	606.10	468.52	143.43	139.41	141.83	305.25	471.14	338.11	411.00	404.00	400.00	112.00	115.00	106.00	275.84	269.04	269.60	404.00	405.00	505.01	468.52	112.00	111.00	141.56	141.83	269.60	271.49	371.50	338.11	88.67	5.57	2.02	4.58	87.84	3.78	1.37	17.56	4.13	1.43	1.39	23.64	394.01	76.00	87.00	66.00	76.33	10.50	5.51	6.30	4.78	5.53	0.76	94.49	93.70	95.22	94.47	33471.00	52731.00	30922.00	39041.33	167.37	1417.32	387.79	138.61	28.92	57.55	75.02	68.91	49.91	126.73	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
37	CT100 Control Buffer only 2nd grid	Buffer	2	2	8	0.00	444.00	418.00	106.32	108.61	105.51	0.00	337.97	312.23	0.00	444.00	418.00	104.00	103.00	107.00	0.00	337.97	312.23	418.00	287.33	287.33	418.00	104.00	104.67	106.82	106.32	312.23	216.73	216.73	312.23	249.18	249.18	1.61	2.08	188.14	188.14	86.72	86.72	1.99	1.51	86.81	86.81	182.67	0.00	1.00	2.00	1.00	1.00	0.00	0.07	0.14	0.07	0.07	100.00	99.93	99.86	99.93	0.00	444.00	836.00	426.67	0.00	0.00	0.00	<NO DATA>	<NO DATA>	<NO DATA>	<NO DATA>	12.84	19.56	9.06	0	0	0	3	3	3	1	0	0	3	0	0	0	0	3	3
38	antigen 002	BAGE3	2	6	7	760.00	888.89	659.30	135.73	138.41	171.97	635.71	774.46	527.00	330.00	325.00	534.00	107.00	98.00	104.00	205.71	210.57	401.70	330.00	396.33	769.40	760.00	104.00	103.00	148.70	138.41	210.57	272.66	645.72	635.71	115.08	119.25	20.19	4.58	124.04	111.77	30.09	14.96	4.45	13.58	40.99	19.21	666.40	78.00	36.00	30.00	48.00	26.15	5.65	2.61	2.17	3.48	1.90	94.35	97.39	97.83	96.52	59280.00	32000.00	19779.00	37019.67	3096.79	2485.24	276.29	16.01	11.22	57.22	28.15	114.55	224.57	340.91	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
39	antigen 095	p53 S392A	2	7	1	3130.50	527.50	0.00	111.94	96.15	97.46	3020.31	431.57	0.00	5105.00	637.00	0.00	110.00	96.00	96.00	4994.81	541.07	0.00	637.00	1914.00	1219.33	527.50	96.00	100.67	101.85	97.46	541.07	1845.29	1150.63	431.57	1676.00	2781.78	8.76	8.08	1633.51	2740.95	145.34	137.45	8.03	8.60	148.54	141.97	1118.67	2.00	2.00	0.00	1.33	1.15	0.14	0.14	0.00	0.10	0.08	99.86	99.86	100.00	99.90	6261.00	1055.00	0.00	2438.67	2792.36	154.86	0.00	2.16	5.57	<NO DATA>	2.58	13.10	10.57	9.40	0	0	0	3	3	3	1	0	3	0	0	3	0	0	3	3
40	antigen 103	SOX2	2	8	1	1285.05	2748.00	516.00	140.32	113.81	121.32	1150.10	2636.93	398.59	927.00	5139.00	516.00	114.00	104.00	105.00	792.05	5027.93	398.59	927.00	2194.00	1516.35	1285.05	105.00	107.67	125.15	121.32	792.05	2072.86	1395.21	1150.10	1133.83	2558.71	13.66	5.51	1139.12	2566.72	116.62	74.77	5.12	10.92	123.83	81.65	1408.68	20.00	2.00	1.00	7.67	10.69	1.45	0.14	0.07	0.56	0.77	98.55	99.86	99.93	99.44	25701.00	5496.00	516.00	10571.00	1288.61	3381.38	0.00	17.85	1.56	<NO DATA>	6.47	63.52	29.94	38.48	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
41	antigen 107	MAP9	2	8	2	2672.42	1484.17	496.42	136.25	122.52	117.17	2552.85	1364.05	382.02	758.00	619.00	466.00	109.00	105.00	102.00	638.43	498.89	351.60	619.00	614.33	1551.00	1484.17	105.00	105.33	125.31	122.52	498.89	496.31	1432.97	1364.05	1089.54	146.06	9.84	3.51	1087.06	143.44	23.77	70.25	3.33	7.85	28.90	75.86	1445.67	12.00	6.00	79.00	32.33	40.53	0.87	0.43	5.72	2.34	2.94	99.13	99.57	94.28	97.66	32069.00	8905.00	39217.00	26730.33	5515.80	2391.56	178.81	5.55	3.42	168.78	59.25	171.15	37.42	37.14	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
42	Cy5-biotin-BSA low 3rd grid	Cy5 BSA 5ng/ul	3	1	1	1736.76	1763.88	1717.60	109.74	114.01	253.64	1629.06	1652.42	1545.95	1776.00	1779.00	1703.00	107.00	111.00	110.00	1668.30	1667.54	1531.35	1776.00	1752.67	1739.42	1736.76	110.00	109.33	159.13	114.01	1667.54	1622.40	1609.14	1629.06	23.25	43.04	81.88	2.08	55.96	78.85	2.46	1.34	1.90	51.45	4.86	3.48	1630.08	764.00	738.00	705.00	735.67	29.57	55.36	53.48	51.09	53.31	2.14	44.64	46.52	48.91	46.69	1326882.00	1301747.00	1210911.00	1279846.67	385.78	391.40	350.52	3226.24	3115.70	3109.33	3150.42	14.68	24.32	464.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	Cy5-biotin-BSA med 3rd grid	Cy5 BSA 10ng/ul	3	1	2	1926.42	1953.21	1978.38	99.77	106.00	104.01	1826.91	1848.31	1874.58	1995.00	2065.00	2081.00	100.00	105.00	104.00	1895.50	1960.10	1977.20	2065.00	2047.00	1952.67	1953.21	104.00	103.00	103.26	104.01	1960.10	1944.27	1849.93	1848.31	25.98	45.74	3.18	2.65	23.87	43.09	2.23	1.33	2.57	3.08	2.22	1.29	1849.67	968.00	981.00	921.00	956.67	31.56	70.14	71.09	66.74	69.32	2.29	29.86	28.91	33.26	30.68	1864773.00	1916097.00	1822085.00	1867651.67	560.24	585.40	605.26	3156.61	3097.33	2852.46	3035.47	7.92	13.43	10.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	Cy5-biotin-BSA high 3rd grid	Cy5 BSA 15ng/ul	3	1	3	1750.52	1783.38	1868.67	102.03	123.55	121.32	1652.68	1666.98	1759.10	1812.00	1878.00	1964.00	98.00	108.00	106.00	1714.15	1761.60	1854.43	1878.00	1884.67	1800.86	1783.38	106.00	104.00	115.63	121.32	1761.60	1776.73	1692.92	1666.98	60.98	76.22	11.83	5.29	57.76	71.35	4.04	3.39	5.09	10.23	4.02	3.41	1696.86	1117.00	1073.00	1023.00	1071.00	47.03	80.94	77.75	74.13	77.61	3.41	19.06	22.25	25.87	22.39	1955334.00	1913565.00	1911645.00	1926848.00	1121.15	507.72	507.88	1646.56	3522.95	3543.27	2904.26	33.41	45.21	70.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	antigen 005	CCDC33	3	1	4	827.71	420.48	479.60	102.88	118.43	131.68	726.71	304.21	353.35	330.00	327.00	444.00	101.00	109.00	112.00	229.00	210.73	317.75	330.00	367.00	575.93	479.60	109.00	107.33	117.66	118.43	229.00	252.49	461.42	353.35	220.04	66.70	14.42	5.69	231.06	57.25	18.17	38.21	5.30	12.25	22.67	50.07	468.60	24.00	54.00	15.00	31.00	20.42	1.74	3.91	1.09	2.25	1.48	98.26	96.09	98.91	97.75	19865.00	22706.00	7194.00	16588.33	1137.71	380.78	158.20	15.33	43.14	33.50	30.66	15.72	29.01	47.24	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
46	antigen 009	CSAG2	3	1	5	639.49	534.98	624.13	92.58	144.52	133.04	547.16	397.56	499.05	402.00	415.00	402.00	92.00	106.00	105.00	309.67	277.58	276.91	402.00	406.33	599.54	624.13	105.00	101.00	123.38	133.04	277.58	288.06	481.26	499.05	56.43	7.51	27.29	7.81	76.37	18.72	1.85	9.41	7.73	22.11	6.50	15.87	498.54	374.00	156.00	179.00	236.33	119.78	27.10	11.30	12.97	17.13	8.68	72.90	88.70	87.03	82.87	239170.00	83457.00	111720.00	144782.33	1681.01	706.34	1739.94	121.74	87.80	51.34	86.96	8.92	80.05	66.00	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
47	antigen 013	CXorf48.1	3	1	6	412.55	551.43	411.73	106.69	137.23	151.07	307.71	420.67	268.87	402.00	362.00	404.00	105.00	112.00	114.00	297.16	231.24	261.14	402.00	389.33	458.57	412.55	112.00	110.33	131.66	137.23	261.14	263.18	332.41	307.71	80.42	23.69	22.71	4.73	78.86	33.00	6.09	17.54	4.28	17.25	12.54	23.72	348.23	293.00	110.00	136.00	179.67	99.01	21.23	7.97	9.86	13.02	7.17	78.77	92.03	90.14	86.98	120877.00	60657.00	55995.00	79176.33	251.33	1043.06	87.89	358.72	44.36	416.06	273.05	15.35	56.42	75.65	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
48	antigen 030	MAGEA11	3	1	7	553.74	1771.69	1109.48	117.70	153.61	146.57	438.71	1625.57	973.44	346.00	388.00	392.00	114.00	119.00	117.00	230.97	241.88	255.96	388.00	375.33	1144.97	1109.48	117.00	116.67	139.29	146.57	241.88	242.94	1012.58	973.44	609.75	25.48	19.03	2.52	594.40	12.53	6.79	53.25	2.16	13.66	5.16	58.70	1028.31	374.00	36.00	64.00	158.00	187.58	27.10	2.61	4.64	11.45	13.59	72.90	97.39	95.36	88.55	207099.00	63781.00	71007.00	113962.33	2564.66	3632.38	4120.11	63.98	16.11	15.12	31.74	19.22	68.42	83.33	0	0	0	0	3	3	0	0	0	0	0	0	0	0	3	3
49	antigen 110	SPATS1 (isoform a)	3	1	8	2729.05	3342.11	2422.33	131.47	148.17	141.43	2599.55	3197.19	2283.87	593.00	460.00	508.00	118.00	125.00	119.00	463.50	315.08	369.54	508.00	520.33	2831.16	2729.05	119.00	120.67	140.36	141.43	369.54	382.70	2693.53	2599.55	468.31	67.35	8.40	3.79	463.86	75.08	12.94	16.54	3.14	5.98	19.62	17.22	2710.50	20.00	9.00	9.00	12.67	6.35	1.45	0.65	0.65	0.92	0.46	98.55	99.35	99.35	99.08	54581.00	30079.00	21801.00	35487.00	5420.35	8573.00	5803.74	9.59	3.36	3.54	5.50	32.40	43.09	44.89	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
50	antigen 034	MAGEA4v3	3	2	1	1488.88	3752.00	1126.60	147.05	167.01	196.91	1350.86	3618.95	1000.84	459.00	465.00	629.00	113.00	114.00	115.00	320.99	331.95	503.24	465.00	517.67	2122.49	1488.88	114.00	114.00	170.33	167.01	331.95	385.39	1990.22	1350.86	1422.77	96.46	25.10	1.00	1421.34	102.20	18.63	67.03	0.88	14.73	26.52	71.42	2008.49	16.00	5.00	15.00	12.00	6.08	1.16	0.36	1.09	0.87	0.44	98.84	99.64	98.91	99.13	23822.00	18760.00	16899.00	19827.00	4039.97	7391.13	1673.27	5.35	2.45	8.97	5.59	76.33	318.35	1156.44	0	0	3	3	3	3	0	0	0	0	0	0	0	0	3	3
51	antigen 038	MAGEB5	3	2	2	1180.93	984.90	1056.03	318.34	297.71	123.67	894.72	712.82	936.83	805.00	840.00	791.00	118.00	112.00	111.00	518.79	567.91	671.80	805.00	812.00	1073.96	1056.03	112.00	113.67	246.58	297.71	567.91	586.17	848.12	894.72	99.24	25.24	106.93	3.79	119.06	78.12	3.11	9.24	3.33	43.37	13.33	14.04	960.29	921.00	947.00	1179.00	1015.67	142.05	66.74	68.62	85.43	73.60	10.29	33.26	31.38	14.57	26.40	1087640.00	932702.00	1245064.00	1088468.67	2821.02	1338.72	2409.87	292.11	504.24	458.33	418.23	333.75	301.35	45.90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	antigen 042	NLRP4	3	2	3	1625.50	3435.55	548.50	127.21	131.22	132.71	1511.03	3308.73	417.91	560.00	1503.00	524.00	110.00	108.00	110.00	445.53	1376.18	393.41	560.00	862.33	1869.85	1625.50	110.00	109.33	130.38	131.22	445.53	738.37	1745.89	1511.03	1458.95	555.13	2.84	1.15	1459.65	552.97	64.37	78.03	1.06	2.18	74.89	83.61	1760.52	6.00	11.00	6.00	7.67	2.89	0.43	0.80	0.43	0.56	0.21	99.57	99.20	99.57	99.44	9753.00	37791.00	3291.00	16945.00	2724.65	6434.05	175.10	3.33	5.66	14.32	7.77	122.98	47.00	43.91	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
53	antigen 062	SYCE1	3	2	4	705.23	492.76	424.02	135.12	138.79	143.46	575.66	358.40	287.14	408.00	406.00	413.00	115.00	110.00	107.00	278.43	271.65	276.12	408.00	409.00	540.67	492.76	110.00	110.67	139.12	138.79	276.12	275.40	407.07	358.40	146.60	3.61	4.18	4.04	150.29	3.45	0.88	27.11	3.65	3.00	1.25	36.92	430.00	78.00	90.00	90.00	86.00	6.93	5.65	6.52	6.52	6.23	0.50	94.35	93.48	93.48	93.77	55008.00	44348.00	38162.00	45839.33	1613.14	550.51	54.33	27.83	58.59	475.64	187.36	46.53	53.44	62.97	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
54	antigen 066	TSGA10	3	2	5	667.93	625.08	375.03	152.00	135.84	139.42	541.18	500.68	242.20	392.00	340.00	342.00	112.00	109.00	117.00	265.26	215.59	209.17	342.00	358.00	556.01	625.08	112.00	112.67	142.42	139.42	215.59	230.01	428.02	500.68	158.19	29.46	8.48	4.04	162.19	30.70	8.23	28.45	3.59	5.96	13.35	37.89	443.35	41.00	24.00	91.00	52.00	34.83	2.97	1.74	6.59	3.77	2.52	97.03	98.26	93.41	96.23	27385.00	15002.00	34128.00	25505.00	902.09	673.09	106.03	24.60	17.85	207.87	83.44	318.06	131.55	53.37	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
55	antigen 070	XAGE3av1	3	2	6	1981.80	400.73	396.69	147.53	143.33	143.87	1841.32	262.19	258.83	484.00	370.00	390.00	115.00	113.00	107.00	343.52	231.45	252.14	390.00	414.67	926.41	400.73	113.00	111.67	144.91	143.87	252.14	275.70	787.44	262.19	914.00	60.87	2.28	4.16	912.68	59.63	14.68	98.66	3.73	1.58	21.63	115.90	814.74	15.00	15.00	16.00	15.33	0.58	1.09	1.09	1.16	1.11	0.04	98.91	98.91	98.84	98.89	29727.00	6011.00	6347.00	14028.33	3354.49	65.17	48.73	8.23	60.35	84.98	51.19	60.04	52.68	63.91	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
56	antigen 074	CDK2	3	2	7	444.53	467.95	862.61	227.91	158.78	142.45	292.62	316.38	725.87	431.00	410.00	397.00	124.00	126.00	117.00	279.09	258.43	260.26	410.00	412.67	591.70	467.95	124.00	122.33	176.38	158.78	260.26	265.93	444.96	316.38	234.91	17.16	45.36	4.73	243.57	11.43	4.16	39.70	3.86	25.72	4.30	54.74	469.36	164.00	108.00	112.00	128.00	31.24	11.88	7.83	8.12	9.28	2.26	88.12	92.17	91.88	90.72	72903.00	50539.00	96612.00	73351.33	69.68	489.26	2511.77	688.72	69.84	32.37	263.64	868.41	62.27	54.13	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
57	CT100 Control Buffer only 3rd grid	Buffer	3	2	8	389.00	915.00	380.00	129.82	116.39	110.05	261.61	800.50	271.59	389.00	1450.00	380.00	115.00	113.00	109.00	261.61	1335.50	271.59	389.00	739.67	561.33	389.00	113.00	112.33	118.75	116.39	271.59	622.90	444.57	271.59	306.32	615.18	10.10	3.06	308.29	617.15	83.17	54.57	2.72	8.50	99.08	69.35	449.00	1.00	2.00	1.00	1.33	0.58	0.07	0.14	0.07	0.10	0.04	99.93	99.86	99.93	99.90	389.00	1830.00	380.00	866.33	0.00	756.60	0.00	<NO DATA>	2.12	<NO DATA>	0.71	32.05	18.14	15.20	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
58	antigen 001	BAGE2	3	6	7	430.47	439.00	507.81	137.39	111.91	131.66	299.53	333.86	384.80	416.00	323.00	413.00	110.00	100.00	108.00	285.06	217.86	289.98	413.00	384.00	459.09	439.00	108.00	106.00	126.98	131.66	285.06	264.30	339.39	333.86	42.41	52.85	13.36	5.29	42.90	40.30	13.76	9.24	4.99	10.52	15.25	12.64	353.09	150.00	293.00	161.00	201.33	79.58	10.87	21.23	11.67	14.59	5.77	89.13	78.77	88.33	85.41	64570.00	128626.00	81758.00	91651.33	80.94	851.20	879.15	555.09	114.92	70.47	246.83	62.96	55.88	66.13	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
59	antigen 094	p53 K382R	3	7	1	0.00	473.00	329.00	107.42	108.17	121.27	0.00	367.88	210.25	0.00	414.00	329.00	102.00	101.00	114.00	0.00	308.88	210.25	329.00	247.67	267.33	329.00	102.00	105.67	112.29	108.17	210.25	173.04	192.71	210.25	242.45	218.66	7.79	7.23	184.57	157.77	88.29	90.69	6.85	6.93	91.17	95.77	161.67	0.00	3.00	1.00	1.33	1.53	0.00	0.22	0.07	0.10	0.11	100.00	99.78	99.93	99.90	0.00	1419.00	329.00	582.67	0.00	114.53	0.00	<NO DATA>	9.64	<NO DATA>	3.21	22.71	23.55	26.11	0	0	0	3	3	3	1	0	0	3	0	0	0	0	3	3
60	antigen 102	XAGE1B	3	8	1	439.13	406.71	874.46	130.86	131.51	145.75	312.78	281.24	738.57	434.00	384.00	443.00	113.00	110.00	116.00	307.65	258.53	307.11	434.00	420.33	573.43	439.13	113.00	113.00	136.04	131.51	307.11	291.10	444.19	312.78	261.20	31.79	8.41	3.00	255.42	28.21	7.56	45.55	2.65	6.18	9.69	57.50	460.43	16.00	65.00	13.00	31.33	29.19	1.16	4.71	0.94	2.27	2.12	98.84	95.29	99.06	97.73	7026.00	26436.00	11368.00	14943.33	85.91	91.23	1244.96	58.26	200.37	7.71	88.78	48.68	61.34	93.77	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
61	antigen 106	ITGB1	3	8	2	2930.20	7327.40	505.27	142.16	290.27	130.21	2801.95	7193.13	380.74	958.00	789.00	416.00	113.00	106.00	108.00	829.75	654.73	291.47	789.00	721.00	3587.62	2930.20	108.00	109.00	187.55	142.16	654.73	591.98	3458.60	2801.95	3458.25	277.32	89.16	3.61	3453.34	274.57	38.46	96.39	3.31	47.54	46.38	99.85	3478.62	10.00	5.00	11.00	8.67	3.21	0.72	0.36	0.80	0.63	0.23	99.28	99.64	99.20	99.37	29302.00	36637.00	5558.00	23832.33	5934.65	14666.01	281.92	4.72	2.45	14.86	7.34	180.57	2358.87	52.21	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
62	Cy5-biotin-BSA low 4th grid	Cy5 BSA 5ng/ul	4	1	1	2177.36	2188.66	2378.92	189.07	122.44	107.50	2055.11	2068.04	2273.46	2142.00	2231.00	2159.00	110.00	116.00	105.00	2019.75	2110.37	2053.54	2159.00	2177.33	2248.31	2188.66	110.00	110.33	139.67	122.44	2053.54	2061.22	2132.20	2068.04	113.25	47.25	43.43	5.51	122.50	45.80	2.17	5.04	4.99	31.09	2.22	5.75	2137.98	679.00	735.00	865.00	759.67	95.42	49.20	53.26	62.68	55.05	6.91	50.80	46.74	37.32	44.95	1478427.00	1608668.00	2057762.00	1714952.33	557.20	579.54	1402.53	2504.34	2622.78	1402.13	2176.42	363.19	19.61	14.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	Cy5-biotin-BSA med 4th grid	Cy5 BSA 10ng/ul	4	1	2	2552.81	3440.64	3749.89	100.85	1924.68	1862.32	2451.63	1726.44	1985.48	2659.00	2752.00	3022.00	101.00	201.00	2159.00	2557.82	1037.80	1257.59	2752.00	2811.00	3247.78	3440.64	201.00	820.33	1295.95	1862.32	1257.59	1617.74	2054.52	1985.48	621.40	188.56	1035.45	1160.40	367.49	821.52	6.71	19.13	141.45	79.90	50.78	17.89	2427.44	883.00	1124.00	1146.00	1051.00	145.91	63.99	81.45	83.04	76.16	10.57	36.01	18.55	16.96	23.84	2254132.00	3867275.00	4297369.00	3472925.33	765.97	1972.72	2339.47	2826.22	983.68	972.60	1594.16	7.89	2209.95	1768.11	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
64	Cy5-biotin-BSA high 4th grid	Cy5 BSA 15ng/ul	4	1	3	1957.92	2211.64	2086.66	134.02	114.94	107.61	1840.91	2098.83	1978.90	2005.00	2078.00	1984.00	103.00	109.00	109.00	1887.98	1965.19	1876.24	2005.00	2022.33	2085.41	2086.66	109.00	107.00	118.86	114.94	1887.98	1909.80	1972.88	1978.90	126.87	49.34	13.64	3.46	129.07	48.32	2.44	6.08	3.24	11.47	2.53	6.54	1978.41	1222.00	1256.00	1236.00	1238.00	17.09	88.55	91.01	89.57	89.71	1.24	11.45	8.99	10.43	10.29	2392582.00	2777826.00	2579114.00	2583174.00	604.56	1154.71	942.97	3721.01	2282.95	2593.86	2865.94	98.49	24.84	8.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	antigen 004	BAGE5	4	1	4	467.50	571.34	448.17	114.01	132.45	107.84	362.59	448.59	341.72	384.00	405.00	367.00	104.00	109.00	105.00	279.09	282.25	260.55	384.00	385.33	495.67	467.50	105.00	106.00	118.10	114.01	279.09	273.96	384.30	362.59	66.24	19.04	12.80	2.65	56.65	11.72	4.94	13.36	2.50	10.84	4.28	14.74	389.67	312.00	321.00	337.00	323.33	12.66	22.61	23.26	24.42	23.43	0.92	77.39	76.74	75.58	76.57	145860.00	183399.00	151033.00	160097.33	665.00	2633.31	705.65	170.12	54.68	163.20	129.33	110.23	68.85	15.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	antigen 008	COX6B2	4	1	5	459.35	445.35	472.94	100.50	95.77	105.52	364.56	351.64	369.09	398.00	399.00	411.00	91.00	93.00	103.00	303.21	305.29	307.15	399.00	402.67	459.21	459.35	93.00	95.67	100.60	100.50	305.29	305.22	361.76	364.56	13.80	7.23	4.88	6.43	9.06	1.97	1.80	3.00	6.72	4.85	0.64	2.50	363.55	878.00	867.00	758.00	834.33	66.34	63.62	62.83	54.93	60.46	4.81	36.38	37.17	45.07	39.54	403305.00	386116.00	358492.00	382637.67	450.20	401.92	552.78	710.97	758.55	506.12	658.55	36.71	16.89	13.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
