	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
32	antigen 043	NXF2	2	2	3	462.59	699.36	950.59	223.07	252.84	314.04	253.85	454.40	665.16	428.00	519.00	529.00	193.00	205.00	274.00	219.25	274.04	243.57	519.00	492.00	704.18	699.36	205.00	224.00	263.31	252.84	243.57	245.62	457.80	454.40	244.04	55.65	46.38	43.71	205.68	27.45	11.31	34.66	19.52	17.61	11.18	44.93	480.18	174.00	142.00	209.00	175.00	33.51	12.61	10.29	15.14	12.68	2.43	87.39	89.71	84.86	87.32	80491.00	99309.00	198674.00	126158.00	106.35	982.13	2628.44	415.34	65.70	52.89	177.97	119.09	90.58	311.74	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
33	antigen 063	SYCP1	2	2	4	689.42	791.89	1112.84	298.31	302.46	314.48	500.77	543.24	816.38	542.00	596.00	681.00	184.00	200.00	305.00	353.35	347.35	384.54	596.00	606.33	864.72	791.89	200.00	229.67	305.08	302.46	353.35	361.74	620.13	543.24	220.90	70.07	8.40	65.73	171.28	19.97	11.56	25.55	28.62	2.75	5.52	27.62	635.05	198.00	145.00	198.00	180.33	30.60	14.35	10.51	14.35	13.07	2.22	85.65	89.49	85.65	86.93	136506.00	114824.00	220342.00	157224.00	731.95	912.10	2681.18	135.46	86.36	60.29	94.04	1557.69	518.88	150.86	3	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
34	antigen 067	TSSK6	2	2	5	500.45	662.24	954.36	186.10	204.93	284.05	320.28	464.37	681.47	420.00	436.00	519.00	185.00	191.00	270.00	239.83	238.13	246.11	436.00	458.33	705.68	662.24	191.00	215.33	225.02	204.93	239.83	241.36	488.71	464.37	230.05	53.14	51.98	47.44	181.82	4.20	11.60	32.60	22.03	23.10	1.74	37.20	490.35	268.00	237.00	155.00	220.00	58.39	19.42	17.17	11.23	15.94	4.23	80.58	82.83	88.77	84.06	134121.00	156951.00	147926.00	146332.67	713.00	1768.02	3406.75	120.39	62.25	31.01	71.21	69.84	66.93	114.42	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
35	antigen 071	XAGE3av2	2	2	6	796.24	751.32	794.10	204.61	211.44	299.23	601.94	546.40	506.05	424.00	504.00	521.00	187.00	193.00	257.00	229.70	299.08	232.95	504.00	483.00	780.55	794.10	193.00	212.33	238.42	211.44	232.95	253.91	551.46	546.40	25.34	51.80	52.77	38.80	48.14	39.15	10.72	3.25	18.27	22.13	15.42	8.73	568.22	319.00	298.00	343.00	320.00	22.52	23.12	21.59	24.86	23.19	1.63	76.88	78.41	75.14	76.81	253999.00	223893.00	272376.00	250089.33	3211.23	2190.30	2285.28	59.80	74.34	75.95	70.03	101.21	85.28	134.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	antigen 075	CDK4	2	2	7	548.22	711.88	583.24	218.06	236.04	317.40	340.90	486.85	279.90	523.00	527.00	528.00	186.00	192.00	300.00	315.68	301.97	224.66	527.00	526.00	614.45	583.24	192.00	226.00	257.17	236.04	301.97	280.77	369.22	340.90	86.18	2.65	52.93	64.16	106.34	49.07	0.50	14.03	28.39	20.58	17.48	28.80	388.45	253.00	293.00	264.00	270.00	20.66	18.33	21.23	19.13	19.57	1.50	81.67	78.77	80.87	80.43	138700.00	208581.00	153976.00	167085.67	238.26	1615.08	87.44	361.99	88.32	845.05	431.79	109.20	103.99	155.89	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
37	CT100 Control Buffer only 2nd grid	Buffer	2	2	8	3044.40	488.00	2388.88	136.47	177.84	220.81	2910.74	309.63	2174.67	924.00	496.00	564.00	119.00	191.00	194.00	790.34	317.63	349.80	564.00	661.33	1973.76	2388.88	191.00	168.00	178.37	177.84	349.80	485.92	1798.35	2174.67	1327.79	230.00	42.17	42.46	1340.77	264.13	34.78	67.27	25.27	23.64	54.36	74.56	1805.76	5.00	2.00	8.00	5.00	3.00	0.36	0.14	0.58	0.36	0.22	99.64	99.86	99.42	99.64	15222.00	976.00	19111.00	11769.67	3727.07	11.31	3478.17	3.90	54.73	5.00	21.21	36.34	31.88	59.53	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
38	antigen 002	BAGE3	2	6	7	588.41	561.85	559.18	271.27	294.14	282.67	331.34	273.64	285.98	515.00	528.00	514.00	205.00	298.00	213.00	257.92	239.80	240.80	515.00	519.00	569.81	561.85	213.00	238.67	282.69	282.67	240.80	246.17	296.99	285.98	16.16	7.81	11.44	51.54	30.38	10.19	1.50	2.84	21.59	4.05	4.14	10.23	331.15	145.00	65.00	174.00	128.00	56.45	10.51	4.71	12.61	9.28	4.09	89.49	95.29	87.39	90.72	85320.00	36520.00	97297.00	73045.67	480.76	127.27	275.66	99.93	139.76	180.52	140.07	147.53	98.92	116.57	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
39	antigen 095	p53 S392A	2	7	1	511.75	509.00	890.86	238.16	270.37	276.04	275.67	241.70	619.69	526.00	513.00	845.00	203.00	305.00	294.00	289.92	245.70	573.83	526.00	628.00	637.20	511.75	294.00	267.33	261.52	270.37	289.92	369.82	379.02	275.67	219.68	188.04	20.43	55.99	209.12	178.06	29.94	34.48	20.94	7.81	48.15	55.17	369.87	4.00	4.00	50.00	19.33	26.56	0.29	0.29	3.62	1.40	1.92	99.71	99.71	96.38	98.60	2047.00	2036.00	44543.00	16208.67	47.74	27.92	339.19	23.10	34.63	91.35	49.69	58.80	74.98	80.02	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
40	antigen 103	SOX2	2	8	1	1669.50	625.92	1102.77	265.54	294.42	337.40	1407.33	335.99	769.69	488.00	514.00	570.00	291.00	294.00	304.00	225.83	224.07	236.91	514.00	524.00	1132.73	1102.77	294.00	296.33	299.12	294.42	225.83	228.94	837.67	769.69	522.44	41.90	36.16	6.81	538.90	6.96	8.00	46.12	2.30	12.09	3.04	64.33	836.40	36.00	37.00	153.00	75.33	67.26	2.61	2.68	11.09	5.46	4.87	97.39	97.32	88.91	94.54	60102.00	23159.00	168724.00	83995.00	5319.22	502.88	1372.71	9.52	24.72	85.79	40.01	64.64	85.25	108.82	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
41	antigen 107	MAP9	2	8	2	2179.15	1475.33	847.39	276.06	274.30	267.68	1909.12	1204.99	585.08	493.00	495.00	512.00	283.00	268.00	270.00	222.97	224.66	249.69	495.00	500.00	1500.62	1475.33	270.00	273.67	272.68	274.30	224.66	232.44	1233.06	1204.99	666.24	10.44	4.42	8.14	662.46	14.96	2.09	44.40	2.98	1.62	6.44	53.72	1226.96	34.00	57.00	100.00	63.67	33.50	2.46	4.13	7.25	4.61	2.43	97.54	95.87	92.75	95.39	74091.00	84094.00	84739.00	80974.67	5597.43	6469.57	1834.58	11.60	10.62	31.89	18.03	91.37	81.37	77.82	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
42	Cy5-biotin-BSA low 3rd grid	Cy5 BSA 5ng/ul	3	1	1	1472.32	2300.99	2393.11	943.93	1293.63	1350.38	550.02	1080.57	1203.37	1368.00	2209.00	2269.00	1345.00	187.00	202.00	445.70	988.58	1079.26	2209.00	1948.67	2055.48	2300.99	202.00	578.00	1195.98	1293.63	988.58	837.85	944.65	1080.57	507.12	503.77	220.12	664.28	347.24	342.62	25.85	24.67	114.93	18.41	40.89	36.76	1477.48	540.00	951.00	913.00	801.33	227.12	39.13	68.91	66.16	58.07	16.46	60.87	31.09	33.84	41.93	795054.00	2188242.00	2184912.00	1722736.00	385.91	614.49	1430.38	769.64	1672.33	768.10	1070.02	780.06	1304.64	1932.74	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
43	Cy5-biotin-BSA med 3rd grid	Cy5 BSA 10ng/ul	3	1	2	1429.22	2742.00	2607.76	104.00	256.11	211.19	1327.79	2601.26	2432.56	1203.00	2423.00	2411.00	101.00	121.00	184.00	1101.56	2282.26	2235.80	2411.00	2012.33	2259.66	2607.76	121.00	135.33	190.44	211.19	2235.80	1873.21	2120.54	2432.56	722.30	700.93	78.15	43.32	691.70	668.67	34.83	31.97	32.01	41.04	35.70	32.62	2124.33	1032.00	1189.00	1145.00	1122.00	80.99	74.78	86.16	82.97	81.30	5.87	25.22	13.84	17.03	18.70	1474959.00	3260239.00	2985881.00	2573693.00	1135.39	1672.46	1679.43	1206.87	1849.31	1658.47	1571.55	18.85	665.17	291.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	Cy5-biotin-BSA high 3rd grid	Cy5 BSA 15ng/ul	3	1	3	1961.82	1920.79	3559.13	995.62	123.74	1957.51	1191.21	1799.71	1778.90	1498.00	2076.00	2625.00	112.00	118.00	2124.00	727.39	1954.92	844.78	2076.00	2066.33	2480.58	1961.82	118.00	784.67	1025.63	995.62	844.78	1175.69	1589.94	1778.90	934.27	563.56	917.25	1159.90	345.47	677.38	27.27	37.66	147.82	89.43	57.61	21.73	1695.91	1029.00	1114.00	891.00	1011.33	112.54	74.57	80.72	64.57	73.29	8.16	25.43	19.28	35.43	26.71	2018714.00	2139762.00	3171182.00	2443219.33	1227.27	687.68	2061.96	998.76	2915.41	768.69	1560.96	1623.49	24.78	2064.03	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
45	antigen 005	CCDC33	3	1	4	3327.29	512.03	542.24	375.15	298.99	249.13	3174.96	310.78	311.51	453.00	424.00	511.00	131.00	187.00	195.00	300.67	222.75	280.27	453.00	462.67	1460.52	542.24	187.00	171.00	307.76	298.99	280.27	267.90	1265.75	311.51	1616.74	44.30	63.46	34.87	1653.42	40.41	9.57	110.70	20.39	20.62	15.08	130.63	1289.52	190.00	167.00	97.00	151.33	48.44	13.77	12.10	7.03	10.97	3.51	86.23	87.90	92.97	89.03	632185.00	85509.00	52597.00	256763.67	8112.21	548.05	133.28	74.36	94.70	226.71	131.92	2053.57	1542.93	152.79	3	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
46	antigen 009	CSAG2	3	1	5	547.91	812.29	538.75	154.00	200.66	250.27	400.43	622.05	305.98	426.00	432.00	520.00	127.00	167.00	191.00	278.52	241.77	287.24	432.00	459.33	632.98	547.91	167.00	161.67	201.64	200.66	278.52	269.17	442.82	400.43	155.35	52.62	48.14	32.33	162.24	24.13	11.46	24.54	20.00	23.88	8.97	36.64	471.32	482.00	302.00	283.00	355.67	109.82	34.93	21.88	20.51	25.77	7.96	65.07	78.12	79.49	74.23	264095.00	245311.00	152465.00	220623.67	999.76	2978.39	87.59	193.06	63.07	988.60	414.91	53.19	116.88	153.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	antigen 013	CXorf48.1	3	1	6	686.79	586.65	1090.03	144.91	199.90	240.26	547.42	396.26	859.38	422.00	426.00	524.00	119.00	140.00	202.00	282.63	235.61	293.35	426.00	457.33	787.82	686.79	140.00	153.67	195.03	199.90	282.63	270.53	601.02	547.42	266.47	57.77	47.86	43.15	236.17	30.71	12.63	33.82	28.08	24.54	11.35	39.29	634.16	403.00	317.00	243.00	321.00	80.07	29.20	22.97	17.61	23.26	5.80	70.80	77.03	82.39	76.74	276775.00	185968.00	264878.00	242540.33	3336.62	2345.20	4017.52	66.12	53.56	51.98	57.22	56.06	117.19	119.83	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
48	antigen 030	MAGEA11	3	1	7	535.67	566.13	510.35	204.81	206.50	222.55	370.24	367.63	295.92	422.00	425.00	434.00	176.00	186.00	185.00	256.57	226.50	219.57	425.00	427.00	537.38	535.67	185.00	182.33	211.29	206.50	226.50	234.21	344.59	367.63	27.93	6.24	9.79	5.51	42.18	19.67	1.46	5.20	3.02	4.63	8.40	12.24	355.05	305.00	312.00	261.00	292.67	27.65	22.10	22.61	18.91	21.21	2.00	77.90	77.39	81.09	78.79	163378.00	176632.00	133201.00	157737.00	717.70	750.07	528.28	157.34	152.92	146.20	152.15	418.99	101.67	108.81	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
49	antigen 110	SPATS1 (isoform a)	3	1	8	1043.03	1157.27	9648.77	141.38	150.81	177.74	905.82	1007.86	9488.28	377.00	397.00	889.00	119.00	128.00	149.00	239.79	247.59	728.51	397.00	554.33	3949.69	1157.27	128.00	132.00	156.64	150.81	247.59	405.30	3800.65	1007.86	4935.88	290.00	18.87	15.39	4925.89	279.94	52.32	124.97	11.66	12.05	69.07	129.61	3817.69	34.00	15.00	13.00	20.67	11.59	2.46	1.09	0.94	1.50	0.84	97.54	98.91	99.06	98.50	35463.00	17359.00	125434.00	59418.67	2517.54	2498.83	18540.53	12.23	6.05	6.65	8.31	49.15	40.32	200.03	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
50	antigen 034	MAGEA4v3	3	2	1	1157.14	713.78	602.24	273.83	186.45	236.60	969.63	534.42	372.91	413.00	420.00	514.00	182.00	185.00	196.00	225.49	240.64	284.67	420.00	449.00	824.39	713.78	185.00	187.67	232.29	236.60	240.64	250.27	625.65	534.42	293.52	56.40	43.85	7.37	308.65	30.74	12.56	35.60	3.93	18.88	12.28	49.33	636.72	149.00	297.00	236.00	227.33	74.38	10.80	21.52	17.10	16.47	5.39	89.20	78.48	82.90	83.53	172414.00	211993.00	142128.00	175511.67	3292.16	3104.01	567.82	43.88	51.13	154.99	83.34	471.94	78.84	89.32	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
51	antigen 038	MAGEB5	3	2	2	1210.62	1146.69	1043.20	489.09	318.18	244.62	913.70	854.37	826.61	775.00	799.00	827.00	129.00	181.00	196.00	478.08	506.68	610.40	799.00	800.33	1133.50	1146.69	181.00	168.67	350.63	318.18	506.68	531.72	864.89	854.37	84.48	26.03	125.43	35.16	44.49	69.62	3.25	7.45	20.85	35.77	13.09	5.14	964.84	1005.00	996.00	1212.00	1071.00	122.19	72.83	72.17	87.83	77.61	8.85	27.17	27.83	12.17	22.39	1216673.00	1142102.00	1264363.00	1207712.67	3405.31	3464.19	1886.77	269.66	245.64	530.98	348.76	2836.27	269.08	371.77	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	antigen 042	NLRP4	3	2	3	860.93	576.44	464.45	140.52	166.52	214.33	721.58	413.22	254.85	384.00	437.00	427.00	122.00	175.00	191.00	244.65	273.79	217.40	427.00	416.00	633.94	576.44	175.00	162.67	173.79	166.52	244.65	245.28	463.22	413.22	204.40	28.16	37.44	36.12	237.35	28.20	6.77	32.24	22.20	21.54	11.50	51.24	471.27	84.00	110.00	193.00	129.00	56.93	6.09	7.97	13.99	9.35	4.13	93.91	92.03	86.01	90.65	72318.00	63408.00	89639.00	75121.67	2685.45	340.78	193.60	22.57	133.38	254.06	136.67	38.98	47.33	50.52	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
53	antigen 062	SYCE1	3	2	4	755.02	714.86	765.05	268.15	329.24	317.17	550.11	493.78	496.13	507.00	529.00	518.00	191.00	193.00	210.00	302.08	307.92	249.09	518.00	518.00	744.98	755.02	193.00	198.00	304.85	317.17	302.08	286.36	513.34	496.13	26.56	11.00	32.36	10.44	31.86	32.41	2.12	3.56	5.27	10.61	11.32	6.21	546.98	384.00	311.00	328.00	341.00	38.20	27.83	22.54	23.77	24.71	2.77	72.17	77.46	76.23	75.29	289929.00	222322.00	250935.00	254395.33	2481.07	2414.72	2283.97	85.14	63.60	71.25	73.33	850.44	882.43	500.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	antigen 066	TSGA10	3	2	5	4213.94	442.04	570.41	505.14	190.53	251.39	4019.67	258.42	328.62	468.00	424.00	501.00	175.00	182.00	202.00	273.73	240.38	259.21	468.00	464.33	1742.13	570.41	182.00	186.33	315.69	251.39	259.21	257.77	1535.57	328.62	2141.61	38.63	166.87	14.01	2151.58	16.72	8.32	122.93	7.52	52.86	6.49	140.12	1555.80	219.00	385.00	191.00	265.00	104.86	15.87	27.90	13.84	19.20	7.60	84.13	72.10	86.16	80.80	922853.00	170184.00	108949.00	400662.00	10627.30	84.31	519.76	82.83	1180.13	120.76	461.24	2817.77	81.90	87.54	3	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
55	antigen 070	XAGE3av1	3	2	6	586.86	477.87	574.61	168.42	238.95	240.60	429.96	255.04	344.31	425.00	440.00	520.00	120.00	193.00	194.00	268.10	217.17	289.70	440.00	461.67	546.45	574.61	193.00	169.00	215.99	238.95	268.10	258.32	343.10	344.31	59.70	51.07	41.21	42.44	87.47	37.24	11.06	10.93	25.11	19.08	14.42	25.49	377.45	340.00	200.00	290.00	276.67	70.95	24.64	14.49	21.01	20.05	5.14	75.36	85.51	78.99	79.95	199533.00	95574.00	166637.00	153914.67	1829.29	104.21	350.07	79.91	489.46	285.23	284.87	97.59	152.99	101.23	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
56	antigen 074	CDK2	3	2	7	657.20	672.48	731.55	297.52	212.60	270.32	447.63	468.55	472.83	501.00	503.00	530.00	182.00	175.00	207.00	291.42	299.07	271.29	503.00	511.33	687.08	672.48	182.00	188.00	260.15	270.32	291.42	287.26	463.00	468.55	39.26	16.20	43.37	16.82	13.49	14.35	3.17	5.71	8.95	16.67	5.00	2.91	499.08	328.00	440.00	410.00	392.67	57.98	23.77	31.88	29.71	28.45	4.20	76.23	68.12	70.29	71.55	215563.00	295892.00	299934.00	270463.00	1354.81	3108.64	2462.23	108.37	66.32	78.73	84.47	1295.50	109.12	113.05	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	CT100 Control Buffer only 3rd grid	Buffer	3	2	8	6540.00	950.50	430.67	124.02	128.78	153.27	6419.03	823.77	278.22	3635.00	1496.00	414.00	116.00	120.00	136.00	3514.03	1369.27	261.55	1496.00	1848.33	2640.39	950.50	120.00	124.00	135.36	128.78	1369.27	1714.95	2507.01	823.77	3387.15	1639.15	15.69	10.58	3398.88	1653.57	88.68	128.28	8.53	11.59	96.42	135.58	2516.39	6.00	2.00	3.00	3.67	2.08	0.43	0.14	0.22	0.27	0.15	99.57	99.86	99.78	99.73	39240.00	1901.00	1292.00	14144.33	8115.66	771.45	34.20	4.75	2.14	24.41	10.43	27.54	26.18	35.95	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
58	antigen 001	BAGE2	3	6	7	595.91	885.83	590.71	235.44	275.67	251.92	372.15	615.87	348.99	531.00	507.00	528.00	195.00	270.00	196.00	307.24	237.04	286.28	528.00	522.00	690.82	595.91	196.00	220.33	254.34	251.92	286.28	276.85	445.67	372.15	168.91	13.08	20.22	43.02	147.85	36.04	2.51	24.45	19.52	7.95	13.02	33.17	470.49	229.00	127.00	282.00	212.67	78.78	16.59	9.20	20.43	15.41	5.71	83.41	90.80	79.57	84.59	136464.00	112501.00	166580.00	138515.00	445.44	2485.43	590.99	191.32	31.47	166.53	129.77	131.19	101.04	111.03	0	0	0	3	3	0	0	0	0	0	0	0	0	0	3	3
59	antigen 094	p53 K382R	3	7	1	594.43	530.63	799.20	228.38	229.97	250.08	369.50	305.94	555.72	560.00	517.00	527.00	193.00	195.00	209.00	335.07	292.32	283.52	527.00	534.67	641.42	594.43	195.00	199.00	236.14	229.97	292.32	303.64	410.39	369.50	140.32	22.50	12.10	8.72	129.81	27.58	4.21	21.88	4.38	5.12	9.08	31.63	442.42	7.00	8.00	5.00	6.67	1.53	0.51	0.58	0.36	0.48	0.11	99.49	99.42	99.64	99.52	4161.00	4245.00	3996.00	4134.00	59.10	61.53	683.33	43.77	39.78	4.07	29.20	64.43	67.29	75.09	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
60	antigen 102	XAGE1B	3	8	1	1356.64	549.77	991.17	272.15	271.68	285.09	1089.49	288.04	709.83	509.00	528.00	533.00	292.00	241.00	285.00	241.86	266.27	251.66	528.00	523.33	965.86	991.17	285.00	272.67	276.30	272.15	251.66	253.26	695.79	709.83	404.03	12.66	7.61	27.65	400.91	12.29	2.42	41.83	10.14	2.75	4.85	57.62	693.19	77.00	117.00	29.00	74.33	44.06	5.58	8.48	2.10	5.39	3.19	94.42	91.52	97.90	94.61	104461.00	64323.00	28744.00	65842.67	3163.84	138.63	1913.11	26.52	243.10	10.76	93.46	80.97	106.11	72.87	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
61	antigen 106	ITGB1	3	8	2	1794.63	557.17	1092.36	326.88	312.55	278.94	1494.03	252.33	818.48	696.00	536.00	519.00	301.00	291.00	283.00	395.40	231.17	245.13	536.00	583.67	1148.05	1092.36	291.00	291.67	306.12	312.55	245.13	290.57	854.95	818.48	620.61	97.65	24.61	9.02	621.65	91.06	16.73	54.06	3.09	8.04	31.34	72.71	856.39	19.00	84.00	206.00	103.00	94.94	1.38	6.09	14.93	7.46	6.88	98.62	93.91	85.07	92.54	34098.00	46802.00	225026.00	101975.33	2787.52	113.12	5316.28	10.18	187.38	31.72	76.43	391.67	119.36	87.15	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
62	Cy5-biotin-BSA low 4th grid	Cy5 BSA 5ng/ul	4	1	1	2129.58	2712.09	2528.10	845.87	957.32	1260.99	1499.94	1909.61	1357.50	2074.00	2628.00	2393.00	115.00	170.00	150.00	1444.36	1825.52	1222.41	2393.00	2365.00	2456.59	2528.10	150.00	145.00	1021.39	957.32	1444.36	1497.43	1589.02	1499.94	297.76	278.06	214.85	27.84	286.63	305.04	11.76	12.12	19.20	21.03	20.37	18.04	2311.59	876.00	1126.00	903.00	968.33	137.21	63.48	81.59	65.43	70.17	9.94	36.52	18.41	34.57	29.83	1865513.00	3053810.00	2282872.00	2400731.67	1022.89	977.83	712.51	1284.54	2198.98	1720.43	1734.65	1525.94	1379.41	1493.95	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
63	Cy5-biotin-BSA med 4th grid	Cy5 BSA 10ng/ul	4	1	2	3751.48	3955.27	4015.67	1456.85	1712.89	1511.20	2539.00	2486.20	2702.12	3075.00	3198.00	3248.00	123.00	138.00	163.00	1862.53	1728.93	1934.45	3198.00	3173.67	3907.47	3955.27	138.00	141.33	1560.31	1511.20	1862.53	1841.97	2575.77	2539.00	138.43	89.03	134.90	20.21	112.56	104.29	2.81	3.54	14.30	8.65	5.66	4.37	3766.14	1092.00	1110.00	1080.00	1094.00	15.10	79.13	80.43	78.26	79.28	1.09	20.87	19.57	21.74	20.72	4096611.00	4390345.00	4336926.00	4274627.33	2105.89	2041.22	2185.65	1316.59	1351.98	1335.21	1334.59	2055.56	2252.36	1975.15	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
64	Cy5-biotin-BSA high 4th grid	Cy5 BSA 15ng/ul	4	1	3	2941.74	3032.63	3090.22	1175.80	1266.84	1193.41	1993.11	1925.64	2067.71	2301.00	2612.00	2679.00	116.00	181.00	166.00	1352.38	1505.00	1656.48	2612.00	2530.67	3021.53	3032.63	166.00	154.33	1212.02	1193.41	1505.00	1504.62	1995.49	1993.11	74.86	201.70	48.29	34.03	71.07	152.06	7.97	2.48	22.05	3.98	10.11	3.56	2867.20	1032.00	1088.00	1114.00	1078.00	41.90	74.78	78.84	80.72	78.12	3.04	25.22	21.16	19.28	21.88	3035874.00	3299504.00	3442508.00	3259295.33	1825.20	1334.72	1435.26	1126.94	1569.68	1604.88	1433.83	1765.00	1633.13	1597.30	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
65	antigen 004	BAGE5	4	1	4	492.91	529.87	517.12	177.18	188.05	219.88	346.24	353.74	322.57	415.00	412.00	415.00	103.00	118.00	113.00	268.33	235.87	220.45	415.00	414.00	513.30	517.12	113.00	111.33	195.04	188.05	235.87	241.55	340.85	346.24	18.77	1.73	22.19	7.64	16.27	24.44	0.42	3.66	6.86	11.38	10.12	4.77	401.97	218.00	374.00	353.00	315.00	84.66	15.80	27.10	25.58	22.83	6.13	84.20	72.90	74.42	77.17	107455.00	198171.00	182543.00	162723.00	453.31	835.96	746.58	166.51	158.26	152.52	159.10	249.08	131.74	188.50	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
66	antigen 008	COX6B2	4	1	5	602.92	506.03	456.90	157.50	194.42	198.58	458.90	322.61	276.33	413.00	407.00	406.00	99.00	119.00	117.00	268.98	223.58	225.43	407.00	408.67	521.95	506.03	117.00	111.67	183.50	194.42	225.43	239.33	352.62	322.61	74.30	3.79	22.61	11.02	94.91	25.70	0.93	14.23	9.86	12.32	10.74	26.92	410.28	335.00	554.00	584.00	491.00	135.93	24.28	40.14	42.32	35.58	9.85	75.72	59.86	57.68	64.42	201977.00	280341.00	266831.00	249716.33	1609.49	1067.66	125.68	95.52	167.40	1284.07	515.66	111.18	126.92	173.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
