	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
32	antigen 043	NXF2	2	2	3	1069.03	738.91	782.99	242.88	280.61	302.16	839.55	497.37	493.68	521.00	520.00	600.00	200.00	194.00	215.00	291.52	278.46	310.69	521.00	547.00	863.64	782.99	200.00	203.00	275.22	280.61	291.52	293.56	610.20	497.37	179.23	45.90	30.00	10.82	198.63	16.21	8.39	20.75	5.33	10.90	5.52	32.55	660.64	339.00	433.00	514.00	428.67	87.58	24.57	31.38	37.25	31.06	6.35	75.43	68.62	62.75	68.94	362402.00	319949.00	402455.00	361602.00	3063.02	2589.71	2954.76	92.92	83.16	85.88	87.32	115.73	440.28	138.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	antigen 063	SYCP1	2	2	4	1006.47	638.59	836.62	235.94	267.88	291.82	784.58	396.52	568.69	548.00	532.00	612.00	195.00	194.00	204.00	326.11	289.93	344.07	548.00	564.00	827.23	836.62	195.00	197.67	265.21	267.88	326.11	320.04	583.26	568.69	184.12	42.33	28.03	5.51	194.44	27.58	7.51	22.26	2.79	10.57	8.62	33.34	629.56	266.00	325.00	294.00	295.00	29.51	19.28	23.55	21.30	21.38	2.14	80.72	76.45	78.70	78.62	267721.00	207542.00	245966.00	240409.67	2393.78	517.19	1368.93	87.18	249.17	122.14	152.83	113.80	176.26	164.94	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
34	antigen 067	TSSK6	2	2	5	1044.51	646.16	774.99	249.21	269.82	261.09	813.35	400.73	524.84	504.00	540.00	523.00	199.00	197.00	203.00	272.84	294.57	272.85	523.00	522.33	821.88	774.99	199.00	199.67	260.04	261.09	272.85	280.09	579.64	524.84	203.27	18.01	10.35	3.06	211.70	12.54	3.45	24.73	1.53	3.98	4.48	36.52	622.22	166.00	405.00	255.00	275.33	120.79	12.03	29.35	18.48	19.95	8.75	87.97	70.65	81.52	80.05	173388.00	261694.00	197622.00	210901.33	3808.46	707.81	2178.24	35.45	229.29	61.44	108.73	264.55	196.85	106.14	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	3
35	antigen 071	XAGE3av2	2	2	6	656.19	573.33	595.63	302.54	281.34	296.14	412.83	306.43	317.24	526.00	528.00	530.00	200.00	197.00	208.00	282.64	261.10	251.60	528.00	528.00	608.39	595.63	200.00	201.67	293.34	296.14	261.10	265.11	345.50	317.24	42.88	2.00	10.87	5.69	58.56	15.90	0.38	7.05	2.82	3.71	6.00	16.95	406.72	437.00	403.00	493.00	444.33	45.45	31.67	29.20	35.72	32.20	3.29	68.33	70.80	64.28	67.80	286757.00	231052.00	293648.00	270485.67	777.49	184.25	201.28	232.04	670.22	777.03	559.76	576.51	155.90	158.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	antigen 075	CDK4	2	2	7	737.92	605.91	601.69	266.10	256.52	292.04	489.13	366.37	319.85	506.00	534.00	524.00	203.00	202.00	288.00	257.21	294.46	242.16	524.00	521.33	648.51	605.91	203.00	231.00	271.55	266.10	257.21	264.61	391.79	366.37	77.46	14.19	18.38	49.37	87.46	26.93	2.72	11.94	21.37	6.77	10.18	22.32	417.51	470.00	508.00	396.00	458.00	56.96	34.06	36.81	28.70	33.19	4.13	65.94	63.19	71.30	66.81	346823.00	307802.00	238269.00	297631.33	3030.12	453.90	326.49	75.87	410.04	387.95	291.29	149.76	130.16	115.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	CT100 Control Buffer only 2nd grid	Buffer	2	2	8	1684.44	754.40	495.50	180.02	197.06	213.63	1504.14	560.50	285.26	517.00	508.00	511.00	189.00	193.00	191.00	336.69	314.10	300.76	511.00	512.00	978.11	754.40	191.00	191.00	196.90	197.06	314.10	317.18	783.30	560.50	625.25	4.58	16.80	2.00	639.25	18.16	0.90	63.92	1.05	8.53	5.73	81.61	787.11	9.00	10.00	6.00	8.33	2.08	0.65	0.72	0.43	0.60	0.15	99.35	99.28	99.57	99.40	15160.00	7544.00	2973.00	8559.00	3407.93	493.30	57.67	3.97	11.36	29.68	15.00	32.00	30.25	59.84	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
38	antigen 002	BAGE3	2	6	7	640.04	711.55	561.77	305.91	351.44	283.17	350.10	428.38	288.26	533.00	527.00	522.00	277.00	292.00	202.00	243.05	243.83	248.48	527.00	527.33	637.79	640.04	277.00	257.00	313.51	305.91	243.83	245.12	355.58	350.10	74.91	5.51	34.76	48.22	70.22	2.93	1.04	11.75	18.76	11.09	1.20	19.75	380.79	457.00	335.00	413.00	401.67	61.78	33.12	24.28	29.93	29.11	4.48	66.88	75.72	70.07	70.89	292500.00	238370.00	232013.00	254294.33	1007.29	1055.23	152.71	158.84	136.00	779.59	358.14	158.00	691.19	121.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	antigen 095	p53 S392A	2	7	1	706.22	4437.25	997.00	391.33	382.84	227.60	336.95	4211.86	773.61	621.00	1024.00	802.00	386.00	196.00	197.00	251.73	798.61	578.61	802.00	815.67	2046.82	997.00	197.00	259.67	333.92	382.84	578.61	542.98	1774.14	773.61	2075.27	201.85	92.18	109.41	2122.39	275.18	24.75	101.39	42.13	27.61	50.68	119.63	1787.16	27.00	12.00	8.00	15.67	10.02	1.96	0.87	0.58	1.14	0.73	98.04	99.13	99.42	98.86	19068.00	53247.00	7976.00	26763.67	227.50	7139.95	836.86	39.99	7.08	7.40	18.15	188.16	2333.25	58.33	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
40	antigen 103	SOX2	2	8	1	1056.26	889.60	569.48	401.48	379.00	264.83	660.31	631.02	320.90	652.00	522.00	519.00	381.00	207.00	202.00	256.05	263.43	270.42	522.00	564.33	838.45	889.60	207.00	263.33	348.44	379.00	263.43	263.30	537.41	631.02	247.39	75.94	73.28	101.93	188.07	7.19	13.46	29.51	38.71	21.03	2.73	35.00	575.11	151.00	102.00	121.00	124.67	24.70	10.94	7.39	8.77	9.03	1.79	89.06	92.61	91.23	90.97	159495.00	90739.00	68907.00	106380.33	2413.85	1976.80	153.40	41.31	32.56	253.12	108.99	145.56	1726.06	128.97	0	3	0	3	3	3	0	0	0	0	0	0	0	0	3	3
41	antigen 107	MAP9	2	8	2	660.31	635.81	633.17	295.84	290.20	374.08	378.58	363.79	372.14	574.00	529.00	526.00	216.00	279.00	268.00	292.27	256.98	264.97	529.00	543.00	643.09	635.81	268.00	254.33	320.04	295.84	264.97	271.41	371.50	372.14	14.97	26.89	46.89	33.65	7.42	18.51	4.95	2.33	13.23	14.65	6.82	2.00	388.76	219.00	211.00	252.00	227.33	21.73	15.87	15.29	18.26	16.47	1.57	84.13	84.71	81.74	83.53	144608.00	134155.00	159558.00	146107.00	270.67	396.35	445.81	306.32	193.66	210.36	236.78	133.18	140.75	1657.84	0	0	3	3	3	3	0	0	0	0	0	0	0	0	3	3
42	Cy5-biotin-BSA low 3rd grid	Cy5 BSA 5ng/ul	3	1	1	2531.77	2921.70	3162.90	780.16	1686.15	1921.87	1934.99	1292.46	1278.15	2410.00	2844.00	3104.00	191.00	814.00	2564.00	1813.22	1214.76	1219.25	2844.00	2786.00	2872.12	2921.70	814.00	1189.67	1462.72	1686.15	1219.25	1415.74	1501.87	1292.46	318.47	350.62	602.76	1230.30	375.16	344.23	12.58	11.09	103.42	41.21	24.31	24.98	1682.46	1193.00	1137.00	964.00	1098.00	119.38	86.45	82.39	69.86	79.57	8.65	13.55	17.61	30.14	20.43	3020402.00	3321971.00	3049036.00	3130469.67	678.78	648.03	689.45	3400.88	2267.66	1787.13	2485.22	1333.47	1597.63	1574.30	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
43	Cy5-biotin-BSA med 3rd grid	Cy5 BSA 10ng/ul	3	1	2	3170.85	3675.55	3389.71	136.72	2204.02	1592.43	3045.05	1639.13	2229.31	2698.00	3311.00	3086.00	122.00	206.00	190.00	2572.20	1274.58	1925.60	3086.00	3031.67	3412.04	3389.71	190.00	172.67	1311.06	1592.43	1925.60	1924.13	2304.50	2229.31	253.09	310.09	1061.99	44.60	705.97	648.81	10.23	7.42	25.83	81.00	33.72	30.63	3239.37	1134.00	1144.00	917.00	1065.00	128.27	82.17	82.90	66.45	77.17	9.29	17.83	17.10	33.55	22.83	3595749.00	4204825.00	3108364.00	3636312.67	4130.49	1250.53	1695.08	836.00	1499.50	1206.01	1180.50	110.23	2640.13	3062.16	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
44	Cy5-biotin-BSA high 3rd grid	Cy5 BSA 15ng/ul	3	1	3	3552.57	3691.21	3462.94	2457.48	893.36	1863.55	1297.24	3239.70	1740.97	2863.00	2898.00	2975.00	196.00	177.00	489.00	607.66	2446.49	1253.03	2898.00	2912.00	3568.91	3552.57	196.00	287.33	1738.13	1863.55	1253.03	1435.73	2092.64	1740.97	115.00	57.30	789.57	174.91	1017.86	932.93	1.97	3.22	60.87	45.43	64.98	48.64	3281.57	481.00	1029.00	1138.00	882.67	352.10	34.86	74.57	82.46	63.96	25.51	65.14	25.43	17.54	36.04	1708788.00	3798251.00	3940831.00	3149290.00	1697.49	2993.82	1468.12	367.58	1113.51	1349.50	943.53	2942.55	2369.60	1971.23	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
45	antigen 005	CCDC33	3	1	4	487.01	643.88	580.10	172.73	158.44	239.54	321.50	491.44	359.80	410.00	421.00	519.00	183.00	140.00	193.00	244.48	268.57	298.70	421.00	450.00	570.33	580.10	183.00	172.00	190.24	172.73	268.57	270.58	390.91	359.80	78.89	60.01	43.29	28.16	89.14	27.17	13.34	13.83	16.37	22.76	10.04	22.80	398.33	745.00	701.00	323.00	589.67	231.99	53.99	50.80	23.41	42.73	16.81	46.01	49.20	76.59	57.27	362823.00	451358.00	187371.00	333850.67	351.52	2351.97	483.88	681.36	146.47	240.17	356.00	61.06	52.27	136.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46	antigen 009	CSAG2	3	1	5	687.70	532.91	525.33	195.94	202.81	203.04	509.12	344.77	334.34	513.00	513.00	518.00	180.00	171.00	184.00	334.43	324.86	327.01	513.00	514.67	581.98	532.91	180.00	178.33	200.60	202.81	327.01	328.77	396.08	344.77	91.63	2.89	4.03	6.66	98.04	5.02	0.56	15.75	3.73	2.01	1.53	24.75	403.64	768.00	615.00	630.00	671.00	84.34	55.65	44.57	45.65	48.62	6.11	44.35	55.43	54.35	51.38	528150.00	327740.00	330955.00	395615.00	1940.89	147.39	97.18	201.46	1438.61	2167.46	1269.17	143.66	126.12	99.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	antigen 013	CXorf48.1	3	1	6	546.52	484.79	571.82	193.86	190.90	192.71	378.15	315.90	385.01	489.00	419.00	497.00	175.00	181.00	192.00	320.63	250.11	310.19	489.00	468.33	534.38	546.52	181.00	182.67	192.49	192.71	310.19	293.64	359.69	378.15	44.77	42.91	1.49	8.62	38.08	38.06	9.16	8.38	4.72	0.78	12.96	10.59	351.71	834.00	758.00	634.00	742.00	100.96	60.43	54.93	45.94	53.77	7.32	39.57	45.07	54.06	46.23	455800.00	367471.00	362533.00	395268.00	1087.33	207.68	1500.03	290.05	1152.96	162.73	535.25	163.35	193.79	67.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	antigen 030	MAGEA11	3	1	7	765.47	566.58	566.66	249.62	216.41	216.37	552.68	372.03	366.53	510.00	517.00	427.00	181.00	186.00	190.00	297.21	322.46	226.87	510.00	484.67	632.90	566.66	186.00	185.67	227.47	216.41	297.21	282.18	430.41	372.03	114.80	50.06	19.19	4.51	105.92	49.54	10.33	18.14	2.43	8.43	17.56	24.61	447.23	531.00	542.00	521.00	531.33	10.50	38.48	39.28	37.75	38.50	0.76	61.52	60.72	62.25	61.50	406462.00	307085.00	295231.00	336259.33	1910.19	226.92	1384.47	153.64	888.61	137.93	393.39	233.45	155.18	132.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	antigen 110	SPATS1 (isoform a)	3	1	8	755.05	555.55	492.01	285.39	215.35	232.85	511.76	357.01	305.93	533.00	434.00	420.00	196.00	185.00	184.00	289.71	235.46	233.92	434.00	462.33	600.87	555.55	185.00	188.33	244.53	232.85	235.46	253.03	391.57	357.01	137.25	61.60	36.45	6.66	107.18	31.77	13.32	22.84	3.54	14.91	12.56	27.37	412.54	191.00	247.00	70.00	169.33	90.47	13.84	17.90	5.07	12.27	6.56	86.16	82.10	94.93	87.73	144215.00	137220.00	34441.00	105292.00	589.24	293.35	184.13	165.89	300.60	116.30	194.26	263.80	139.68	625.13	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
50	antigen 034	MAGEA4v3	3	2	1	710.45	539.73	674.36	234.32	219.62	221.63	495.63	329.42	459.79	526.00	498.00	457.00	195.00	190.00	195.00	311.18	287.69	242.43	498.00	493.67	641.51	674.36	195.00	193.33	225.19	221.63	287.69	280.43	428.28	459.79	89.97	34.70	7.97	2.89	87.47	34.94	7.03	14.02	1.49	3.54	12.46	20.42	448.18	424.00	388.00	366.00	392.67	29.28	30.72	28.12	26.52	28.45	2.12	69.28	71.88	73.48	71.55	301231.00	209417.00	246814.00	252487.33	1397.84	335.13	2828.70	150.34	381.39	59.49	197.07	143.02	85.76	77.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	antigen 038	MAGEB5	3	2	2	1310.67	1110.84	1098.92	222.82	196.93	283.26	1112.67	925.48	848.49	969.00	896.00	936.00	185.00	187.00	194.00	771.00	710.63	685.57	936.00	933.67	1173.48	1110.84	187.00	188.67	234.34	222.82	710.63	722.40	962.21	925.48	118.96	36.56	44.30	4.73	135.87	43.91	3.92	10.14	2.50	18.90	6.08	14.12	984.81	1183.00	1214.00	1176.00	1191.00	20.22	85.72	87.97	85.22	86.30	1.47	14.28	12.03	14.78	13.70	1550522.00	1348565.00	1292328.00	1397138.33	2986.19	2247.10	1995.02	440.79	499.99	500.16	480.31	185.27	75.71	212.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	antigen 042	NLRP4	3	2	3	541.41	558.19	491.70	155.26	218.53	208.84	387.45	387.65	290.14	421.00	420.00	442.00	134.00	182.00	190.00	267.04	249.46	240.44	421.00	427.67	530.43	541.41	182.00	168.67	194.21	208.84	249.46	252.31	355.08	387.45	34.58	12.42	34.08	30.29	56.24	13.53	2.90	6.52	17.96	17.55	5.36	15.84	361.77	505.00	366.00	440.00	437.00	69.55	36.59	26.52	31.88	31.67	5.04	63.41	73.48	68.12	68.33	273412.00	204298.00	216348.00	231352.67	1090.99	2023.78	127.41	179.34	70.11	1002.00	417.15	40.67	597.36	60.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	antigen 062	SYCE1	3	2	4	589.96	503.24	621.02	200.44	206.02	239.92	404.07	310.65	403.63	517.00	501.00	526.00	190.00	189.00	194.00	331.11	308.41	308.61	517.00	514.67	571.41	589.96	190.00	191.00	215.46	206.02	308.61	316.04	372.78	403.63	61.04	12.66	21.37	2.65	53.81	13.05	2.46	10.68	1.39	9.92	4.13	14.43	380.41	791.00	715.00	542.00	682.67	127.61	57.32	51.81	39.28	49.47	9.25	42.68	48.19	60.72	50.53	466659.00	359818.00	336592.00	387689.67	293.62	102.06	581.22	1088.55	2176.31	376.39	1213.75	112.87	100.14	166.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	antigen 066	TSGA10	3	2	5	563.94	493.29	502.06	172.14	181.06	184.54	393.24	319.15	318.09	502.00	484.00	485.00	183.00	184.00	192.00	331.30	309.86	301.03	485.00	490.33	519.76	502.06	184.00	186.33	179.25	181.06	309.86	314.06	343.49	319.15	38.51	10.12	6.40	4.93	43.09	15.57	2.06	7.41	2.65	3.57	4.96	12.54	333.43	904.00	728.00	719.00	783.67	104.31	65.51	52.75	52.10	56.79	7.56	34.49	47.25	47.90	43.21	509799.00	359118.00	360982.00	409966.33	628.72	158.63	284.61	565.42	1464.64	803.59	944.55	35.58	116.57	30.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	antigen 070	XAGE3av1	3	2	6	586.53	499.05	521.69	182.97	199.85	179.98	406.63	311.13	342.39	512.00	494.00	491.00	188.00	196.00	188.00	332.10	306.09	311.70	494.00	499.00	535.76	521.69	188.00	190.67	187.60	182.97	311.70	316.63	353.38	342.39	45.41	11.36	10.71	4.62	48.69	13.69	2.28	8.48	2.42	5.71	4.32	13.78	345.09	829.00	675.00	689.00	731.00	85.16	60.07	48.91	49.93	52.97	6.17	39.93	51.09	50.07	47.03	486235.00	336858.00	359445.00	394179.33	506.93	192.50	398.64	664.98	1090.97	591.77	782.57	43.86	86.64	37.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	antigen 074	CDK2	3	2	7	553.87	556.69	564.36	199.28	193.02	231.42	372.05	369.55	339.40	502.00	491.00	521.00	184.00	197.00	194.00	320.18	303.87	296.05	502.00	504.67	558.30	556.69	194.00	191.67	207.91	199.28	303.87	306.70	360.33	369.55	5.43	15.18	20.60	6.81	18.17	12.31	3.01	0.97	3.55	9.91	4.01	5.04	366.64	851.00	801.00	498.00	716.67	191.01	61.67	58.04	36.09	51.93	13.84	38.33	41.96	63.91	48.07	471342.00	445906.00	281049.00	399432.33	302.64	1119.55	409.00	1046.16	264.40	413.26	574.61	105.94	60.21	69.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	CT100 Control Buffer only 3rd grid	Buffer	3	2	8	431.50	521.29	637.50	161.64	179.02	167.49	270.15	344.28	481.02	432.00	475.00	718.00	182.00	189.00	141.00	270.65	298.00	561.52	475.00	541.67	530.10	521.29	182.00	170.67	169.38	167.49	298.00	376.72	365.15	344.28	103.28	154.22	8.84	25.93	106.97	160.62	28.47	19.48	15.19	5.22	42.64	29.30	359.43	2.00	7.00	2.00	3.67	2.89	0.14	0.51	0.14	0.27	0.21	99.86	99.49	99.86	99.73	863.00	3649.00	1275.00	1929.00	0.71	120.11	113.84	764.10	20.06	8.45	264.20	40.52	39.08	161.08	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
58	antigen 001	BAGE2	3	6	7	541.09	514.92	582.93	231.31	221.44	227.49	325.01	302.37	365.00	522.00	515.00	525.00	189.00	196.00	202.00	305.91	302.46	307.07	522.00	520.67	546.31	541.09	196.00	195.67	226.75	227.49	305.91	305.15	330.79	325.01	34.30	5.13	4.98	6.51	31.71	2.40	0.99	6.28	3.33	2.20	0.79	9.59	350.65	391.00	370.00	402.00	387.67	16.26	28.33	26.81	29.13	28.09	1.18	71.67	73.19	70.87	71.91	211568.00	190519.00	234336.00	212141.00	144.11	82.83	379.84	881.81	1350.73	386.29	872.94	131.42	81.18	102.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	antigen 094	p53 K382R	3	7	1	560.08	428.50	505.00	225.23	209.68	195.46	338.28	222.44	312.10	480.00	449.00	557.00	197.00	192.00	191.00	258.20	242.94	364.10	480.00	495.33	497.86	505.00	192.00	193.33	210.12	209.68	258.20	288.41	290.94	312.10	66.08	55.61	14.89	3.21	60.75	65.99	11.23	13.27	1.66	7.09	22.88	20.88	304.53	13.00	2.00	2.00	5.67	6.35	0.94	0.14	0.14	0.41	0.46	99.06	99.86	99.86	99.59	7281.00	857.00	1010.00	3049.33	264.39	28.99	73.54	16.63	15.35	8.49	13.49	60.63	45.94	34.90	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
60	antigen 102	XAGE1B	3	8	1	501.30	730.86	618.37	225.97	225.44	215.75	282.51	512.48	407.51	445.00	446.00	463.00	195.00	196.00	192.00	226.21	227.62	252.14	446.00	451.33	616.84	618.37	195.00	194.33	222.39	225.44	227.62	235.33	400.83	407.51	114.79	10.12	5.75	2.08	115.13	14.58	2.24	18.61	1.07	2.59	6.20	28.72	422.51	271.00	180.00	385.00	278.67	102.71	19.64	13.04	27.90	20.19	7.44	80.36	86.96	72.10	79.81	135851.00	131554.00	238071.00	168492.00	143.51	1303.08	1272.24	533.49	70.79	123.32	242.53	66.92	62.30	52.22	0	0	0	3	3	0	0	0	0	0	0	0	0	0	3	3
61	antigen 106	ITGB1	3	8	2	558.64	591.28	567.81	249.54	280.99	232.46	325.40	320.36	340.78	497.00	536.00	519.00	199.00	277.00	201.00	263.76	265.09	291.97	519.00	517.33	572.58	567.81	201.00	225.67	254.33	249.54	265.09	273.61	328.85	325.40	16.83	19.55	24.61	44.47	10.64	15.92	3.78	2.94	19.70	9.68	5.82	3.23	346.91	199.00	187.00	348.00	244.67	89.69	14.42	13.55	25.22	17.73	6.50	85.58	86.45	74.78	82.27	111170.00	110569.00	197597.00	139778.67	268.69	191.88	246.54	241.00	312.22	481.03	344.75	131.99	106.57	58.34	0	0	0	3	3	0	0	0	0	0	0	0	0	0	3	3
62	Cy5-biotin-BSA low 4th grid	Cy5 BSA 5ng/ul	4	1	1	3388.02	3620.18	3595.54	1027.96	2330.53	2294.62	2553.73	1380.89	1375.42	3212.00	3526.00	3563.00	173.00	194.00	2938.00	2377.71	1286.71	1342.88	3526.00	3433.67	3534.58	3595.54	194.00	1101.67	1884.37	2294.62	1342.88	1669.10	1770.01	1380.89	127.52	192.86	741.89	1590.35	678.73	614.32	5.62	3.61	144.36	39.37	36.81	38.35	2432.91	1235.00	983.00	892.00	1036.67	177.69	89.49	71.23	64.64	75.12	12.88	10.51	28.77	35.36	24.88	4184208.00	3558637.00	3207218.00	3650021.00	1266.56	733.79	673.56	2490.11	1849.87	1821.47	2053.82	1569.69	2403.05	2108.72	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
63	Cy5-biotin-BSA med 4th grid	Cy5 BSA 10ng/ul	4	1	2	3322.21	4864.23	4885.38	174.27	635.89	1537.69	3159.25	4489.10	3625.22	3408.00	4086.00	4037.00	119.00	200.00	181.00	3245.04	3710.87	2776.84	4037.00	3843.67	4357.27	4864.23	181.00	166.67	782.61	635.89	3245.04	3244.25	3757.85	3625.22	896.45	378.09	693.45	42.36	674.77	467.01	9.84	20.57	25.42	88.61	14.40	17.96	4190.60	1048.00	1365.00	1242.00	1218.33	159.82	75.94	98.91	90.00	88.29	11.58	24.06	1.09	10.00	11.71	3481675.00	6639675.00	6067636.00	5396328.67	1942.88	3044.81	2966.65	1704.11	2012.48	1517.71	1744.77	100.31	1435.18	2379.56	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
64	Cy5-biotin-BSA high 4th grid	Cy5 BSA 15ng/ul	4	1	3	3603.04	3618.56	3752.63	2178.80	318.46	1829.68	1660.64	3336.15	2102.36	3005.00	3003.00	3264.00	179.00	190.00	214.00	1062.59	2720.59	1613.73	3005.00	3090.67	3658.08	3618.56	190.00	194.33	1442.32	1829.68	1613.73	1798.97	2366.38	2102.36	82.25	150.11	988.81	17.90	868.40	844.38	4.86	2.25	9.21	68.56	46.94	36.70	3463.75	965.00	1050.00	1188.00	1067.67	112.54	69.93	76.09	86.09	77.37	8.16	30.07	23.91	13.91	22.63	3476938.00	3799490.00	4458124.00	3911517.33	1703.85	3500.68	1812.89	940.53	1000.65	1377.69	1106.29	3016.54	299.01	2329.73	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
65	antigen 004	BAGE5	4	1	4	482.68	739.60	559.29	136.72	228.22	233.18	348.85	522.82	343.13	399.00	517.00	525.00	119.00	196.00	192.00	265.17	300.22	308.83	517.00	480.33	593.86	559.29	192.00	169.00	199.37	228.22	300.22	291.41	404.93	348.85	131.90	70.55	54.32	43.35	102.13	23.13	14.69	22.21	25.65	27.25	7.94	25.22	424.86	853.00	775.00	485.00	704.33	193.91	61.81	56.16	35.14	51.04	14.05	38.19	43.84	64.86	48.96	411726.00	573191.00	271258.00	418725.00	369.30	2288.03	132.57	805.76	177.09	1255.28	746.04	35.94	98.06	132.90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	antigen 008	COX6B2	4	1	5	640.38	573.83	1180.79	138.90	203.52	761.47	504.41	375.97	940.32	488.00	571.00	601.00	126.00	191.00	185.00	352.03	373.14	360.52	571.00	553.33	798.33	640.38	185.00	167.33	367.96	203.52	360.52	361.90	606.90	504.41	332.89	58.53	342.31	35.92	295.80	10.62	10.58	41.70	21.47	93.03	2.93	48.74	631.00	1184.00	1004.00	925.00	1037.67	132.74	85.80	72.75	67.03	75.19	9.62	14.20	27.25	32.97	24.81	758210.00	576124.00	1092235.00	808856.33	1937.32	217.42	3585.70	308.27	1736.14	242.57	762.33	35.61	65.08	2835.96	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
