ATF	1.0
29	33
"Checksum_ImageFile=920a90591d51760e99ca41d31630e738"
"Checksum_ResultFile=58cbc182f6e825095484551a2fdbad0a"
"Type=GenePix Results 3"
"DateTime=2019/06/09 19:35:34"
"Settings="
"GalFile=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\140619_ModifiedCT100.txt"
"PixelSize=5"
"Wavelengths=635"
"ImageFiles=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\090619_PDAC v CP\NIH016_190609_PDAC V CP.tif 0"
"GrinddingParameters=Find mode = Grid + Spots | Fixed Diameter = Dth | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\090619_PDAC v CP\NIH016_190609_PDAC V CP.jpg"
"FeatureType=Circular"
"Barcode=BARCODE_READ_ERROR"
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=2000, 56940"
"ImageSize=19620.0, 10860.0"
"JpegOrigin=2365, 57610"
"JpegBrightness=22"
"JpegContrast=34"
"JpegBalance=50"
"Creator=Mapix 8.2.7"
"Scanner=is710IVDal 70LH6_IVD 717015"
"Temperature=27.1"
"Comment="
"Velocity=35 l/s"
"LaserPower=5.0"
"PMTGain=15"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"F635 Mean"	"F635 Median"	"F635 SD"	"F635 |log Mean/Median|"	"F635 CV"	"B635"	"B635 Mean"	"B635 Median"	"B635 SD"	"B635 |log Mean/Median|"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Median - B635"	"F635 Mean - B635"	"F635 Total Intensity"	"SNR 635"	"ExcludedMean 635"	"ExcludedMedian 635"	"F Pixels"	"B Pixels"	"Circularity"	"ID"	"AutoFlag"	"Normalisation"
2	3	4	8308.00	59582.00	400.00	0	4186.38	3848.00	2068.41	0.04	0.49	678.00	1911.91	678.00	3584.91	0.45	1.88	33.00	2.00	0.02	3170.00	3508.38	20023464.00	0.63	3404.80	3372.00	4783	23339	100	NXF2	""	Undefined
2	4	4	8863.00	59580.00	400.00	0	1528.96	784.00	1801.77	0.29	1.18	614.00	1170.84	614.00	1783.27	0.28	1.52	19.00	9.00	0.00	170.00	914.96	7302321.00	0.20	652.32	632.50	4776	23342	100	SYCP1	""	Undefined
2	5	4	9418.00	59579.00	400.00	0	3666.83	3506.00	1564.47	0.02	0.43	609.00	1328.97	609.00	2175.52	0.34	1.64	89.00	6.00	0.00	2897.00	3057.83	17538446.00	1.07	2794.99	3087.00	4783	23351	100	TSSK6	""	Undefined
2	6	4	9973.00	59577.00	400.00	0	3456.04	3392.50	1418.85	0.01	0.41	668.00	1671.37	668.00	2134.15	0.40	1.28	81.00	4.00	0.00	2724.50	2788.04	16519894.00	0.84	2594.45	2914.00	4780	23342	100	XAGE3av2	""	Undefined
2	7	4	10528.00	59576.00	400.00	0	3669.38	3437.00	1698.96	0.03	0.46	659.00	1807.04	659.00	2125.10	0.44	1.18	78.00	13.00	0.00	2778.00	3010.38	17550656.00	0.88	2573.51	2784.00	4783	23344	100	CDK4	""	Undefined
2	8	4	11083.00	59574.00	400.00	0	585.99	511.00	493.23	0.06	0.84	694.00	1586.27	694.00	1979.93	0.36	1.25	0.00	0.00	0.00	-183.00	-108.01	2798085.00	-0.51	666.06	523.00	4775	24290	100	Buffer	""	Undefined
2	1	5	7200.00	60134.00	400.00	0	1662.50	1644.00	698.27	0.00	0.42	645.00	1015.36	645.00	1290.49	0.20	1.27	28.00	0.00	0.00	999.00	1017.50	7935124.00	0.50	1876.74	1875.50	4773	24316	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	5	7755.00	60133.00	400.00	0	1393.68	975.00	847.23	0.16	0.61	672.00	1748.52	672.00	2863.74	0.42	1.64	0.00	0.00	0.00	303.00	721.68	6652023.00	-0.12	1691.75	1899.00	4773	23361	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	5	8310.00	60132.00	400.00	0	492.37	482.00	546.62	0.01	1.11	687.00	1437.73	687.00	2406.08	0.32	1.67	0.00	0.00	0.00	-205.00	-194.63	2350584.00	-0.39	499.79	500.00	4774	23351	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	5	8864.00	60130.00	400.00	0	2713.47	2846.00	2427.81	0.02	0.89	635.00	1138.00	635.00	1745.04	0.25	1.53	58.00	13.00	0.06	2211.00	2078.47	12951372.00	0.90	2353.42	2403.00	4773	23374	100	CEP290	""	Undefined
2	5	5	9419.00	60129.00	400.00	0	3101.97	3262.00	2443.38	0.02	0.79	628.00	1550.46	628.00	2089.60	0.39	1.35	68.00	6.00	0.04	2634.00	2473.97	14787073.00	0.74	2752.75	2181.00	4767	23358	100	CT47.11	""	Undefined
2	6	5	9974.00	60127.00	400.00	0	4628.05	4571.00	2597.24	0.01	0.56	679.00	1828.60	679.00	2140.85	0.43	1.17	90.00	37.00	0.00	3892.00	3949.05	22098920.00	1.31	3198.59	3972.00	4775	23359	100	DDX53	""	Undefined
2	7	5	10529.00	60126.00	400.00	0	3752.61	3794.00	1857.44	0.00	0.49	674.00	1953.70	674.00	2213.73	0.46	1.13	88.00	6.00	0.02	3120.00	3078.61	17888700.00	0.81	2718.80	3371.00	4767	23358	100	MAGEA2	""	Undefined
2	8	5	11084.00	60124.00	400.00	0	2429.59	2282.00	1251.78	0.03	0.52	702.00	1449.35	702.00	1579.96	0.31	1.09	50.00	4.00	0.00	1580.00	1727.59	11601300.00	0.62	1702.22	1925.00	4775	24303	100	DPPA2	""	Undefined
2	1	6	7201.00	60684.00	400.00	0	2513.43	2354.00	1610.33	0.03	0.64	619.00	1209.77	619.00	1855.76	0.29	1.53	42.00	1.00	0.02	1735.00	1894.43	11991574.00	0.70	1999.34	2113.00	4771	24289	100	MAGEA4v4	""	Undefined
2	2	6	7756.00	60683.00	400.00	0	8138.16	7894.00	3088.39	0.01	0.38	626.00	2203.34	626.00	3548.69	0.55	1.61	96.00	53.00	0.02	7268.00	7512.16	38908372.00	1.67	6413.09	7084.00	4781	23351	100	MAGEB6	""	Undefined
2	3	6	8311.00	60682.00	400.00	0	4189.16	3845.00	2646.27	0.04	0.63	660.00	1946.93	660.00	3021.13	0.47	1.55	56.00	4.00	0.04	3185.00	3529.16	20045148.00	0.74	3193.12	3449.00	4785	23342	100	NXF2	""	Undefined
2	4	6	8866.00	60680.00	400.00	0	1826.57	822.50	2187.29	0.35	1.20	653.00	1365.09	653.00	1931.40	0.32	1.41	22.00	12.00	0.00	169.50	1173.57	8723704.00	0.24	723.50	699.00	4776	23362	100	SYCP1	""	Undefined
2	5	6	9421.00	60679.00	400.00	0	3883.02	3739.00	2113.43	0.02	0.54	666.00	1491.17	666.00	1784.41	0.35	1.20	91.00	31.00	0.02	3073.00	3217.02	18564740.00	1.34	2831.75	3226.00	4781	23340	100	TSSK6	""	Undefined
2	6	6	9976.00	60677.00	400.00	0	3366.74	3350.00	1608.22	0.00	0.48	690.00	1866.43	690.00	2041.91	0.43	1.09	81.00	5.00	0.00	2660.00	2676.74	16093012.00	0.73	2416.95	2867.00	4780	23344	100	XAGE3av2	""	Undefined
2	7	6	10531.00	60676.00	400.00	0	4192.26	4210.00	2210.74	0.00	0.53	676.00	2042.26	676.00	2503.77	0.48	1.23	85.00	10.00	0.02	3534.00	3516.26	20043180.00	0.86	3235.92	3749.00	4781	23351	100	BAGE3	""	Undefined
2	8	6	11086.00	60674.00	400.00	0	710.92	513.00	1395.17	0.14	1.96	692.00	1805.86	692.00	2363.01	0.42	1.31	1.00	0.00	0.02	-179.00	18.92	3394649.00	-0.46	967.61	505.00	4775	24281	100	Buffer	""	Undefined
2	1	7	7202.00	61234.00	400.00	0	3148.35	2998.00	1035.55	0.02	0.33	586.00	1195.24	586.00	1631.85	0.31	1.37	94.00	12.00	0.00	2412.00	2562.35	15027083.00	1.20	2339.36	2654.00	4773	24271	100	p53 S392A	""	Undefined
2	2	7	7757.00	61233.00	400.00	0	3818.18	3529.00	2101.76	0.03	0.55	597.00	2163.69	597.00	3251.03	0.56	1.50	38.00	2.00	0.00	2932.00	3221.18	18258552.00	0.51	2779.65	3188.50	4782	23348	100	CDK4	""	Undefined
2	3	7	8312.00	61232.00	400.00	0	3439.25	3293.00	1307.59	0.02	0.38	661.00	1997.13	661.00	2594.33	0.48	1.30	51.00	3.00	0.00	2632.00	2778.25	16449944.00	0.56	2667.56	2869.00	4783	23351	100	p53 S392A	""	Undefined
2	4	7	8867.00	61230.00	400.00	0	5276.10	5220.50	2187.05	0.00	0.41	673.00	1695.49	673.00	2121.24	0.40	1.25	92.00	61.00	0.00	4547.50	4603.10	25209174.00	1.69	3890.91	4562.00	4778	23340	100	BAGE3	""	Undefined
2	5	7	9422.00	61229.00	400.00	0	3287.71	3157.50	1312.92	0.02	0.40	680.00	1719.23	680.00	2047.40	0.40	1.19	72.00	7.00	0.00	2477.50	2607.71	15721823.00	0.77	2436.31	2588.00	4782	23346	100	p53 S392A	""	Undefined
2	6	7	9977.00	61227.00	400.00	0	3913.24	3969.00	2268.02	0.01	0.58	689.00	1747.10	689.00	1887.00	0.40	1.08	88.00	32.00	0.04	3280.00	3224.24	18717024.00	1.15	2820.36	3437.00	4783	23347	100	BAGE3	""	Undefined
2	7	7	10532.00	61226.00	400.00	-75	639.69	603.00	585.23	0.03	0.91	617.00	1524.96	617.00	2083.46	0.39	1.37	0.00	0.00	0.00	-14.00	22.69	3059642.00	-0.42	623.41	602.00	4783	23350	100	empty	""	Undefined
2	8	7	11087.00	61224.00	400.00	-75	646.52	603.00	1004.89	0.03	1.55	580.00	965.66	580.00	1808.14	0.22	1.87	0.00	0.00	0.02	23.00	66.52	3087110.00	-0.18	1219.03	590.00	4775	24275	100	empty	""	Undefined
2	1	8	7204.00	61784.00	400.00	0	2607.40	2293.00	2939.50	0.06	1.13	584.00	1113.20	584.00	1819.43	0.28	1.63	42.00	2.00	0.08	1709.00	2023.40	12447704.00	0.82	2048.28	2031.00	4774	25784	100	SOX2	""	Undefined
2	2	8	7759.00	61783.00	400.00	0	2974.12	2885.00	1182.64	0.01	0.40	630.00	1333.23	630.00	1606.49	0.33	1.20	90.00	7.00	0.00	2255.00	2344.12	14207352.00	1.02	2262.79	2499.00	4777	24830	100	MAP9	""	Undefined
2	3	8	8314.00	61781.00	400.00	0	2810.18	2588.00	2205.24	0.04	0.78	708.00	1422.62	708.00	1640.47	0.30	1.15	64.00	4.00	0.00	1880.00	2102.18	13427040.00	0.85	2004.79	2266.00	4778	24836	100	SOX2	""	Undefined
2	4	8	8869.00	61780.00	400.00	0	3347.32	3244.00	1559.96	0.01	0.47	721.00	1938.59	721.00	2136.41	0.43	1.10	69.00	3.00	0.02	2523.00	2626.32	15990151.00	0.66	2516.27	2791.50	4777	24849	100	MAP9	""	Undefined
2	5	8	9424.00	61779.00	400.00	0	2791.18	2573.00	2262.95	0.04	0.81	698.00	1870.62	698.00	2129.05	0.43	1.14	37.00	2.00	0.04	1875.00	2093.18	13333466.00	0.43	2159.58	2138.00	4777	24838	100	SOX2	""	Undefined
2	6	8	9979.00	61777.00	400.00	0	2902.03	2888.00	1207.71	0.00	0.42	711.00	1875.88	711.00	2094.56	0.42	1.12	53.00	1.00	0.00	2177.00	2191.03	13865891.00	0.49	2462.31	2543.50	4778	24826	100	MAP9	""	Undefined
2	7	8	10534.00	61776.00	400.00	-75	642.59	593.00	592.82	0.03	0.92	609.00	1296.88	609.00	1701.75	0.33	1.31	0.00	0.00	0.00	-16.00	33.59	3070295.00	-0.38	612.92	601.00	4778	24844	100	empty	""	Undefined
2	8	8	11089.00	61774.00	400.00	-75	668.80	568.00	2160.74	0.07	3.23	585.00	803.43	585.00	1324.56	0.14	1.65	0.00	0.00	0.08	-17.00	83.80	3194846.00	-0.10	549.09	534.00	4777	25781	100	empty	""	Undefined
3	1	1	11694.00	57923.00	400.00	0	851.59	797.00	698.44	0.03	0.82	613.00	1040.55	613.00	1931.18	0.23	1.86	0.00	0.00	0.00	184.00	238.59	4071468.00	-0.10	1049.36	979.00	4781	26710	100	Cy5 BSA 5ng/ul	""	Undefined
3	2	1	12249.00	57921.00	400.00	0	1014.78	1047.00	533.01	0.01	0.53	591.00	1157.91	591.00	1932.64	0.29	1.67	0.00	0.00	0.00	456.00	423.78	4855742.00	-0.07	1145.91	1239.00	4785	25781	100	Cy5 BSA 10ng/ul	""	Undefined
3	3	1	12804.00	57920.00	400.00	0	667.36	644.00	403.22	0.02	0.60	604.00	940.90	604.00	1265.75	0.19	1.35	0.00	0.00	0.00	40.00	63.36	3182633.00	-0.22	741.17	815.00	4769	25799	100	Cy5 BSA 15ng/ul	""	Undefined
3	4	1	13359.00	57918.00	400.00	0	3483.37	3254.00	1765.79	0.03	0.51	530.00	1046.81	530.00	1338.33	0.30	1.28	99.00	52.00	0.02	2724.00	2953.37	16657470.00	1.82	3241.85	3139.50	4782	25785	100	CCDC33	""	Undefined
3	5	1	13914.00	57917.00	400.00	0	3429.52	3272.50	1233.41	0.02	0.36	522.00	1161.68	522.00	1324.80	0.35	1.14	99.00	55.00	0.00	2750.50	2907.52	16399961.00	1.71	3572.62	3288.50	4782	25776	100	CSAG2	""	Undefined
3	6	1	14469.00	57915.00	400.00	0	3215.11	3108.00	1004.75	0.01	0.31	525.00	1135.84	525.00	1380.18	0.34	1.22	99.00	40.00	0.00	2583.00	2690.11	15358604.00	1.51	3128.17	2967.00	4777	25780	100	CXorf48.1	""	Undefined
3	7	1	15024.00	57914.00	400.00	0	3232.73	3007.00	2313.22	0.03	0.72	510.00	1327.98	510.00	2068.51	0.42	1.56	75.00	2.00	0.06	2497.00	2722.73	15445990.00	0.92	2993.06	2849.00	4778	25789	100	MAGEA11	""	Undefined
3	8	1	15579.00	57912.00	400.00	0	1996.57	1871.00	1006.71	0.03	0.50	497.00	972.49	497.00	1641.93	0.29	1.69	30.00	0.00	0.00	1374.00	1499.57	9551585.00	0.62	1531.95	1521.00	4784	26714	100	SPATS1 (isoform a)	""	Undefined
3	1	2	11695.00	58473.00	400.00	0	2454.42	2182.00	1111.31	0.05	0.45	678.00	1473.12	678.00	2475.00	0.34	1.68	16.00	1.00	0.00	1504.00	1776.42	11729677.00	0.40	2425.76	1959.00	4779	24280	100	MAGEA4v3	""	Undefined
3	2	2	12250.00	58471.00	400.00	0	5952.82	5750.50	1763.09	0.02	0.30	642.00	1602.86	642.00	2402.22	0.40	1.50	99.00	60.00	0.02	5108.50	5310.82	28430524.00	1.81	6569.32	6320.00	4776	23339	100	MAGEB5	""	Undefined
3	3	2	12805.00	58470.00	400.00	0	2220.19	2074.50	1240.36	0.03	0.56	674.00	1255.40	674.00	1866.66	0.27	1.49	21.00	0.00	0.00	1400.50	1546.19	10599210.00	0.52	2628.98	1955.00	4774	23375	100	NLRP4	""	Undefined
3	4	2	13360.00	58468.00	400.00	0	2694.95	2552.00	860.69	0.02	0.32	596.00	1129.45	596.00	1384.51	0.28	1.23	91.00	12.00	0.00	1956.00	2098.95	12873780.00	1.13	2428.54	2325.00	4777	23355	100	SYCE1	""	Undefined
3	5	2	13915.00	58467.00	400.00	0	3501.67	3370.00	1065.20	0.02	0.30	563.00	1235.67	563.00	1808.86	0.34	1.46	95.00	19.00	0.00	2807.00	2938.67	16727478.00	1.25	3976.66	3143.50	4777	23345	100	TSGA10	""	Undefined
3	6	2	14470.00	58465.00	400.00	0	2999.02	2856.00	1273.51	0.02	0.42	574.00	1265.96	574.00	1785.23	0.34	1.41	83.00	5.00	0.00	2282.00	2425.02	14326308.00	0.97	2962.26	2809.00	4777	23358	100	XAGE3av1	""	Undefined
3	7	2	15025.00	58464.00	400.00	0	6123.65	5398.50	2548.80	0.05	0.42	595.00	1615.03	595.00	2367.92	0.43	1.47	97.00	50.00	0.00	4803.50	5528.65	29234252.00	1.90	5364.40	4349.00	4774	23362	100	CDK2	""	Undefined
3	8	2	15580.00	58462.00	400.00	0	487.43	441.00	1295.40	0.04	2.66	587.00	1299.66	587.00	2184.02	0.35	1.68	0.00	0.00	0.02	-146.00	-99.57	2327478.00	-0.37	490.66	460.00	4775	24283	100	Buffer	""	Undefined
3	1	3	11697.00	59023.00	400.00	0	1380.56	1302.00	345.32	0.03	0.25	726.00	1220.45	726.00	1625.31	0.23	1.33	0.00	0.00	0.00	576.00	654.56	6599068.00	0.10	1746.37	1723.50	4780	24277	100	Cy5 BSA 5ng/ul	""	Undefined
3	2	3	12252.00	59021.00	400.00	0	1661.33	1694.00	907.83	0.01	0.55	628.00	1445.87	628.00	2326.92	0.36	1.61	7.00	0.00	0.00	1066.00	1033.33	7946145.00	0.09	1977.28	2251.50	4783	23346	100	Cy5 BSA 10ng/ul	""	Undefined
3	3	3	12807.00	59020.00	400.00	0	960.34	695.00	479.93	0.14	0.50	656.00	1068.48	656.00	1106.46	0.21	1.04	6.00	0.00	0.00	39.00	304.34	4584641.00	-0.10	1106.21	1238.50	4774	23342	100	Cy5 BSA 15ng/ul	""	Undefined
3	4	3	13362.00	59018.00	400.00	0	3715.29	3559.00	1079.44	0.02	0.29	592.00	1206.63	592.00	1553.27	0.31	1.29	99.00	44.00	0.00	2967.00	3123.29	17773920.00	1.62	3396.20	3181.00	4784	23345	100	CCDC33	""	Undefined
3	5	3	13917.00	59017.00	400.00	0	3776.21	3664.00	1006.42	0.01	0.27	553.00	1331.95	553.00	1849.96	0.38	1.39	99.00	20.00	0.00	3111.00	3223.21	18054028.00	1.32	3543.11	3468.00	4781	23345	100	CSAG2	""	Undefined
3	6	3	14472.00	59015.00	400.00	0	3614.37	3516.00	720.31	0.01	0.20	583.00	1328.54	583.00	1570.67	0.36	1.18	99.00	39.00	0.00	2933.00	3031.37	17265846.00	1.46	3536.13	3411.00	4777	23356	100	CXorf48.1	""	Undefined
3	7	3	15027.00	59014.00	400.00	0	3428.42	3307.00	823.69	0.02	0.24	629.00	1501.52	629.00	1866.99	0.38	1.24	96.00	6.00	0.00	2678.00	2799.42	16384435.00	1.03	3234.80	3093.50	4779	23347	100	MAGEA11	""	Undefined
3	8	3	15582.00	59012.00	400.00	0	2051.30	1920.00	1188.96	0.03	0.58	667.00	1088.67	667.00	1371.72	0.21	1.26	40.00	0.00	0.00	1253.00	1384.30	9809299.00	0.70	2050.77	1872.00	4782	24271	100	SPATS1 (isoform a)	""	Undefined
3	1	4	11698.00	59573.00	400.00	0	2794.02	2478.00	1210.32	0.05	0.43	708.00	1577.19	708.00	2277.32	0.35	1.44	30.00	3.00	0.00	1770.00	2086.02	13363805.00	0.53	2548.33	2087.00	4783	24270	100	MAGEA4v3	""	Undefined
3	2	4	12253.00	59571.00	400.00	0	6553.86	6331.00	1735.52	0.02	0.26	643.00	1807.53	643.00	2826.42	0.45	1.56	99.00	50.00	0.00	5688.00	5910.86	31333898.00	1.68	7233.59	7011.00	4781	23350	100	MAGEB5	""	Undefined
3	3	4	12808.00	59570.00	400.00	0	2395.41	2239.00	1162.69	0.03	0.49	645.00	1333.04	645.00	2097.95	0.32	1.57	23.00	0.00	0.02	1594.00	1750.41	11433308.00	0.51	2161.97	2057.00	4773	23357	100	NLRP4	""	Undefined
3	4	4	13363.00	59568.00	400.00	0	2751.37	2582.00	968.46	0.03	0.35	584.00	1182.47	584.00	1198.87	0.31	1.01	99.00	29.00	0.00	1998.00	2167.37	13154314.00	1.31	2539.69	2475.00	4781	23342	100	SYCE1	""	Undefined
3	5	4	13918.00	59567.00	400.00	0	3547.53	3377.00	1502.62	0.02	0.42	548.00	1242.79	548.00	1517.64	0.36	1.22	99.00	41.00	0.02	2829.00	2999.53	16957204.00	1.52	3283.82	3168.00	4780	23340	100	TSGA10	""	Undefined
3	6	4	14473.00	59565.00	400.00	0	2939.54	2832.00	865.05	0.02	0.29	586.00	1269.23	586.00	1413.83	0.34	1.11	99.00	21.00	0.00	2246.00	2353.54	14048065.00	1.18	2938.80	2666.00	4779	23341	100	XAGE3av1	""	Undefined
3	7	4	15028.00	59564.00	400.00	0	6719.52	5790.00	3531.65	0.06	0.53	625.00	1605.36	625.00	2186.92	0.41	1.36	98.00	58.00	0.02	5165.00	6094.52	32132708.00	2.34	5344.31	4165.00	4782	23349	100	CDK2	""	Undefined
3	8	4	15583.00	59562.00	400.00	0	501.69	499.00	87.14	0.00	0.17	660.00	1348.13	660.00	2132.06	0.31	1.58	0.00	0.00	0.00	-161.00	-158.31	2397571.00	-0.40	511.42	508.00	4779	24270	100	Buffer	""	Undefined
3	1	5	11699.00	60123.00	400.00	0	1467.69	1420.50	455.45	0.01	0.31	703.00	1199.15	703.00	1290.03	0.23	1.08	10.00	0.00	0.00	717.50	764.69	7006769.00	0.21	1891.00	1841.00	4774	24279	100	Cy5 BSA 5ng/ul	""	Undefined
3	2	5	12254.00	60121.00	400.00	0	1730.00	1821.00	938.96	0.02	0.54	607.00	1517.50	607.00	2613.73	0.40	1.72	4.00	0.00	0.00	1214.00	1123.00	8257287.00	0.08	1988.29	2275.00	4773	23362	100	Cy5 BSA 10ng/ul	""	Undefined
3	3	5	12809.00	60120.00	400.00	0	990.59	675.00	550.11	0.17	0.56	623.00	1126.21	623.00	1608.54	0.26	1.43	0.00	0.00	0.00	52.00	367.59	4728103.00	-0.08	1132.93	1238.00	4773	23384	100	Cy5 BSA 15ng/ul	""	Undefined
3	4	5	13364.00	60118.00	400.00	0	3944.89	3777.00	1288.46	0.02	0.33	588.00	1262.18	588.00	1425.51	0.33	1.13	99.00	69.00	0.00	3189.00	3356.89	18832920.00	1.88	3737.20	3520.00	4774	23357	100	CCDC33	""	Undefined
3	5	5	13919.00	60117.00	400.00	0	4126.34	3963.00	1930.80	0.02	0.47	555.00	1400.78	555.00	1723.36	0.40	1.23	100.00	48.00	0.04	3408.00	3571.34	19694992.00	1.58	3823.51	3723.00	4773	23347	100	CSAG2	""	Undefined
3	6	5	14474.00	60115.00	400.00	0	3796.78	3701.00	754.37	0.01	0.20	585.00	1360.20	585.00	1619.05	0.37	1.19	99.00	44.00	0.00	3116.00	3211.78	18118244.00	1.50	3711.88	3594.50	4772	23368	100	CXorf48.1	""	Undefined
3	7	5	15029.00	60114.00	400.00	0	3543.95	3416.00	856.24	0.02	0.24	618.00	1478.73	618.00	1677.01	0.38	1.13	99.00	25.00	0.00	2798.00	2925.95	16908172.00	1.23	3341.04	3304.50	4771	23366	100	MAGEA11	""	Undefined
3	8	5	15584.00	60112.00	400.00	0	2000.55	1858.00	1627.44	0.03	0.81	635.00	1048.18	635.00	1094.82	0.22	1.04	62.00	1.00	0.04	1223.00	1365.55	9550623.00	0.87	1941.25	1881.50	4774	24282	100	SPATS1 (isoform a)	""	Undefined
3	1	6	11701.00	60673.00	400.00	0	2731.70	2422.00	2176.56	0.05	0.80	643.00	1726.78	643.00	2423.72	0.43	1.40	23.00	1.00	0.04	1779.00	2088.70	13068457.00	0.41	3145.37	2472.00	4784	24267	100	MAGEA4v3	""	Undefined
3	2	6	12256.00	60671.00	400.00	0	7100.96	6852.50	1704.00	0.02	0.24	589.00	1980.87	589.00	3373.17	0.53	1.70	99.00	35.00	0.00	6263.50	6511.96	33956672.00	1.52	7738.02	7386.00	4782	23347	100	MAGEB5	""	Undefined
3	3	6	12811.00	60670.00	400.00	0	2483.90	2336.00	1247.46	0.03	0.50	580.00	1384.48	580.00	2519.50	0.38	1.82	10.00	0.00	0.02	1756.00	1903.90	11850668.00	0.44	2645.33	2335.00	4771	23358	100	NLRP4	""	Undefined
3	4	6	13366.00	60668.00	400.00	0	2803.81	2643.00	1299.01	0.03	0.46	565.00	1255.80	565.00	1485.58	0.35	1.18	95.00	9.00	0.02	2078.00	2238.81	13405013.00	1.04	2708.76	2597.00	4781	23346	100	SYCE1	""	Undefined
3	5	6	13921.00	60667.00	400.00	0	3633.18	3499.00	1180.23	0.02	0.32	573.00	1268.43	573.00	1527.24	0.35	1.20	99.00	43.00	0.00	2926.00	3060.18	17384754.00	1.55	3422.41	3203.00	4785	23337	100	TSGA10	""	Undefined
3	6	6	14476.00	60665.00	400.00	0	2916.21	2785.50	831.31	0.02	0.29	583.00	1345.52	583.00	1517.30	0.36	1.13	98.00	10.00	0.00	2202.50	2333.21	13939477.00	1.04	2836.72	2677.00	4780	23356	100	XAGE3av1	""	Undefined
3	7	6	15031.00	60664.00	400.00	0	5164.68	4848.00	1762.36	0.03	0.34	597.00	1481.03	597.00	1624.68	0.39	1.10	100.00	79.00	0.02	4251.00	4567.68	24692288.00	2.27	4727.91	4328.00	4781	23343	100	BAGE2	""	Undefined
3	8	6	15586.00	60662.00	400.00	0	495.83	491.00	186.18	0.00	0.38	603.00	1175.79	603.00	1495.21	0.29	1.27	0.00	0.00	0.00	-112.00	-107.17	2370062.00	-0.45	760.71	500.00	4780	24272	100	Buffer	""	Undefined
3	1	7	11702.00	61223.00	400.00	0	579.32	551.00	283.78	0.02	0.49	571.00	1195.99	571.00	1782.48	0.32	1.49	0.00	0.00	0.00	-20.00	8.32	2770909.00	-0.35	581.87	537.00	4783	24278	100	p53 K382R	""	Undefined
3	2	7	12257.00	61221.00	400.00	0	3448.70	3267.50	1598.66	0.02	0.46	560.00	1628.74	560.00	2816.09	0.46	1.73	44.00	1.00	0.02	2707.50	2888.70	16491701.00	0.65	3320.39	3254.00	4782	23345	100	CDK2	""	Undefined
3	3	7	12812.00	61220.00	400.00	0	591.49	517.00	855.14	0.06	1.45	548.00	1140.76	548.00	1800.43	0.32	1.58	0.00	0.00	0.00	-31.00	43.49	2823173.00	-0.31	595.83	518.50	4773	23341	100	p53 K382R	""	Undefined
3	4	7	13367.00	61218.00	400.00	0	4366.87	4204.00	1343.01	0.02	0.31	560.00	1174.64	560.00	1396.43	0.32	1.19	100.00	93.00	0.00	3644.00	3806.87	20891050.00	2.29	4194.47	4112.50	4784	23348	100	BAGE2	""	Undefined
3	5	7	13922.00	61217.00	400.00	0	547.38	528.00	92.73	0.02	0.17	577.00	1134.15	577.00	1431.99	0.29	1.26	0.00	0.00	0.00	-49.00	-29.62	2618656.00	-0.41	564.37	562.50	4784	23347	100	p53 K382R	""	Undefined
3	6	7	14477.00	61215.00	400.00	0	4253.35	4116.00	988.58	0.01	0.23	568.00	1165.20	568.00	1320.99	0.31	1.13	100.00	95.00	0.00	3548.00	3685.35	20318182.00	2.34	4016.19	3848.00	4777	23344	100	BAGE2	""	Undefined
3	7	7	15032.00	61214.00	400.00	-75	539.64	523.00	98.23	0.01	0.18	537.00	1128.61	537.00	1512.68	0.32	1.34	0.00	0.00	0.00	-14.00	2.64	2578917.00	-0.39	536.93	519.00	4779	23351	100	empty	""	Undefined
3	8	7	15587.00	61212.00	400.00	-75	556.88	540.00	109.88	0.01	0.20	513.00	645.85	513.00	724.85	0.10	1.12	0.00	0.00	0.00	27.00	43.88	2663015.00	-0.12	593.29	528.00	4782	24277	100	empty	""	Undefined
3	1	8	11704.00	61773.00	400.00	0	2187.51	2066.00	802.26	0.02	0.37	592.00	1007.48	592.00	1096.96	0.23	1.09	83.00	8.00	0.00	1474.00	1595.51	10451942.00	1.08	2106.24	1957.00	4778	25764	100	XAGE1B	""	Undefined
3	2	8	12259.00	61771.00	400.00	0	2155.61	1971.00	2093.98	0.04	0.97	607.00	1124.33	607.00	1017.21	0.27	0.90	84.00	7.00	0.06	1364.00	1548.61	10297343.00	1.01	1983.23	1888.00	4777	24836	100	ITGB1	""	Undefined
3	3	8	12814.00	61770.00	400.00	0	2156.98	1985.00	2005.23	0.04	0.93	604.00	2682.69	604.00	10318.98	0.65	3.85	0.00	0.00	0.06	1381.00	1552.98	10295265.00	-0.05	2018.52	1979.00	4773	24856	100	XAGE1B	""	Undefined
