ATF	1.0
29	33
"Checksum_ImageFile=e92aa0e1aa6b073d6c523bfaaf6d188e"
"Checksum_ResultFile=320132293d26f8ed9029099807e2677a"
"Type=GenePix Results 3"
"DateTime=2019/06/13 18:54:52"
"Settings="
"GalFile=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\140619_ModifiedCT100.txt"
"PixelSize=5"
"Wavelengths=635"
"ImageFiles=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\130619_PDAC v CP\NIH187_190613_PDAC V CP.tif 0"
"GrinddingParameters=Find mode = Grid + Spots | Fixed Diameter = Dth | Max position offset (% pitch) = 30"
"QuantificationParameter=S/B border width (pixels) = 2.0 | Background diameter (pitch) = 2.0"
"JpegImage=C:\Users\user\Desktop\Users\Tobz\PDAC v CP\130619_PDAC v CP\NIH187_190613_PDAC V CP.jpg"
"FeatureType=Circular"
"Barcode=BARCODE_READ_ERROR"
"BackgroundSubtraction=LocalFeature"
"Normalization=None"
"ImageOrigin=2120, 24990"
"ImageSize=20640.0, 10980.0"
"JpegOrigin=2785, 25780"
"JpegBrightness=23"
"JpegContrast=42"
"JpegBalance=50"
"Creator=Mapix 8.2.7"
"Scanner=is710IVDal 70LH6_IVD 717015"
"Temperature=25.3"
"Comment="
"Velocity=35 l/s"
"LaserPower=5.0"
"PMTGain=15"
"Block"	"Column"	"Row"	"X"	"Y"	"Dia."	"Flags"	"F635 Mean"	"F635 Median"	"F635 SD"	"F635 |log Mean/Median|"	"F635 CV"	"B635"	"B635 Mean"	"B635 Median"	"B635 SD"	"B635 |log Mean/Median|"	"B635 CV"	"% > B635+1SD"	"% > B635+2SD"	"F635 % Sat."	"F635 Median - B635"	"F635 Mean - B635"	"F635 Total Intensity"	"SNR 635"	"ExcludedMean 635"	"ExcludedMedian 635"	"F Pixels"	"B Pixels"	"Circularity"	"ID"	"AutoFlag"	"Normalisation"
2	5	4	9847.00	27741.00	400.00	0	826.65	856.00	562.72	0.02	0.68	161.00	464.24	161.00	936.66	0.46	2.02	16.00	0.00	0.00	695.00	665.65	3953888.00	0.39	556.06	692.50	4783	23346	100	TSSK6	""	Undefined
2	6	4	10402.00	27738.00	400.00	0	811.82	811.00	341.31	0.00	0.42	141.00	338.85	141.00	615.85	0.38	1.82	64.00	2.00	0.00	670.00	670.82	3880491.00	0.77	592.72	686.50	4780	23340	100	XAGE3av2	""	Undefined
2	7	4	10957.00	27735.00	400.00	0	1269.07	1229.50	2130.68	0.01	1.68	137.00	440.86	137.00	889.52	0.51	2.02	68.00	8.00	0.06	1092.50	1132.07	6063636.00	0.93	1351.62	486.00	4778	23351	100	CDK4	""	Undefined
2	8	4	11512.00	27732.00	400.00	0	128.21	126.00	21.59	0.01	0.17	131.00	265.18	131.00	444.14	0.31	1.67	0.00	0.00	0.00	-5.00	-2.79	613085.00	-0.31	129.62	127.00	4782	24275	100	Buffer	""	Undefined
2	1	5	7630.00	28303.00	400.00	0	4255.40	4292.00	1686.96	0.00	0.40	186.00	894.10	186.00	1912.87	0.68	2.14	95.00	63.00	0.02	4106.00	4069.40	20340804.00	1.76	2759.86	3375.00	4780	24281	100	Cy5 BSA 5ng/ul	""	Undefined
2	2	5	8185.00	28300.00	400.00	0	5961.10	6268.00	1819.84	0.02	0.31	192.00	1052.04	192.00	2385.16	0.74	2.27	92.00	85.00	0.00	6076.00	5769.10	28487936.00	2.06	3445.03	3880.00	4779	23350	100	Cy5 BSA 10ng/ul	""	Undefined
2	3	5	8740.00	28297.00	400.00	0	1907.00	1969.00	699.60	0.01	0.37	180.00	440.08	180.00	831.66	0.39	1.89	89.00	60.00	0.00	1789.00	1727.00	9121177.00	1.76	1161.52	1363.00	4783	23335	100	Cy5 BSA 15ng/ul	""	Undefined
2	4	5	9295.00	28294.00	400.00	0	1619.26	1654.50	1189.63	0.01	0.73	174.00	416.61	174.00	860.44	0.38	2.07	88.00	31.00	0.02	1480.50	1445.26	7727126.00	1.40	1080.84	1289.00	4772	23358	100	CEP290	""	Undefined
2	5	5	9850.00	28291.00	400.00	0	2511.43	2578.00	936.43	0.01	0.37	164.00	471.32	164.00	948.78	0.46	2.01	90.00	81.00	0.00	2414.00	2347.43	12007154.00	2.15	1707.13	2206.00	4781	23348	100	CT47.11	""	Undefined
2	6	5	10405.00	28288.00	400.00	0	1151.86	1166.00	489.77	0.01	0.43	149.00	397.97	149.00	721.40	0.43	1.81	85.00	7.00	0.00	1017.00	1002.86	5505881.00	1.05	831.57	984.00	4780	23354	100	DDX53	""	Undefined
2	7	5	10960.00	28285.00	400.00	0	3116.56	3179.00	928.98	0.01	0.30	146.00	435.11	146.00	819.65	0.47	1.88	95.00	94.00	0.00	3033.00	2970.56	14887819.00	3.27	2150.87	2744.00	4777	23353	100	MAGEA2	""	Undefined
2	8	5	11515.00	28282.00	400.00	0	441.23	469.00	148.89	0.03	0.34	140.00	345.06	140.00	690.03	0.39	2.00	0.00	0.00	0.00	329.00	301.23	2109966.00	0.14	331.39	378.50	4782	24269	100	DPPA2	""	Undefined
2	1	6	7633.00	28853.00	400.00	0	2861.33	2862.00	1438.31	0.00	0.50	182.00	1065.07	182.00	1965.90	0.77	1.85	81.00	9.00	0.00	2680.00	2679.33	13674293.00	0.91	2347.78	2448.00	4779	24287	100	MAGEA4v4	""	Undefined
2	2	6	8188.00	28850.00	400.00	0	8165.93	7494.00	6340.62	0.04	0.78	198.00	1046.03	198.00	2136.78	0.72	2.04	91.00	89.00	0.46	7296.00	7967.93	39008580.00	3.33	5120.09	6068.00	4777	23353	100	MAGEB6	""	Undefined
2	3	6	8743.00	28847.00	400.00	0	974.65	976.00	484.78	0.00	0.50	178.00	487.44	178.00	1149.16	0.44	2.36	10.00	0.00	0.00	798.00	796.65	4662712.00	0.42	623.49	788.00	4784	23346	100	NXF2	""	Undefined
2	4	6	9298.00	28844.00	400.00	0	1027.29	415.00	1483.42	0.39	1.44	175.00	310.15	175.00	539.52	0.25	1.74	36.00	22.00	0.00	240.00	852.29	4900154.00	1.33	1018.30	207.00	4770	23356	100	SYCP1	""	Undefined
2	5	6	9853.00	28841.00	400.00	0	906.14	874.00	478.33	0.02	0.53	177.00	371.70	177.00	689.52	0.32	1.86	52.00	0.00	0.00	697.00	729.14	4332232.00	0.78	644.72	747.00	4781	23338	100	TSSK6	""	Undefined
2	6	6	10408.00	28838.00	400.00	0	883.53	879.00	426.92	0.00	0.48	173.00	330.01	173.00	547.66	0.28	1.66	76.00	8.00	0.00	706.00	710.53	4223255.00	1.01	630.86	741.00	4780	23356	100	XAGE3av2	""	Undefined
2	7	6	10963.00	28835.00	400.00	0	1464.42	1444.00	707.86	0.01	0.48	156.00	265.45	156.00	438.11	0.23	1.65	95.00	91.00	0.00	1288.00	1308.42	6995552.00	2.74	996.37	1177.00	4777	23356	100	BAGE3	""	Undefined
2	8	6	11518.00	28832.00	400.00	0	132.45	127.00	25.66	0.02	0.19	136.00	194.78	136.00	322.73	0.16	1.66	0.00	0.00	0.00	-9.00	-3.55	633625.00	-0.19	120.52	120.00	4784	24272	100	Buffer	""	Undefined
2	1	7	7636.00	29403.00	400.00	0	2656.06	2605.00	1118.82	0.01	0.42	150.00	585.76	150.00	1136.23	0.59	1.94	93.00	59.00	0.00	2455.00	2506.06	12701264.00	1.82	2033.20	2539.00	4782	24278	100	p53 S392A	""	Undefined
2	2	7	8191.00	29400.00	400.00	0	1738.07	1640.50	853.40	0.03	0.49	184.00	602.59	184.00	1060.65	0.52	1.76	77.00	18.00	0.00	1456.50	1554.07	8304477.00	1.07	1338.09	1509.00	4778	23345	100	CDK4	""	Undefined
2	3	7	8746.00	29397.00	400.00	0	2560.80	2474.00	881.80	0.01	0.34	164.00	398.55	164.00	779.61	0.39	1.96	97.00	88.00	0.00	2310.00	2396.80	12240603.00	2.77	2068.35	2566.00	4780	23342	100	p53 S392A	""	Undefined
2	4	7	9301.00	29394.00	400.00	0	1807.38	1712.00	1332.45	0.02	0.74	181.00	379.59	181.00	606.07	0.32	1.60	99.00	84.00	0.02	1531.00	1626.38	8630223.00	2.36	1322.02	1438.00	4775	23345	100	BAGE3	""	Undefined
2	5	7	9856.00	29391.00	400.00	0	2355.42	2205.00	1432.65	0.03	0.61	198.00	424.30	198.00	705.57	0.33	1.66	98.00	83.00	0.02	2007.00	2157.42	11263602.00	2.74	2000.32	2465.00	4782	23341	100	p53 S392A	""	Undefined
2	6	7	10411.00	29388.00	400.00	0	1689.14	1626.00	831.71	0.02	0.49	183.00	329.85	183.00	617.50	0.26	1.87	97.00	72.00	0.00	1443.00	1506.14	8075800.00	2.20	1360.01	1368.00	4781	23350	100	BAGE3	""	Undefined
2	7	7	10966.00	29385.00	400.00	-75	166.53	166.00	63.14	0.00	0.38	156.00	196.58	156.00	392.87	0.10	2.00	0.00	0.00	0.00	10.00	10.53	795700.00	-0.08	164.86	162.00	4778	23345	100	empty	""	Undefined
2	8	7	11521.00	29382.00	400.00	-75	155.83	147.00	138.53	0.03	0.89	135.00	144.69	135.00	93.64	0.03	0.65	3.00	0.00	0.00	12.00	20.83	744537.00	0.12	156.43	140.00	4778	24273	100	empty	""	Undefined
2	1	8	7640.00	29953.00	400.00	0	800.08	778.00	469.17	0.01	0.59	135.00	599.56	135.00	1420.38	0.65	2.37	0.00	0.00	0.00	643.00	665.08	3818774.00	0.14	563.19	664.00	4773	25763	100	SOX2	""	Undefined
2	2	8	8194.00	29950.00	400.00	0	761.42	709.00	357.47	0.03	0.47	164.00	771.12	164.00	2059.25	0.67	2.67	0.00	0.00	0.00	545.00	597.42	3633505.00	-0.00	734.18	712.00	4772	24857	100	MAP9	""	Undefined
2	3	8	8749.00	29947.00	400.00	0	734.99	682.00	1078.76	0.03	1.47	149.00	537.16	149.00	1147.12	0.56	2.14	0.00	0.00	0.02	533.00	585.99	3508820.00	0.17	637.77	596.00	4774	24847	100	SOX2	""	Undefined
2	4	8	9304.00	29944.00	400.00	0	862.41	798.50	612.39	0.03	0.71	193.00	499.47	193.00	1340.65	0.41	2.68	0.00	0.00	0.00	605.50	669.41	4118880.00	0.27	716.50	764.50	4776	24859	100	MAP9	""	Undefined
2	5	8	9859.00	29941.00	400.00	0	782.46	706.50	415.14	0.04	0.53	220.00	588.52	220.00	1429.15	0.43	2.43	1.00	0.00	0.00	486.50	562.46	3737046.00	0.14	730.65	632.50	4776	24849	100	SOX2	""	Undefined
2	6	8	10414.00	29938.00	400.00	0	859.98	796.00	251.39	0.03	0.29	183.00	367.88	183.00	724.96	0.30	1.97	35.00	0.00	0.00	613.00	676.98	4103848.00	0.68	744.94	753.00	4772	24836	100	MAP9	""	Undefined
2	7	8	10969.00	29935.00	400.00	-75	153.39	148.00	80.33	0.02	0.52	159.00	339.70	159.00	648.53	0.33	1.91	0.00	0.00	0.00	-11.00	-5.61	731984.00	-0.29	152.46	153.00	4772	24854	100	empty	""	Undefined
2	8	8	11524.00	29932.00	400.00	-75	167.83	139.00	84.83	0.08	0.51	137.00	205.84	137.00	276.76	0.18	1.34	0.00	0.00	0.00	2.00	30.83	801229.00	-0.14	151.13	130.00	4774	25771	100	empty	""	Undefined
3	1	1	12118.00	26079.00	400.00	0	2760.49	3494.00	1917.62	0.10	0.69	156.00	971.64	156.00	1763.95	0.79	1.82	66.00	41.00	0.00	3338.00	2604.49	13189631.00	1.01	1946.57	162.00	4778	26706	100	Cy5 BSA 5ng/ul	""	Undefined
3	2	1	12673.00	26076.00	400.00	0	5231.67	6734.00	3451.68	0.11	0.66	202.00	2100.11	202.00	2977.38	1.02	1.42	69.00	60.00	0.00	6532.00	5029.67	25023002.00	1.05	3429.13	197.00	4783	25778	100	Cy5 BSA 10ng/ul	""	Undefined
3	3	1	13228.00	26073.00	400.00	0	911.23	1041.00	533.74	0.06	0.59	180.00	1224.78	180.00	2272.55	0.83	1.86	0.00	0.00	0.00	861.00	731.23	4358407.00	-0.14	656.11	204.00	4783	25782	100	Cy5 BSA 15ng/ul	""	Undefined
3	4	1	13783.00	26070.00	400.00	0	873.66	1022.00	873.33	0.07	1.00	177.00	700.11	177.00	930.39	0.60	1.33	37.00	0.00	0.00	845.00	696.66	4174350.00	0.19	652.33	173.00	4778	25781	100	CCDC33	""	Undefined
3	5	1	14338.00	26067.00	400.00	0	749.66	856.00	744.92	0.06	0.99	169.00	587.46	169.00	877.19	0.54	1.49	26.00	0.00	0.00	687.00	580.66	3583359.00	0.18	599.85	198.50	4780	25778	100	CSAG2	""	Undefined
3	6	1	14893.00	26064.00	400.00	0	1033.77	1232.00	748.00	0.08	0.72	159.00	518.45	159.00	753.09	0.51	1.45	60.00	22.00	0.00	1073.00	874.77	4938332.00	0.68	708.21	185.50	4777	25781	100	CXorf48.1	""	Undefined
3	7	1	15448.00	26061.00	400.00	0	603.69	705.00	469.58	0.07	0.78	147.00	602.40	147.00	880.84	0.61	1.46	13.00	0.00	0.00	558.00	456.69	2888038.00	0.00	424.86	137.00	4784	25781	100	MAGEA11	""	Undefined
3	8	1	16003.00	26058.00	400.00	0	366.78	413.00	271.10	0.05	0.74	140.00	392.96	140.00	764.14	0.45	1.94	0.00	0.00	0.00	273.00	226.78	1753557.00	-0.03	286.90	152.00	4781	26713	100	SPATS1 (isoform a)	""	Undefined
3	1	2	12121.00	26629.00	400.00	0	1384.48	1584.00	1001.70	0.06	0.72	163.00	957.28	163.00	1708.37	0.77	1.78	34.00	0.00	0.00	1421.00	1221.48	6616441.00	0.25	1087.47	367.00	4779	24277	100	MAGEA4v3	""	Undefined
3	2	2	12676.00	26626.00	400.00	0	3641.82	4594.00	2591.39	0.10	0.71	196.00	2081.76	196.00	2966.78	1.03	1.43	65.00	15.00	0.00	4398.00	3445.82	17418820.00	0.53	2726.44	758.50	4783	23338	100	MAGEB5	""	Undefined
3	3	2	13231.00	26623.00	400.00	0	460.55	543.00	313.33	0.07	0.68	190.00	1244.52	190.00	2240.38	0.82	1.80	0.00	0.00	0.00	353.00	270.55	2202831.00	-0.35	343.29	173.50	4783	23343	100	NLRP4	""	Undefined
3	4	2	13786.00	26620.00	400.00	0	1833.45	2232.50	1245.19	0.09	0.68	195.00	739.93	195.00	977.75	0.58	1.32	67.00	53.00	0.00	2037.50	1638.45	8763880.00	1.12	1222.64	167.00	4780	23335	100	SYCE1	""	Undefined
3	5	2	14341.00	26617.00	400.00	0	733.41	778.00	662.11	0.03	0.90	191.00	635.70	191.00	951.99	0.52	1.50	16.00	0.00	0.00	587.00	542.41	3503496.00	0.10	561.53	495.00	4777	23342	100	TSGA10	""	Undefined
3	6	2	14896.00	26614.00	400.00	0	657.74	746.00	397.64	0.05	0.60	189.00	515.88	189.00	702.31	0.44	1.36	34.00	0.00	0.00	557.00	468.74	3143321.00	0.20	486.16	210.00	4779	23347	100	XAGE3av1	""	Undefined
3	7	2	15451.00	26611.00	400.00	0	989.63	1137.00	707.40	0.06	0.71	164.00	655.26	164.00	1050.43	0.60	1.60	43.00	1.00	0.00	973.00	825.63	4732420.00	0.32	784.99	179.00	4782	23343	100	CDK2	""	Undefined
3	8	2	16006.00	26608.00	400.00	0	127.95	122.00	24.48	0.02	0.19	140.00	447.63	140.00	880.67	0.50	1.97	0.00	0.00	0.00	-18.00	-12.05	611991.00	-0.36	131.23	122.00	4783	24278	100	Buffer	""	Undefined
3	1	3	12124.00	27179.00	400.00	0	3120.12	3634.00	1750.04	0.07	0.56	169.50	938.31	169.50	1534.21	0.74	1.64	76.00	68.00	0.00	3464.50	2950.62	14895452.00	1.42	2056.78	1348.00	4774	24298	100	Cy5 BSA 5ng/ul	""	Undefined
3	2	3	12679.00	27176.00	400.00	0	5831.19	7010.00	3285.32	0.08	0.56	187.00	2042.59	187.00	2872.98	1.04	1.41	76.00	69.00	0.00	6823.00	5644.19	27820488.00	1.32	3631.77	829.00	4771	23344	100	Cy5 BSA 10ng/ul	""	Undefined
3	3	3	13234.00	27173.00	400.00	0	951.78	1032.50	447.19	0.04	0.47	202.00	1268.02	202.00	2325.04	0.80	1.83	0.00	0.00	0.00	830.50	749.78	4541883.00	-0.14	678.80	614.00	4772	23349	100	Cy5 BSA 15ng/ul	""	Undefined
3	4	3	13789.00	27170.00	400.00	0	908.68	1025.00	608.44	0.05	0.67	193.00	695.91	193.00	983.06	0.56	1.41	33.00	0.00	0.00	832.00	715.68	4338932.00	0.22	650.91	286.50	4775	23367	100	CCDC33	""	Undefined
3	5	3	14344.00	27167.00	400.00	0	769.29	855.00	454.60	0.05	0.59	185.00	539.16	185.00	801.66	0.46	1.49	32.00	0.00	0.00	670.00	584.29	3672593.00	0.29	510.06	187.00	4774	23362	100	CSAG2	""	Undefined
3	6	3	14899.00	27164.00	400.00	0	1082.33	1243.00	761.33	0.06	0.70	187.00	493.73	187.00	560.71	0.42	1.14	67.00	43.00	0.00	1056.00	895.33	5168136.00	1.05	720.92	191.00	4775	23368	100	CXorf48.1	""	Undefined
3	7	3	15454.00	27161.00	400.00	0	590.19	679.00	359.11	0.06	0.61	155.00	581.05	155.00	848.37	0.57	1.46	6.00	0.00	0.00	524.00	435.19	2817561.00	0.01	401.08	145.00	4774	23345	100	MAGEA11	""	Undefined
3	8	3	16009.00	27158.00	400.00	0	348.83	387.00	212.19	0.05	0.61	154.00	397.16	154.00	606.96	0.41	1.53	2.00	0.00	0.00	233.00	194.83	1664636.00	-0.08	302.41	174.00	4772	24273	100	SPATS1 (isoform a)	""	Undefined
3	1	4	12127.00	27729.00	400.00	0	1493.31	1663.00	851.68	0.05	0.57	166.00	842.82	166.00	1355.23	0.71	1.61	57.00	2.00	0.00	1497.00	1327.31	7133521.00	0.48	1001.73	671.00	4777	24271	100	MAGEA4v3	""	Undefined
3	2	4	12682.00	27726.00	400.00	0	3965.44	4778.50	2462.94	0.08	0.62	174.00	1804.30	174.00	2753.36	1.02	1.53	72.00	25.00	0.00	4604.50	3791.44	18962716.00	0.78	2729.96	894.00	4782	23344	100	MAGEB5	""	Undefined
3	3	4	13237.00	27723.00	400.00	0	527.52	514.00	1190.67	0.01	2.26	170.00	1087.58	170.00	2122.85	0.81	1.95	0.00	0.00	0.02	344.00	357.52	2522578.00	-0.26	354.95	189.00	4782	23341	100	NLRP4	""	Undefined
3	4	4	13792.00	27720.00	400.00	0	1887.19	2191.00	1127.32	0.06	0.60	178.00	633.24	178.00	838.06	0.55	1.32	73.00	66.00	0.00	2013.00	1709.19	9016974.00	1.50	1198.81	197.00	4778	23349	100	SYCE1	""	Undefined
3	5	4	14347.00	27717.00	400.00	0	731.32	772.00	428.04	0.02	0.59	190.00	576.14	190.00	772.94	0.48	1.34	26.00	0.00	0.00	582.00	541.32	3498656.00	0.20	529.15	531.50	4784	23341	100	TSGA10	""	Undefined
3	6	4	14902.00	27714.00	400.00	0	685.87	740.00	433.50	0.03	0.63	189.00	468.77	189.00	512.08	0.39	1.09	53.00	4.00	0.00	551.00	496.87	3276422.00	0.42	494.99	277.00	4777	23342	100	XAGE3av1	""	Undefined
3	7	4	15457.00	27711.00	400.00	0	1035.13	1110.00	697.54	0.03	0.67	163.00	588.13	163.00	737.88	0.56	1.25	66.00	19.00	0.00	947.00	872.13	4948976.00	0.61	814.01	194.00	4781	23340	100	CDK2	""	Undefined
3	8	4	16012.00	27708.00	400.00	0	138.09	132.00	28.48	0.02	0.21	155.00	429.46	155.00	715.34	0.44	1.67	0.00	0.00	0.00	-23.00	-16.91	660205.00	-0.41	142.31	137.00	4781	24266	100	Buffer	""	Undefined
3	1	5	12130.00	28279.00	400.00	0	3452.41	3823.00	1561.64	0.04	0.45	186.00	873.97	186.00	1442.75	0.67	1.65	83.00	77.00	0.00	3637.00	3266.41	16485266.00	1.79	2313.54	3085.00	4775	24285	100	Cy5 BSA 5ng/ul	""	Undefined
3	2	5	12685.00	28276.00	400.00	0	6371.02	7202.00	2843.98	0.05	0.45	187.00	1831.59	187.00	2746.25	0.99	1.50	84.00	78.00	0.00	7015.00	6184.02	30459712.00	1.65	4277.40	5633.00	4781	23356	100	Cy5 BSA 10ng/ul	""	Undefined
3	3	5	13240.00	28273.00	400.00	0	1108.53	1153.00	482.55	0.02	0.44	180.00	1123.30	180.00	2171.93	0.80	1.93	0.00	0.00	0.00	973.00	928.53	5303184.00	-0.01	835.44	938.00	4784	23340	100	Cy5 BSA 15ng/ul	""	Undefined
3	4	5	13795.00	28270.00	400.00	0	996.73	1054.00	741.84	0.02	0.74	188.00	601.09	188.00	752.28	0.50	1.25	65.00	3.00	0.00	866.00	808.73	4756387.00	0.53	676.02	278.00	4772	23360	100	CCDC33	""	Undefined
3	5	5	14350.00	28267.00	400.00	0	866.69	876.00	632.81	0.00	0.73	196.00	515.17	196.00	656.14	0.42	1.27	56.00	2.00	0.00	680.00	670.69	4144530.00	0.54	624.99	709.00	4782	23343	100	CSAG2	""	Undefined
3	6	5	14905.00	28264.00	400.00	0	1202.96	1278.00	735.50	0.03	0.61	201.00	506.42	201.00	570.62	0.40	1.13	74.00	46.00	0.00	1077.00	1001.96	5741750.00	1.22	841.97	528.50	4773	23352	100	CXorf48.1	""	Undefined
3	7	5	15460.00	28261.00	400.00	0	676.24	748.00	428.32	0.04	0.63	177.00	529.33	177.00	597.58	0.48	1.13	42.00	0.00	0.00	571.00	499.24	3235129.00	0.25	484.33	189.00	4784	23356	100	MAGEA11	""	Undefined
3	8	5	16015.00	28258.00	400.00	0	443.11	480.00	645.71	0.03	1.46	175.00	371.91	175.00	547.51	0.33	1.47	6.00	0.00	0.00	305.00	268.11	2119418.00	0.13	377.92	182.00	4783	24267	100	SPATS1 (isoform a)	""	Undefined
3	1	6	12133.00	28829.00	400.00	0	1835.12	1963.00	907.16	0.03	0.49	158.00	402.46	158.00	835.02	0.41	2.07	84.00	55.00	0.00	1805.00	1677.12	8766374.00	1.72	1173.60	1363.00	4777	24280	100	MAGEA4v3	""	Undefined
3	2	6	12688.00	28826.00	400.00	0	4765.87	5478.00	2626.48	0.06	0.55	184.00	996.66	184.00	1887.58	0.73	1.89	78.00	76.00	0.00	5294.00	4581.87	22785578.00	2.00	2884.53	458.00	4781	23346	100	MAGEB5	""	Undefined
3	3	6	13243.00	28823.00	400.00	0	654.46	662.00	1053.69	0.00	1.61	182.00	708.85	182.00	1612.55	0.59	2.27	0.00	0.00	0.02	480.00	472.46	3130916.00	-0.03	433.82	299.00	4784	23350	100	NLRP4	""	Undefined
3	4	6	13798.00	28820.00	400.00	0	2144.54	2420.00	1131.42	0.05	0.53	194.00	605.37	194.00	1238.95	0.49	2.05	78.00	35.00	0.00	2226.00	1950.54	10244478.00	1.24	1343.02	255.00	4777	23353	100	SYCE1	""	Undefined
3	5	6	14353.00	28817.00	400.00	0	986.51	964.00	960.09	0.01	0.97	205.00	575.35	205.00	1218.47	0.45	2.12	13.00	1.00	0.00	759.00	781.51	4714512.00	0.34	613.53	582.00	4779	23341	100	TSGA10	""	Undefined
3	6	6	14908.00	28814.00	400.00	0	830.62	884.00	464.61	0.03	0.56	204.00	486.73	204.00	618.50	0.38	1.27	58.00	5.00	0.00	680.00	626.62	3968725.00	0.56	607.06	331.00	4778	23347	100	XAGE3av1	""	Undefined
3	7	6	15463.00	28811.00	400.00	0	1329.45	1458.00	723.97	0.04	0.54	180.00	484.44	180.00	657.98	0.43	1.36	77.00	46.00	0.00	1278.00	1149.45	6358737.00	1.28	903.29	198.00	4783	23341	100	BAGE2	""	Undefined
3	8	6	16018.00	28808.00	400.00	0	171.12	160.00	231.29	0.03	1.35	170.00	315.19	170.00	497.24	0.27	1.58	0.00	0.00	0.00	-10.00	1.12	818490.00	-0.29	177.24	168.00	4783	24279	100	Buffer	""	Undefined
3	1	7	12136.00	29379.00	400.00	0	137.62	134.00	23.33	0.01	0.17	147.00	213.72	147.00	316.74	0.16	1.48	0.00	0.00	0.00	-13.00	-9.38	657684.00	-0.24	143.10	137.50	4779	24278	100	p53 K382R	""	Undefined
3	2	7	12691.00	29376.00	400.00	0	1403.32	1418.00	734.61	0.00	0.52	185.00	388.92	185.00	796.37	0.32	2.05	81.00	26.00	0.00	1233.00	1218.32	6713503.00	1.27	991.74	1022.00	4784	23341	100	CDK2	""	Undefined
3	3	7	13246.00	29373.00	400.00	0	188.33	164.00	278.11	0.06	1.48	190.00	355.04	190.00	698.71	0.27	1.97	0.00	0.00	0.00	-26.00	-1.67	900574.00	-0.24	196.19	194.00	4782	23342	100	p53 K382R	""	Undefined
3	4	7	13801.00	29370.00	400.00	0	1514.41	1517.00	1155.29	0.00	0.76	198.00	409.27	198.00	585.89	0.32	1.43	87.00	63.00	0.00	1319.00	1316.41	7235828.00	1.89	1040.49	1219.00	4778	23341	100	BAGE2	""	Undefined
3	5	7	14356.00	29367.00	400.00	0	291.31	213.00	622.91	0.14	2.14	204.00	417.15	204.00	1066.38	0.31	2.56	1.00	0.00	0.00	9.00	87.31	1391872.00	-0.12	263.02	207.00	4778	23341	100	p53 K382R	""	Undefined
3	6	7	14911.00	29364.00	400.00	0	1478.71	1520.00	773.03	0.01	0.52	188.00	400.55	188.00	581.34	0.33	1.45	81.00	64.00	0.00	1332.00	1290.71	7066732.00	1.85	1028.23	1184.50	4779	23349	100	BAGE2	""	Undefined
3	7	7	15466.00	29361.00	400.00	-75	167.02	167.00	95.20	0.00	0.57	181.00	360.13	181.00	567.81	0.30	1.58	0.00	0.00	0.00	-14.00	-13.98	798838.00	-0.34	307.36	171.00	4783	23338	100	empty	""	Undefined
3	8	7	16021.00	29358.00	400.00	-75	170.96	170.00	76.57	0.00	0.45	176.00	196.66	176.00	186.34	0.05	0.95	0.00	0.00	0.00	-6.00	-5.04	817706.00	-0.14	181.52	182.00	4783	24274	100	empty	""	Undefined
3	1	8	12139.00	29929.00	400.00	0	527.00	502.00	205.66	0.02	0.39	145.00	410.85	145.00	972.45	0.45	2.37	0.00	0.00	0.00	357.00	382.00	2515367.00	0.12	384.84	387.50	4773	25781	100	XAGE1B	""	Undefined
3	2	8	12694.00	29926.00	400.00	0	512.74	499.00	230.19	0.01	0.45	184.00	593.03	184.00	1580.27	0.51	2.66	0.00	0.00	0.00	315.00	328.74	2447292.00	-0.05	368.98	393.00	4773	24833	100	ITGB1	""	Undefined
3	3	8	13249.00	29923.00	400.00	0	522.22	512.00	260.42	0.01	0.50	186.00	399.46	186.00	816.60	0.33	2.04	0.00	0.00	0.00	326.00	336.22	2493098.00	0.15	377.25	398.00	4774	24836	100	XAGE1B	""	Undefined
3	4	8	13804.00	29920.00	400.00	0	571.34	565.00	509.11	0.00	0.89	196.00	302.46	196.00	399.36	0.19	1.32	35.00	1.00	0.00	369.00	375.34	2728720.00	0.67	514.12	457.00	4776	24860	100	ITGB1	""	Undefined
3	5	8	14359.00	29917.00	400.00	0	662.65	582.00	597.53	0.06	0.90	201.00	346.28	201.00	557.95	0.24	1.61	24.00	4.00	0.00	381.00	461.65	3163488.00	0.57	520.40	496.00	4774	24850	100	XAGE1B	""	Undefined
3	6	8	14914.00	29914.00	400.00	0	586.82	585.00	378.42	0.00	0.64	179.00	386.04	179.00	660.08	0.33	1.71	8.00	0.00	0.00	406.00	407.82	2801498.00	0.30	404.82	317.00	4774	24853	100	ITGB1	""	Undefined
3	7	8	15469.00	29911.00	400.00	-75	204.30	172.00	1207.95	0.07	5.91	189.00	377.46	189.00	796.56	0.30	2.11	0.00	0.00	0.02	-17.00	15.30	974699.00	-0.22	181.47	178.00	4771	24837	100	empty	""	Undefined
3	8	8	16024.00	29908.00	400.00	-75	172.33	150.00	380.82	0.06	2.21	206.00	308.20	206.00	487.90	0.17	1.58	0.00	0.00	0.00	-56.00	-33.67	822358.00	-0.28	174.74	173.00	4772	25767	100	empty	""	Undefined
